variant_id,surface_form,protocol_id,condition,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.1526752851169024,5.768308184322905,5.775808776874783,-0.007500592551878071
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.1855261570174853,42.74775449820754,42.751235830668065,-0.003481332460523845
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.218377028918068,86.41907038194859,86.4252940832639,-0.006223701315320795
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.2512279008186509,126.07987136313795,126.09013740277442,-0.010266039636462665
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.2840787727192338,0.01948775083747023,0.02142954724286028,-0.0019417964053900505
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.3169296446198167,28.62543192273415,28.6299686848497,-0.004536762115549209
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.3497805165203993,71.46692423693275,71.47350040997753,-0.0065761730447775335
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.3826313884209822,113.77797256751501,113.78665210679719,-0.008679539282184123
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.415482260321565,137.16513661905265,137.18889774507397,-0.023761126021327073
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.448333132222148,15.72833616577509,15.72932279750512,-0.0009866317300293304
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.4811840041227307,56.46183886602603,56.46878937562224,-0.006950509596208576
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.5140348760233135,99.98002185731139,99.98830086297312,-0.008279005661734118
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.5468857479238964,134.91775674939845,134.93180761025815,-0.014050860859697423
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.5797366198244793,5.152859044481829,5.154428606433157,-0.001569561951328069
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.6125874917250622,41.732614701838884,41.73938620768877,-0.006771505849883397
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.6454383636256449,85.38048459157199,85.38990814129966,-0.009423549727671343
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.6782892355262278,125.28913361074137,125.30200764169831,-0.012874030956936622
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.7111401074268107,-0.004034628551380592,0.006105876615038142,-0.010140505166418734
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.7439909793273936,27.673356436921495,27.681320881391912,-0.00796444447041722
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.7768418512279764,70.41594896429706,70.42392212591221,-0.007973161615154822
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.809692723128559,112.85181789994476,112.86141485538428,-0.009596955439519661
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.842543595029142,137.53638534610218,137.56392558355674,-0.027540237454559247
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.875394466929725,14.89008220706819,14.896243574933578,-0.006161367865388456
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.9082453388303078,55.42017702001249,55.42748853986268,-0.007311519850190962
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.9410962107308904,98.9785486135861,98.98909702230867,-0.010548408722570457
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,1.9739470826314733,134.39054627129826,134.40783420725802,-0.017287935959757306
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.0067979545320562,4.546944065474236,4.557023133496841,-0.010079068022605497
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.0396488264326393,40.72291895766375,40.730729425355094,-0.007810467691342637
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.072499698333222,84.34470299548866,84.35276741224152,-0.00806441675285896
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.1053505702338047,124.48840433575515,124.50174827831415,-0.013343942559004063
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.138201442134388,0.07011816209069366,0.07670554311152955,-0.006587381020835892
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.1710523140349705,26.734897176934282,26.738645701907444,-0.003748524973161693
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.2039031859355536,69.36646758997085,69.3741988099855,-0.007731220014647988
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.2367540578361362,111.91760949473519,111.92953953191864,-0.011930037183446984
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.2696049297367193,137.7808115370317,137.81351474413714,-0.032703207105441834
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.302455801637302,14.066766679034117,14.075731858270956,-0.008965179236838594
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.3353066735378847,54.379677594867644,54.38761905181218,-0.007941456944536185
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.368157545438468,97.97622921643051,97.98627483910604,-0.010045622675534105
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.4010084173390505,133.8380422862574,133.85282977691259,-0.01478749065518059
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.4338592892396336,3.9815172738999536,3.9846490041954894,-0.0031317302955358173
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.4667101611402162,39.71911918264959,39.725418702717434,-0.006299520067841513
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.499561033040799,83.30540328767984,83.31399251813309,-0.008589230453253549
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.532411904941382,123.67751796274388,123.68983315773403,-0.012315194990151213
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.5652627768419647,0.22861120598827256,0.24532202322188823,-0.01671081723361567
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.598113648742548,25.7950444801736,25.80217556863863,-0.007131088465030189
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.6309645206431305,68.31636257201262,68.32443769165184,-0.0080751196392157
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.663815392543713,110.97866097779297,110.99128112574726,-0.012620147954294225
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.6966662644442962,137.92774222385742,137.9541219619632,-0.02637973810578842
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.729517136344879,13.264217850989553,13.26706486815965,-0.002847017170097388
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.7623680082454616,53.34194987291903,53.34929858151463,-0.007348708595600328
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.7952188801460447,96.97134747242944,96.97999435986549,-0.008646887436043471
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.8280697520466274,133.25975368050695,133.27420175322004,-0.014448072713094007
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.8609206239472105,3.430733227511155,3.4387514314867076,-0.008018203975552751
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.893771495847793,38.716742009683,38.72361114501746,-0.006869135334454768
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.926622367748376,82.265030997547,82.27370231940222,-0.008671321855217684
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.959473239648959,122.84959846512083,122.86539224029002,-0.01579377516918612
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,2.9923241115495416,0.5195185827942623,0.5262605282814548,-0.0067419454871924245
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.0251749834501247,24.86392895084282,24.87215917479716,-0.008230223954342364
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.0580258553507074,67.26735021200147,67.27474599303241,-0.007395781030936632
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.09087672725129,110.03701275386265,110.04688598973007,-0.009873235867416952
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.123727599151873,137.96592271579266,137.99836225285526,-0.03243953706260072
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.156578471052456,12.463133486290644,12.47018356632725,-0.007050080036606232
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.189429342953039,52.305843910489784,52.31264646350337,-0.006802553013585566
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.2222802148536216,95.96143889580708,95.97041159496803,-0.00897269916094956
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.2551310867542043,132.6497445802297,132.66876620871335,-0.019021628483642417
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.2879819586547874,2.9106860860601955,2.9218096947115555,-0.011123608651359973
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.32083283055537,37.717934874179264,37.725467951710925,-0.007533077531661547
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.353683702455953,81.22392561053493,81.23201404866904,-0.00808843813410931
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.386534574356536,122.01767922662657,122.02936737592063,-0.011688149294059258
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.4193854462571185,0.9293433176062535,0.9485072101324477,-0.019163892526194104
surface_form_algebraic,algebraic,fixed_AC0p38,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p38,3.452236318157701,23.944866969637587,23.948853966512615,-0.003986996875028126
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.2,75.10973966569708,75.11258247655161,-0.002842810854531308
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.23285087190058285,129.8263772937986,129.82981901035043,-0.0034417165518334514
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.2657017438011657,184.3705180666111,184.37619441763871,-0.005676351027602777
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.2985526157017485,234.13069597408878,234.13977520621188,-0.009079232123099246
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.3314034876023314,57.04799785054695,57.04998253914289,-0.0019846885959395877
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.3642543595029142,111.00337270757359,111.00835385343532,-0.004981145861734149
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.39710523140349707,165.98731567974687,165.99394633612644,-0.00663065637957061
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.4299561033040799,218.21675622367866,218.22764432734425,-0.010888103665593007
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.46280697520466274,254.16564296183162,254.18740202298966,-0.021759061158036275
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.4956578471052456,92.29059116466965,92.29607383235702,-0.005482667687374487
surface_form_algebraic,algebraic,fixed_AC0p7,Chen2020_DFN_Day36_surface_form_algebraic_fixed_AC0p7,0.5285087190058284,147.3164811571305,147.32359291410307,-0.007111756972562944
