frequency_policy_id,t_s,AC_C_scheduled,f_Hz,omega_rad_s,phase_rad,I_charge_A,I_py_A,Q_geom_Ah
fixed_local_H,97.0,0.38,0.002921625190367048,0.018357112469199997,1.780639909512397,3.358320668032193,-3.358320668032193,0.0751552254567361
fixed_local_H,98.0,0.38,0.002921625190367048,0.018357112469199997,1.798997021981597,3.3507425374650976,-3.3507425374650976,0.07608703979083294
fixed_local_H,99.0,0.38,0.002921625190367048,0.018357112469199997,1.8173541344507969,3.3425407545690646,-3.3425407545690646,0.07701666247028213
fixed_local_H,100.0,0.38,0.002921625190367048,0.018357112469199997,1.8357112469199968,3.333718083132629,-3.333718083132629,0.07794392064218514
fixed_local_H,101.0,0.38,0.002921625190367048,0.018357112469199997,1.8540683593891967,3.3242774961676913,-3.3242774961676913,0.07886864225042128
fixed_local_H,102.0,0.38,0.002921625190367048,0.018357112469199997,1.8724254718583966,3.314222174907691,-3.314222174907691,0.07979065609362619
fixed_local_H,103.0,0.38,0.002921625190367048,0.018357112469199997,1.8907825843275965,3.303555507735611,-3.303555507735611,0.08070979188288221
fixed_local_H,104.0,0.38,0.002921625190367048,0.018357112469199997,1.9091396967967964,3.2922810890421843,-3.2922810890421843,0.08162588029910135
fixed_local_H,105.0,0.38,0.002921625190367048,0.018357112469199997,1.9274968092659963,3.280402718014674,-3.280402718014674,0.08253875305008146
fixed_local_H,106.0,0.38,0.002921625190367048,0.018357112469199997,1.9458539217351962,3.267924397356646,-3.267924397356646,0.08344824292721637
fixed_local_H,107.0,0.38,0.002921625190367048,0.018357112469199997,1.9642110342043961,3.2548503319391626,-3.2548503319391626,0.08435418386184079
fixed_local_H,108.0,0.38,0.002921625190367048,0.018357112469199997,1.982568146673596,3.24118492738385,-3.24118492738385,0.0852564109811912
fixed_local_H,109.0,0.38,0.002921625190367048,0.018357112469199997,2.000925259142796,3.2269327885783152,-3.2269327885783152,0.08615476066396373
fixed_local_H,110.0,0.38,0.002921625190367048,0.018357112469199997,2.0192823716119963,3.2120987181244223,-3.2120987181244223,0.08704907059545022
fixed_local_H,111.0,0.38,0.002921625190367048,0.018357112469199997,2.0376394840811964,3.1966877147199364,-3.1966877147199364,0.08793917982223416
fixed_local_H,112.0,0.38,0.002921625190367048,0.018357112469199997,2.0559965965503966,3.180704971474093,-3.180704971474093,0.08882492880642778
fixed_local_H,113.0,0.38,0.002921625190367048,0.018357112469199997,2.0743537090195967,3.1641558741576556,-3.1641558741576556,0.0897061594794322
fixed_local_H,114.0,0.38,0.002921625190367048,0.018357112469199997,2.092710821488797,3.147045999388048,-3.147045999388048,0.09058271529520243
fixed_local_H,115.0,0.38,0.002921625190367048,0.018357112469199997,2.111067933957997,3.1293811127501825,-3.1293811127501825,0.0914544412829994
fixed_local_H,116.0,0.38,0.002921625190367048,0.018357112469199997,2.129425046427197,3.111167166853602,-3.111167166853602,0.09232118409961103
fixed_local_H,117.0,0.38,0.002921625190367048,0.018357112469199997,2.1477821588963972,3.092410299326609,-3.092410299326609,0.09318279208102495
fixed_local_H,118.0,0.38,0.002921625190367048,0.018357112469199997,2.1661392713655974,3.0731168307480408,-3.0731168307480408,0.09403911529353533
fixed_local_H,119.0,0.38,0.002921625190367048,0.018357112469199997,2.1844963838347975,3.0532932625174007,-3.0532932625174007,0.09489000558426665
fixed_local_H,120.0,0.38,0.002921625190367048,0.018357112469199997,2.2028534963039976,3.0329462746640514,-3.0329462746640514,0.0957353166310974
fixed_local_H,121.0,0.38,0.002921625190367048,0.018357112469199997,2.2212106087731978,3.012082723596222,-3.012082723596222,0.09657490399196687
fixed_local_H,122.0,0.38,0.002921625190367048,0.018357112469199997,2.239567721242398,2.9907096397905715,-2.9907096397905715,0.09740862515354838
fixed_local_H,123.0,0.38,0.002921625190367048,0.018357112469199997,2.257924833711598,2.9688342254231044,-2.9688342254231044,0.0982363395792725
fixed_local_H,124.0,0.38,0.002921625190367048,0.018357112469199997,2.276281946180798,2.9464638519422195,-2.9464638519422195,0.09905790875668437
fixed_local_H,125.0,0.38,0.002921625190367048,0.018357112469199997,2.2946390586499983,2.9236060575847267,-2.9236060575847267,0.09987319624411865
fixed_local_H,126.0,0.38,0.002921625190367048,0.018357112469199997,2.3129961711191984,2.9002685448356544,-2.9002685448356544,0.10068206771667704
fixed_local_H,127.0,0.38,0.002921625190367048,0.018357112469199997,2.3313532835883986,2.876459177832711,-2.876459177832711,0.10148439101149209
fixed_local_H,128.0,0.38,0.002921625190367048,0.018357112469199997,2.3497103960575987,2.852185979716274,-2.852185979716274,0.10228003617226278
fixed_local_H,129.0,0.38,0.002921625190367048,0.018357112469199997,2.368067508526799,2.8274571299258007,-2.8274571299258007,0.1030688754930464
fixed_local_H,130.0,0.38,0.002921625190367048,0.018357112469199997,2.386424620995999,2.802280961443568,-2.802280961443568,0.10385078356129215
fixed_local_H,131.0,0.38,0.002921625190367048,0.018357112469199997,2.404781733465199,2.776665957986674,-2.776665957986674,0.1046256373001019
fixed_local_H,132.0,0.38,0.002921625190367048,0.018357112469199997,2.423138845934399,2.750620751148242,-2.750620751148242,0.10539331600970397
fixed_local_H,133.0,0.38,0.002921625190367048,0.018357112469199997,2.4414959584035993,2.7241541174888013,-2.7241541174888013,0.10615370140812579
fixed_local_H,134.0,0.38,0.002921625190367048,0.018357112469199997,2.4598530708727995,2.69727497557881,-2.69727497557881,0.10690667767105184
fixed_local_H,135.0,0.38,0.002921625190367048,0.018357112469199997,2.4782101833419996,2.669992382993329,-2.669992382993329,0.10765213147085352
fixed_local_H,136.0,0.38,0.002921625190367048,0.018357112469199997,2.4965672958111997,2.642315533259854,-2.642315533259854,0.10838995201477758
fixed_local_H,137.0,0.38,0.002921625190367048,0.018357112469199997,2.5149244082804,2.6142537527603347,-2.6142537527603347,0.10912003108228038
fixed_local_H,138.0,0.38,0.002921625190367048,0.018357112469199997,2.5332815207496,2.5858164975884232,-2.5858164975884232,0.10984226306149548
fixed_local_H,139.0,0.38,0.002921625190367048,0.018357112469199997,2.5516386332188,2.55701335036302,-2.55701335036302,0.11055654498482208
fixed_local_H,140.0,0.38,0.002921625190367048,0.018357112469199997,2.5699957456880003,2.5278540169991737,-2.5278540169991737,0.11126277656362239
fixed_local_H,141.0,0.38,0.002921625190367048,0.018357112469199997,2.5883528581572004,2.4983483234374435,-2.4983483234374435,0.11196086022201636
fixed_local_H,142.0,0.38,0.002921625190367048,0.018357112469199997,2.6067099706264005,2.4685062123328096,-2.4685062123328096,0.11265070112976223
fixed_local_H,143.0,0.38,0.002921625190367048,0.018357112469199997,2.6250670830956007,2.4383377397042554,-2.4383377397042554,0.11333220723421182
fixed_local_H,144.0,0.38,0.002921625190367048,0.018357112469199997,2.643424195564801,2.40785307154615,-2.40785307154615,0.11400528929132993
fixed_local_H,145.0,0.38,0.002921625190367048,0.018357112469199997,2.661781308034001,2.377062480402573,-2.377062480402573,0.11466986089576726
fixed_local_H,146.0,0.38,0.002921625190367048,0.018357112469199997,2.680138420503201,2.3459763419057285,-2.3459763419057285,0.11532583850997676
fixed_local_H,147.0,0.38,0.002921625190367048,0.018357112469199997,2.698495532972401,2.314605131279631,-2.314605131279631,0.11597314149236362
fixed_local_H,148.0,0.38,0.002921625190367048,0.018357112469199997,2.7168526454416013,2.282959419810222,-2.282959419810222,0.11661169212445943
fixed_local_H,149.0,0.38,0.002921625190367048,0.018357112469199997,2.7352097579108015,2.2510498712831226,-2.2510498712831226,0.11724141563711127
fixed_local_H,150.0,0.38,0.002921625190367048,0.018357112469199997,2.7535668703800016,2.218887238390212,-2.218887238390212,0.11786224023567701
fixed_local_H,151.0,0.38,0.002921625190367048,0.018357112469199997,2.7719239828492017,2.186482359106251,-2.186482359106251,0.11847409712421819
fixed_local_H,152.0,0.38,0.002921625190367048,0.018357112469199997,2.790281095318402,2.1538461530367625,-2.1538461530367625,0.1190769205286825
fixed_local_H,153.0,0.38,0.002921625190367048,0.018357112469199997,2.808638207787602,2.120989617738409,-2.120989617738409,0.11967064771906795
fixed_local_H,154.0,0.38,0.002921625190367048,0.018357112469199997,2.826995320256802,2.087923825013099,-2.087923825013099,0.12025521903056122
fixed_local_H,155.0,0.38,0.002921625190367048,0.018357112469199997,2.8453524327260022,2.054659917177079,-2.054659917177079,0.12083057788364318
fixed_local_H,156.0,0.38,0.002921625190367048,0.018357112469199997,2.8637095451952024,2.0212091033062576,-2.0212091033062576,0.12139667080315475
fixed_local_H,157.0,0.38,0.002921625190367048,0.018357112469199997,2.8820666576644025,1.9875826554590401,-1.9875826554590401,0.12195344743631659
fixed_local_H,158.0,0.38,0.002921625190367048,0.018357112469199997,2.9004237701336026,1.9537919048779357,-1.9537919048779357,0.12250086056969672
fixed_local_H,159.0,0.38,0.002921625190367048,0.018357112469199997,2.9187808826028028,1.919848238171222,-1.919848238171222,0.1230388661451202
fixed_local_H,160.0,0.38,0.002921625190367048,0.018357112469199997,2.937137995072003,1.8857630934759526,-1.8857630934759526,0.12356742327451564
fixed_local_H,161.0,0.38,0.002921625190367048,0.018357112469199997,2.955495107541203,1.8515479566036004,-1.8515479566036004,0.12408649425369336
fixed_local_H,162.0,0.38,0.002921625190367048,0.018357112469199997,2.973852220010403,1.8172143571696384,-1.8172143571696384,0.12459604457505075
fixed_local_H,163.0,0.38,0.002921625190367048,0.018357112469199997,2.9922093324796033,1.7827738647083553,-1.7827738647083553,0.12509604293920046
fixed_local_H,164.0,0.38,0.002921625190367048,0.018357112469199997,3.0105664449488034,1.7482380847742243,-1.7482380847742243,0.1255864612655175
fixed_local_H,165.0,0.38,0.002921625190367048,0.018357112469199997,3.0289235574180036,1.7136186550311292,-1.7136186550311292,0.1260672747016016
fixed_local_H,166.0,0.38,0.002921625190367048,0.018357112469199997,3.0472806698872037,1.6789272413307752,-1.6789272413307752,0.12653846163165183
fixed_local_H,167.0,0.38,0.002921625190367048,0.018357112469199997,3.065637782356404,1.6441755337815969,-1.6441755337815969,0.12700000368375078
fixed_local_H,168.0,0.38,0.002921625190367048,0.018357112469199997,3.083994894825604,1.609375242809496,-1.609375242809496,0.1274518857360551
fixed_local_H,169.0,0.38,0.002921625190367048,0.018357112469199997,3.102352007294804,1.57453809521173,-1.57453809521173,0.12789409592189138
fixed_local_H,170.0,0.38,0.002921625190367048,0.018357112469199997,3.1207091197640042,1.5396758302052849,-1.5396758302052849,0.12832662563375485
fixed_local_H,171.0,0.38,0.002921625190367048,0.018357112469199997,3.1390662322332044,1.5048001954710633,-1.5048001954710633,0.1287494695262099
fixed_local_H,172.0,0.38,0.002921625190367048,0.018357112469199997,3.1574233447024045,1.4699229431952203,-1.4699229431952203,0.1291626255176913
fixed_local_H,173.0,0.38,0.002921625190367048,0.018357112469199997,3.1757804571716046,1.4350558261089805,-1.4350558261089805,0.1295660947912058
fixed_local_H,174.0,0.38,0.002921625190367048,0.018357112469199997,3.1941375696408048,1.4002105935282718,-1.4002105935282718,0.1299598817939332
fixed_local_H,175.0,0.38,0.002921625190367048,0.018357112469199997,3.212494682110005,1.3653989873945107,-1.3653989873945107,0.130343994235728
fixed_local_H,176.0,0.38,0.002921625190367048,0.018357112469199997,3.230851794579205,1.3306327383178707,-1.3306327383178707,0.1307184430865214
fixed_local_H,177.0,0.38,0.002921625190367048,0.018357112469199997,3.249208907048405,1.2959235616243718,-1.2959235616243718,0.1310832425726245
fixed_local_H,178.0,0.38,0.002921625190367048,0.018357112469199997,3.2675660195176053,1.2612831534081181,-1.2612831534081181,0.13143841017193456
fixed_local_H,179.0,0.38,0.002921625190367048,0.018357112469199997,3.2859231319868054,1.2267231865900166,-1.2267231865900166,0.1317839666080454
fixed_local_H,180.0,0.38,0.002921625190367048,0.018357112469199997,3.3042802444560055,1.1922553069843054,-1.1922553069843054,0.13211993584326406
fixed_local_H,181.0,0.38,0.002921625190367048,0.018357112469199997,3.3226373569252057,1.157891129374216,-1.157891129374216,0.13244634507053607
fixed_local_H,182.0,0.38,0.002921625190367048,0.018357112469199997,3.340994469394406,1.1236422335980913,-1.1236422335980913,0.13276322470428223
fixed_local_H,183.0,0.38,0.002921625190367048,0.018357112469199997,3.359351581863606,1.0895201606472806,-1.0895201606472806,0.13307060837014964
fixed_local_H,184.0,0.38,0.002921625190367048,0.018357112469199997,3.377708694332806,1.0555364087771237,-1.0555364087771237,0.13336853289368078
fixed_local_H,185.0,0.38,0.002921625190367048,0.018357112469199997,3.396065806802006,1.0217024296323365,-1.0217024296323365,0.13365703828790432
fixed_local_H,186.0,0.38,0.002921625190367048,0.018357112469199997,3.4144229192712063,0.9880296243881033,-0.9880296243881033,0.13393616773985162
fixed_local_H,187.0,0.38,0.002921625190367048,0.018357112469199997,3.4327800317404065,0.9545293399081759,-0.9545293399081759,0.13420596759600387
fixed_local_H,188.0,0.38,0.002921625190367048,0.018357112469199997,3.4511371442096066,0.9212128649212745,-0.9212128649212745,0.13446648734667463
fixed_local_H,189.0,0.38,0.002921625190367048,0.018357112469199997,3.4694942566788067,0.8880914262170778,-0.8880914262170778,0.13471777960933273
fixed_local_H,190.0,0.38,0.002921625190367048,0.018357112469199997,3.487851369148007,0.8551761848630856,-0.8551761848630856,0.13495990011087164
fixed_local_H,191.0,0.38,0.002921625190367048,0.018357112469199997,3.506208481617207,0.8224782324436282,-0.8224782324436282,0.1351929076688309
fixed_local_H,192.0,0.38,0.002921625190367048,0.018357112469199997,3.524565594086407,0.7900085873222893,-0.7900085873222893,0.13541686417157617
fixed_local_H,193.0,0.38,0.002921625190367048,0.018357112469199997,3.5429227065556073,0.7577781909290032,-0.7577781909290032,0.1356318345574444
fixed_local_H,194.0,0.38,0.002921625190367048,0.018357112469199997,3.5612798190248074,0.7257979040730754,-0.7257979040730754,0.13583788679286135
fixed_local_H,195.0,0.38,0.002921625190367048,0.018357112469199997,3.5796369314940075,0.6940785032833716,-0.6940785032833716,0.13603509184943863
fixed_local_H,196.0,0.38,0.002921625190367048,0.018357112469199997,3.5979940439632077,0.6626306771769059,-0.6626306771769059,0.1362235236800581
fixed_local_H,197.0,0.38,0.002921625190367048,0.018357112469199997,3.616351156432408,0.6314650228570542,-0.6314650228570542,0.13640325919395171
