parameter_set,condition,reference_condition,ac_c,peak_c,tau_factor_set,Q_Ah,t_DC_s,t_DCAC_s,delta_t_raw_s,t_DC_geom_s,t_DCAC_geom_s,delta_t_geom_s,delta_t_resid_s
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.2,479.9999999999992,453.58086454873876,26.419135451260445,480.0,453.5789729772002,26.42102702279982,-0.0018915715393745813
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.23285095504712852,558.8422921131074,522.7988097826471,36.04348233046028,558.8422921131084,522.7943705529377,36.04792156017072,-0.004439229710442305
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.26570191009425703,637.6845842262156,629.0486576535734,8.635926572642234,637.6845842262169,629.046995409814,8.637588816402854,-0.0016622437606201856
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.29855286514138557,716.5268763393238,713.9445974527599,2.582278886563927,716.5268763393254,713.9465914438363,2.5802848954891715,0.001993991074755286
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.33140382018851405,795.3691684524325,775.4418036114765,19.92736484095599,795.3691684524338,775.4401204142667,19.929048038167025,-0.0016831972110367133
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.36425477523564254,874.2114605655402,838.7684042768914,35.44305628864879,874.2114605655421,838.764207574772,35.44725299077015,-0.00419670212136225
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.3971057302827711,953.0537526786494,931.7419412213252,21.31181145732421,953.0537526786507,931.738934570581,21.31481810806963,-0.0030066507454193925
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.4299566853298996,1031.896044791758,1031.819397677336,0.07664711442203043,1031.896044791759,1031.819792645719,0.07625214604013308,0.0003949683818973426
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.4628076403770281,1110.7383369048662,1097.4880846693695,13.250252235496646,1110.7383369048673,1097.4873553087377,13.250981596129577,-0.0007293606329312752
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.49565859542415663,1189.5806290179742,1157.94942633295,31.631202685024164,1189.580629017976,1157.9469621527342,31.63366686524182,-0.0024641802176574856
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.5285095504712851,1268.4229211310821,1236.4595081500602,31.963412981021975,1268.4229211310842,1236.4535899392306,31.9693311918536,-0.005918210831623583
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.5613605055184137,1347.2652132441915,1345.6025180697984,1.6626951743930931,1347.2652132441929,1345.6017362463951,1.6634769977977157,-0.000781823404622628
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.5942114605655422,1426.1075053573,1419.0058490466474,7.1016563106525155,1426.1075053573013,1419.0059807146745,7.101524642626828,0.00013166802568775893
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.6270624156126707,1504.9497974704093,1478.9626273945455,25.987170075863787,1504.9497974704097,1478.960350450457,25.98944701995265,-0.002276944088862365
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.6599133706597992,1583.792089583518,1547.647933153263,36.14415643025495,1583.792089583518,1547.643037857352,36.14905172616591,-0.0048952959109556105
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.6927643257069276,1662.6343816966262,1653.2410740465627,9.393307650063434,1662.6343816966262,1653.2381401689984,9.396241527627808,-0.002933877564373688
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.7256152807540561,1741.4766738097346,1739.166291286924,2.3103825228106416,1741.4766738097348,1739.1648815336086,2.311792276126198,-0.0014097533155563724
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.7584662358011847,1820.3189659228444,1800.8599827485884,19.45898317425599,1820.318965922843,1800.8576346291036,19.461331293739477,-0.002348119483485789
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.7913171908483132,1899.161258035954,1863.8989472812227,35.26231075473129,1899.1612580359517,1863.895056534319,35.26620150163262,-0.0038907469013338414
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.8241681458954417,1978.0035501490624,1955.7836737751795,22.219876373882926,1978.0035501490602,1955.7787488073948,22.224801341665398,-0.004924967782471867
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.8570191009425703,2056.8458422621698,2056.81614426003,0.02969800213986673,2056.8458422621684,2056.815227912716,0.030614349452207534,-0.0009163473123408039
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.8898700559896988,2135.688134375277,2122.8937952054116,12.794339169865452,2135.688134375277,2122.8916276780296,12.796506697247423,-0.002167527381971013
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.9227210110368271,2214.530426488386,2183.2479925558423,31.28243393254388,2214.530426488385,2183.2436564403915,31.286770047993286,-0.0043361154494050425
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.9555719660839557,2293.3727186014958,2260.9090903526812,32.46362824881453,2293.3727186014935,2260.9022772164485,32.47044138504498,-0.0068131362304484355
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,0.9884229211310842,2372.2150107146044,2370.2331212290624,1.9818894855420695,2372.215010714602,2370.232266192493,1.9827445221089874,-0.0008550365669179882
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.0212738761782127,2451.0573028277126,2444.3467322622705,6.71057056544214,2451.057302827711,2444.344781580831,6.712521246879987,-0.0019506814378473791
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.0541248312253413,2529.8995949408227,2504.349211711153,25.550383229669478,2529.899594940819,2504.3459482820354,25.55364665878369,-0.003263429114213068
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.0869757862724698,2608.7418870539314,2572.523475733243,36.218411320688574,2608.7418870539277,2572.516215027813,36.22567202611481,-0.007260705426233471
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.1198267413195984,2687.5841791670396,2677.400674133718,10.18350503332158,2687.584179167036,2677.4000358406474,10.184143326388494,-0.0006382930669133202
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.152677696366727,2766.426471280144,2764.3698862305177,2.056585049626392,2766.4264712801446,2764.3712163212185,2.0552549589260707,0.001330090700321307
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.1855286514138552,2845.2687633932524,2826.277910975129,18.990852418123268,2845.268763393253,2826.2758020982005,18.992961295052282,-0.0021088769290145137
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.2183796064609838,2924.111055506357,2889.0450305076424,35.06602499871451,2924.111055506361,2889.0406729038755,35.07038260248555,-0.0043576037710408855
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.2512305615081123,3002.9533476194656,2979.8398591771697,23.113488442295875,3002.9533476194697,2979.834215509191,23.11913211027877,-0.00564366798289484
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.2840815165552408,3081.7956397325765,3081.789621601262,0.006018131314704078,3081.795639732578,3081.790364737789,0.0052749947890333715,0.0007431365256707068
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.3169324716023694,3160.637931845681,3148.2943678863003,12.343563959380845,3160.637931845686,3148.2931255182893,12.344806327396782,-0.0012423680159372452
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.349783426649498,3239.480223958793,3208.5515981459,30.928625812893188,3239.4802239587952,3208.548712516061,30.931511442734063,-0.002885629840875481
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.3826343816966264,3318.3225160718994,3285.388782463576,32.933733608323564,3318.3225160719035,3285.3847525988413,32.937763473062205,-0.004029864738640754
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.4154853367437548,3397.164808185008,3394.8326541365386,2.3321540484694196,3397.164808185011,3394.8314025383575,2.333405646653773,-0.0012515981843534973
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.4483362917908833,3476.0071002981176,3469.677292043594,6.329808254523414,3476.00710029812,3469.676776390159,6.330323907960974,-0.0005156534375601041
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.4811872468380118,3554.849392411229,3529.7374128440533,25.111979567175695,3554.8493924112286,3529.735497837093,25.11389457413543,-0.0019150069597344554
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.5140382018851404,3633.691684524338,3597.416514619229,36.275169905109124,3633.6916845243372,3597.4131114885695,36.27857303576775,-0.0034031306586257415
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.546889156932269,3712.533976637447,3701.5367879618207,10.997188675626148,3712.5339766374454,3701.5344488720843,10.999527765361108,-0.002339089734959998
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.5797401119793975,3791.3762687505523,3789.56579060837,1.8104781421820917,3791.3762687505537,3789.5651248373956,1.8111439131580482,-0.0006657709759565478
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.612591067026526,3870.218560863663,3851.695824901423,18.52273596223995,3870.2185608636623,3851.694387540373,18.524173323289233,-0.0014373610492839362
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.6454420220736543,3949.060852976771,3914.203804605084,34.85704837168714,3949.0608529767705,3914.200514722821,34.86033825394952,-0.003289882262379251
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.6782929771207828,4027.9031450898806,4003.9121559509395,23.99098913894113,4027.9031450898788,4003.9084248423023,23.994720247576424,-0.0037311086352929124
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.7111439321679114,4106.745437202991,4106.744397913638,0.0010392893527750857,4106.745437202987,4106.74448271417,0.0009544888171149069,8.480053566017887e-05
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.74399488721504,4185.5877293161,4173.692641672241,11.89508764385937,4185.587729316096,4173.691596656322,11.896132659773684,-0.0010450159143147175
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.7768458422621685,4264.430021429208,4233.8654740514285,30.56454737777949,4264.430021429204,4233.861773843903,30.568247585300924,-0.0037002075214331853
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.809696797309297,4343.272313542315,4309.9050611313905,33.367252410924266,4343.272313542313,4309.900650707111,33.37166283520219,-0.0044104242779212655
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.8425477523564255,4422.114605655421,4419.398389657803,2.7162159976178373,4422.114605655422,4419.398485271008,2.7161203844134434,9.56132043938851e-05
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.875398707403554,4500.956897768534,4495.002568755704,5.954329012830385,4500.956897768529,4495.001638754647,5.955259013882824,-0.0009300010524384561
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.9082496624506826,4579.799189881645,4555.131933141756,24.667256739889126,4579.799189881638,4555.128734602957,24.670455278681402,-0.00319853879227594
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.941100617497811,4658.641481994756,4622.337894666439,36.30358732831701,4658.641481994747,4622.332949254779,36.30853273996763,-0.00494541165062401
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,1.9739515725449395,4737.4837741078645,4725.646531332583,11.837242775281084,4737.4837741078545,4725.643451622126,11.840322485728393,-0.0030797104473094805
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.0068025275920682,4816.326066220972,4814.746322477961,1.5797437430110222,4816.326066220964,4814.746121520034,1.5799447009303549,-0.00020095791933272267
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.0396534826391965,4895.16835833408,4877.115115690976,18.05324264310366,4895.168358334072,4877.113156092999,18.055202241072948,-0.0019595979692894616
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.0725044376863253,4974.010650447186,4939.378109713026,34.6325407341601,4974.0106504471805,4939.374056553779,34.63659389340137,-0.004053159241266258
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.1053553927334536,5052.852942560292,5028.009474020211,24.84346854008072,5052.852942560289,5028.004205717963,24.848736842326616,-0.005268302245895029
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.1382063477805824,5131.695234673402,5131.677692093486,0.017542579916153045,5131.695234673398,5131.6768438474855,0.018390825912319997,-0.000848245996166952
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.1710573028277107,5210.53752678651,5199.088570109117,11.448956677392744,5210.537526786506,5199.086785811049,11.450740975456938,-0.001784298064194445
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.2039082578748395,5289.379818899617,5259.186122390525,30.19369650909175,5289.379818899614,5259.182492914447,30.19732598516748,-0.0036294760757300537
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.2367592129219678,5368.222111012727,5334.454650218053,33.76746079467375,5368.222111012723,5334.449502004322,33.77260900840065,-0.005148213726897666
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.2696101679690965,5447.064403125834,5443.933642390515,3.1307607353191997,5447.064403125832,5443.932916881883,3.1314862439485296,-0.0007255086293298518
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.302461123016225,5525.906695238942,5520.320489312958,5.586205925984359,5525.906695238939,5520.319034368842,5.587660870097352,-0.0014549441129929619
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.335312078063353,5604.748987352053,5580.528490835453,24.22049651659927,5604.748987352047,5580.52539789497,24.22358945707674,-0.003092940477472439
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.368163033110482,5683.591279465156,5647.280083670584,36.311195794572086,5683.591279465157,5647.27496485794,36.316314607216555,-0.005118812644468562
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.4010139881576102,5762.433571578261,5749.732619613311,12.700951964950036,5762.4335715782645,5749.729420855492,12.704150722772283,-0.0031987578222469892
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.433864943204739,5841.275863691366,5839.915056059309,1.3608076320570035,5841.275863691374,5839.91370565958,1.3621580317940243,-0.0013503997370207799
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.4667158982518673,5920.118155804474,5902.534405489946,17.583750314527606,5920.118155804482,5902.53187307674,17.58628272774149,-0.0025324132138848654
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.499566853298996,5998.960447917585,5964.565425840441,34.39502207714395,5998.9604479175905,5964.560788956986,34.39965896060494,-0.004636883460989338
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.5324178083461244,6077.802740030691,6052.1317996542875,25.67094037640345,6077.802740030699,6052.124101804889,25.678638225810573,-0.007697849407122703
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.565268763393253,6156.645032143797,6156.588988960295,0.056043183501969907,6156.645032143807,6156.586693479739,0.05833866406828747,-0.002295480566317565
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.5981197184403815,6235.487324256899,6224.480288918492,11.00703533840715,6235.487324256916,6224.478434317552,11.008889939364053,-0.001854600956903596
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.63097067348751,6314.329616370005,6284.514012929021,29.815603440983978,6314.329616370024,6284.510530800779,29.819085569245544,-0.003482128261566686
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.6638216285346386,6393.171908483116,6359.03887172765,34.13303675546558,6393.171908483132,6359.030750422648,34.141158060483576,-0.008121305017994018
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.696672583581767,6472.014200596227,6468.436904649143,3.577295947084167,6472.014200596241,6468.434177274887,3.5800233213540196,-0.0027273742698525894
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.7295235386288956,6550.85649270933,6545.630632973774,5.225859735556696,6550.856492709349,6545.628620587441,5.227872121908149,-0.002012386351452733
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.762374493676024,6629.698784822435,6605.928546456925,23.770238365510522,6629.698784822457,6605.925230569873,23.77355425258429,-0.0033158870737679536
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.7952254487231527,6708.541076935546,6672.243785725105,36.29729121044056,6708.541076935567,6672.238410829607,36.30266610595936,-0.005374895518798439
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.828076403770281,6787.383369048659,6773.80002081093,13.583348237729297,6787.3833690486745,6773.795027966439,13.588341082235274,-0.0049928445059777005
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.8609273588174093,6866.22566116176,6865.068945984745,1.1567151770150303,6866.225661161782,6865.067360851007,1.158300310775303,-0.0015851337602725835
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.893778313864538,6945.067953274867,6927.953097467177,17.11485580769022,6945.067953274891,6927.950303760646,17.117649514244476,-0.002793706554257369
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.9266292689116664,7023.910245387978,6989.766301314535,34.14394407344298,7023.910245388,6989.76021794844,34.15002743955938,-0.006083366116399702
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.959480223958795,7102.752537501085,7076.276672544221,26.475864956863916,7102.752537501109,7076.270356770791,26.48218073031785,-0.006315773453934526
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,2.9923311790059235,7181.594829614201,7181.475263429714,0.11956618448766676,7181.594829614216,7181.473261555034,0.12156805918220925,-0.0020018746945424937
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.0251821340530523,7260.437121727312,7249.868766877044,10.568354850267497,7260.437121727326,7249.8662798444375,10.57084188288809,-0.0024870326205927995
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.0580330891001806,7339.2794138404215,7309.849647887497,29.429765952924754,7339.279413840434,7309.845556728527,29.433857111906946,-0.0040911589821917005
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.090884044147309,7418.121705953532,7383.650138033716,34.47156791981615,7418.121705953541,7383.643769247865,34.47793670567626,-0.0063687858601042535
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.1237349991944376,7496.963998066643,7492.9022301622845,4.0617679043589305,7496.963998066651,7492.901840419231,4.0621576474195535,-0.00038974306062300457
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.156585954241566,7575.80629017975,7570.932114351477,4.87417582827311,7575.8062901797575,7570.930045989222,4.8762441905355445,-0.0020683622624346754
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.1894369092886947,7654.648582292859,7631.331545498293,23.317036794565865,7654.648582292867,7631.3279787461615,23.32060354670557,-0.0035667521397044766
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.222287864335823,7733.4908744059685,7697.2280043731635,36.26287003280504,7733.490874405976,7697.222556809805,36.26831759617107,-0.005447563366033137
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.255138819382952,7812.333166519075,7797.8485388425015,14.484627676573837,7812.333166519084,7797.843220198117,14.489946320967647,-0.005318644393810246
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.28798977443008,7891.175458632187,7890.207477362191,0.9679812699960166,7891.175458632192,7890.206554458228,0.9689041739638924,-0.0009229039678757545
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.320840729477209,7970.0177507452945,7953.370959345666,16.646791399628455,7970.017750745301,7953.368213127143,16.64953761815832,-0.0027462185298645636
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.353691684524337,8048.860042858408,8014.97656505339,33.88347780501772,8048.8600428584095,8014.97186444834,33.888178410069486,-0.004700605051766615
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.3865426395714655,8127.702334971522,8100.4513340173025,27.251000954219307,8127.702334971517,8100.444908253348,27.257426718168972,-0.0064257639496645425
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.4193935946185943,8206.544627084635,8206.337874993105,0.20675209152977914,8206.544627084626,8206.33576428875,0.2088627958764846,-0.002110704346705461
Chen2020,Chen2020_DFN_DC03_AC0p1_1p5tauSet,Chen2020_DFN_DC03,0.1,0.4,1.5,3.4522445496657226,8285.38691919774,8275.25134743682,10.135571760918538,8285.386919197734,8275.250056103967,10.136863093766806,-0.0012913328482682118
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.2,479.9999999999992,437.3687960728604,42.63120392713881,480.0,437.3670790693058,42.63292093069418,-0.001717003555370411
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.23285095504712852,558.8422921131074,489.6233558770773,69.21893623603012,558.8422921131084,489.6188319074602,69.22346020564822,-0.004523969618105639
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.26570191009425703,637.6845842262156,606.1095936100421,31.574990616173523,637.6845842262169,606.1002864351539,31.584297791063022,-0.009307174889499947
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.29855286514138557,716.5268763393238,712.0112949956507,4.515581343673148,716.5268763393254,712.0098859810314,4.516990358294038,-0.0014090146208900478
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.33140382018851405,795.3691684524325,763.474878244307,31.89429020812554,795.3691684524338,763.4727174287409,31.896451023692862,-0.002160815567322061
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.36425477523564254,874.2114605655402,812.4404637461248,61.77099681941536,874.2114605655421,812.4364701004589,61.77499046508319,-0.003993645667833334
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.3971057302827711,953.0537526786494,885.8574512169318,67.19630146171755,953.0537526786507,885.8448296919846,67.20892298666604,-0.012621524948485785
Chen2020,Chen2020_DFN_DC03_AC0p2_1p5tauSet,Chen2020_DFN_DC03,0.2,0.5,1.5,0.4299566853298996,1031.896044791758,1031.748919884798,0.14712490696001623,1031.896044791759,1031.747896927023,0.14814786473607455,-0.0010229577760583197
