policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seed_sched_v3_early_derate,0.7340351196850055,14.427528450959244,14.432082622101916,-0.004554171142672203
seed_sched_v3_early_derate,0.7751147442761599,65.82702271738367,65.83199948218021,-0.004976764796538191
seed_sched_v3_early_derate,0.8161943688673141,118.41548690301033,118.42283804149338,-0.007351138483045361
seed_sched_v3_early_derate,0.8572739934584683,0.15391432474916655,0.15717133242333148,-0.0032570076741649245
seed_sched_v3_early_derate,0.8983536180496225,40.23972825024339,40.24501587390023,-0.0052876236568408785
seed_sched_v3_early_derate,0.939433242640777,94.654166524213,94.66097579853113,-0.00680927431812961
seed_sched_v3_early_derate,0.9805128672319312,137.10119939128072,137.12343691467504,-0.022237523394323944
seed_sched_v3_early_derate,1.0215924918230854,16.914494884797932,16.92032371620644,-0.00582883140850754
seed_sched_v3_early_derate,1.0626721164142396,68.94777497629048,68.95366453257566,-0.005889556285183062
seed_sched_v3_early_derate,1.103751741005394,120.99218560707595,121.00460652239099,-0.012420915315033199
seed_sched_v3_early_derate,1.1448313655965483,0.8392776635641894,0.8491456670885782,-0.009868003524388769
seed_sched_v3_early_derate,1.1859109901877025,43.245831502139026,43.249463458375885,-0.0036319562368589686
seed_sched_v3_early_derate,1.2269906147788567,97.65905962284023,97.66630802151712,-0.007248398676892975
seed_sched_v3_early_derate,1.268070239370011,137.81360475212523,137.82831180997437,-0.014707057849136618
seed_sched_v3_early_derate,1.3091498639611654,19.492445494212006,19.49923014264232,-0.0067846484303117904
seed_sched_v3_early_derate,1.3502294885523196,72.06833335114152,72.07537039737554,-0.007037046234017907
seed_sched_v3_early_derate,1.3913091131434738,123.48402581373193,123.49502209510547,-0.010996281373536476
seed_sched_v3_early_derate,1.4323887377346283,1.9584535616845642,1.9627601528682135,-0.004306591183649289
seed_sched_v3_early_derate,1.4734683623257825,46.27357021506759,46.28044915031933,-0.0068789352517342195
seed_sched_v3_early_derate,1.5145479869169367,100.6322178641949,100.64126316076954,-0.009045296574640815
seed_sched_v3_early_derate,1.555627611508091,137.9424579174315,137.96434546678302,-0.021887549351504276
seed_sched_v3_early_derate,1.5967072360992451,22.149552770226364,22.154794181431498,-0.0052414112051337725
seed_sched_v3_early_derate,1.6377868606903996,75.18547318062929,75.1942904310954,-0.008817250466108817
seed_sched_v3_early_derate,1.6788664852815538,125.87161708506756,125.88404075741573,-0.012423672348177206
seed_sched_v3_early_derate,1.719946109872708,3.386476543279059,3.4006785931578634,-0.014202049878804246
seed_sched_v3_early_derate,1.7610257344638625,49.32479230143417,49.334163498646376,-0.009371197212203697
seed_sched_v3_early_derate,1.8021053590550167,103.57099210450178,103.58160802313523,-0.010615918633448018
seed_sched_v3_early_derate,1.843184983646171,137.23509656224724,137.26489447827407,-0.0297979160268369
seed_sched_v3_early_derate,1.8842646082373251,24.87463501494767,24.88053177153779,-0.005896756590118457
seed_sched_v3_early_derate,1.9253442328284793,78.29717737388364,78.30757193354475,-0.01039455966110836
seed_sched_v3_early_derate,1.9664238574196338,128.13947442926565,128.1548240424172,-0.015349613151556696
seed_sched_v3_early_derate,2.007503482010788,5.082905741393915,5.093775440929676,-0.010869699535760446
seed_sched_v3_early_derate,2.048583106601942,52.39624566333714,52.40688941855933,-0.01064375522219052
seed_sched_v3_early_derate,2.089662731193097,106.46874408183703,106.48265820362849,-0.013914121791458456
seed_sched_v3_early_derate,2.130742355784251,135.14407418951123,135.18393544729588,-0.03986125778465066
seed_sched_v3_early_derate,2.1718219803754053,27.655907274199308,27.665929512535513,-0.010022238336205191
seed_sched_v3_early_derate,2.2129016049665595,81.4007727758808,81.41230951557372,-0.011536739692928677
seed_sched_v3_early_derate,2.2539812295577137,130.26833573080967,130.28687617386458,-0.018540443054916977
seed_sched_v3_early_derate,2.295060854148868,6.985989955644982,6.997920893439186,-0.01193093779420451
seed_sched_v3_early_derate,2.336140478740022,55.483733611279604,55.49534300614778,-0.011609394868173695
seed_sched_v3_early_derate,2.377220103331177,109.32434424952771,109.33930402537499,-0.014959775847273704
seed_sched_v3_early_derate,2.418299727922331,130.0861263506995,130.15739263002615,-0.07126627932666452
seed_sched_v3_early_derate,2.4593793525134853,30.491889033217376,30.504050461689985,-0.01216142847260926
seed_sched_v3_early_derate,2.5004589771046395,84.49257086881607,84.50551763703425,-0.0129467682181712
seed_sched_v3_early_derate,2.5415386016957937,132.2346956621077,132.2551060784881,-0.02041041638040042
seed_sched_v3_early_derate,2.582618226286948,9.060416362630349,9.075839002867724,-0.015422640237375163
seed_sched_v3_early_derate,2.623697850878102,58.58402845853561,58.59638962638928,-0.01236116785366903
seed_sched_v3_early_derate,2.664777475469257,112.12646878892156,112.14361840977926,-0.017149620857708214
seed_sched_v3_early_derate,2.705857100060411,1.2333593950588693,1.2644774057935138,-0.031118010734644486
seed_sched_v3_early_derate,2.7469367246515652,33.3769974756342,33.39038006198098,-0.013382586346779135
seed_sched_v3_early_derate,2.7880163492427195,87.56971225191683,87.58410187623849,-0.014389624321665906
seed_sched_v3_early_derate,2.8290959738338737,134.0038558064116,134.02859578049447,-0.02473997408287687
seed_sched_v3_early_derate,2.870175598425028,11.283338695398015,11.299769337933867,-0.016430642535851803
seed_sched_v3_early_derate,2.911255223016182,61.69385043458624,61.70701281969923,-0.013162385112991615
seed_sched_v3_early_derate,2.9523348476073363,114.87288015716695,114.89087932434722,-0.017999167180278164
seed_sched_v3_early_derate,2.9934144721984906,0.1367615188828495,0.16371004679422185,-0.026948527911372366
seed_sched_v3_early_derate,3.034494096789645,36.303960693606314,36.31766189602513,-0.013701202418815228
seed_sched_v3_early_derate,3.0755737213807994,90.62881796099828,90.64482845812927,-0.016010497130992007
seed_sched_v3_early_derate,3.1166533459719536,135.52790221522355,135.5622544802418,-0.03435226501824218
seed_sched_v3_early_derate,3.157732970563108,10.3674841953125,10.387764312137733,-0.020280116825233563
seed_sched_v3_early_derate,3.198812595154262,47.43073904173707,47.44944719719115,-0.018708155454078224
seed_sched_v3_early_derate,3.2398922197454163,74.45238094819706,74.4841629462826,-0.031781998085534724
seed_sched_v3_early_derate,3.2809718443365705,1.8294819965567513,1.8559881645478526,-0.026506167991101393
