policy_id,condition,case_role,delta_t_raw_mean_s,delta_t_raw_min_s,delta_t_raw_max_s,delta_t_geom_mean_s,delta_t_resid_mean_s,resid_abs_mean_s,resid_max_abs_s,dt_resid_class
fixed_AC0p38,Chen2020_DFN_Day35_fixed_AC0p38,fixed_near_boundary_baseline,69.35065528421227,-0.012173282616458891,137.95346019234694,69.36353608981146,-0.012880805599183419,0.012948244713588224,0.04513282634252391,geometry_dominated
fixed_AC0p7,Chen2020_DFN_Day35_fixed_AC0p7,fixed_stress_baseline,158.66534902126395,48.4389174145399,254.15932513260736,158.68556780196005,-0.0202187806960967,0.0202187806960967,0.0707415182105251,geometry_dominated
sched_v1_day34,Chen2020_DFN_Day35_sched_v1_day34,scheduled_v1_day34_baseline,70.8086408278914,-0.012173282616458891,137.95346019234694,70.8220509685833,-0.013410140691898392,0.013477579806303198,0.07713112257533794,geometry_dominated
sched_v2_conservative,Chen2020_DFN_Day35_sched_v2_conservative,scheduled_v2_conservative,65.68908230737254,-0.012173282616458891,137.95346019234694,65.70282460300787,-0.01374229563532424,0.013809734749729045,0.04513282634252391,geometry_dominated
sched_v3_early_derate,Chen2020_DFN_Day35_sched_v3_early_derate,scheduled_v3_early_derate,67.30979515931745,-0.012173282616458891,137.95346019234694,67.32356557321751,-0.013770413900060135,0.01383785301446494,0.06918655109438987,geometry_dominated
sched_v4_aggressive,Chen2020_DFN_Day35_sched_v4_aggressive,scheduled_v4_aggressive,69.35065528421227,-0.012173282616458891,137.95346019234694,69.36353608981146,-0.012880805599183419,0.012948244713588224,0.04513282634252391,geometry_dominated
sched_v5_low_stress,Chen2020_DFN_Day35_sched_v5_low_stress,scheduled_v5_low_stress,55.156122905049315,-0.0032300089069394744,108.88441673530815,55.170842602804115,-0.01471969775480261,0.014748431623560236,0.4851714507722136,geometry_dominated
