file_path,file_name,file_mtime,file_size_kb,read_ok,source_type,cell_id,source_session_date,protocol_label,protocol_role,DC_C,AC_C,frequency_Hz,m_tau,tau_label_s,tau_eff_s,phase_convention,Vmax_V,I_cutoff_A,I_charge_onset_threshold_A,Q_nom_Ah,voltage_source,current_source,sampling_rate_Hz,ambient_temperature_C,temperature_control_type,temperature_sensor_type,temperature_sensor_placement,temperature_data_source,temperature_alignment_method,temperature_to_NGU201_alignment_required,T_surface_max_C,T_surface_mean_C,timebase_source,time_alignment_method,voltage_current_alignment_status,has_time,has_voltage,has_current,has_temperature,has_stage_marker,has_AC_off_marker,candidate_for_DC_reference,candidate_for_DCAC,notes
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day21A/MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,2026-01-19T18:47:28,661.6005859375,True,experimental_MJ1,LG_INR18650_MJ1,26/11/2025,0.3C+0.7C 0.1tau,DCAC,0.3,0.7,0.1433828316143201,0.1,11.1,1.11,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,25.864,24.215,NGU201_single_timebase,native_same_device_timebase,native_aligned_same_record,True,True,True,False,False,False,False,True,"delimiter=','; header_line_idx=13; columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; start_time=10:27:16"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day21A/MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,2025-11-27T14:20:44,689.67578125,True,experimental_MJ1,LG_INR18650_MJ1,2025-11-27,0.3C+0.7C 10tau,DCAC,0.3,0.7,0.0014338283161432,10.0,11.1,111.0,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,28.751,25.939,NGU201_single_timebase,native_same_device_timebase,native_aligned_same_record,True,True,True,False,False,False,False,True,"delimiter=','; header_line_idx=13; columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; start_time=10:47:26"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day21A/MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,2025-11-24T14:14:04,703.6201171875,True,experimental_MJ1,LG_INR18650_MJ1,2025-11-24,0.3C+0.7C 1tau,DCAC,0.3,0.7,0.014338283161432,1.0,11.1,11.1,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,25.671,24.185,NGU201_single_timebase,native_same_device_timebase,native_aligned_same_record,True,True,True,False,False,False,False,True,"delimiter=','; header_line_idx=13; columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; start_time=10:36:41"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day21A/MJ1_0p3C_DC_NGU201_raw.csv,MJ1_0p3C_DC_NGU201_raw.csv,2026-01-19T18:39:34,683.3447265625,True,experimental_MJ1,LG_INR18650_MJ1,20/11/2025,0.3C DC,DC_reference,0.3,0.0,0.0,,11.1,,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,23.553,22.61,NGU201_single_timebase,native_same_device_timebase,native_aligned_same_record,True,True,True,False,False,False,True,False,"delimiter=','; header_line_idx=13; columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; start_time=10:44:25"
