frequency_policy_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
seg_tau_slow_k1p5,0.9802977577414476,1070.1103585265294,1070.1110395482785,-0.0006810217491874937
seg_tau_slow_k1p5,1.021366060780471,1069.965951189547,1069.9670560252798,-0.0011048357328036218
seg_tau_slow_k1p5,1.0624343638194946,1010.2113797269244,1010.2176504788738,-0.006270751949386977
seg_tau_slow_k1p5,1.1035026668585182,0.33126826910893215,0.3300582644365022,0.0012100046724299318
seg_tau_slow_k1p5,1.1445709698975417,8.50312260517694,8.502948254744297,0.00017435043264413252
seg_tau_slow_k1p5,1.1856392729365652,33.06821088141214,33.067658774186384,0.0005521072257579362
seg_tau_slow_k1p5,1.2267075759755888,67.05736490123309,67.0573758220371,-1.0920804015768226e-05
seg_tau_slow_k1p5,1.2677758790146123,107.2079506228697,107.20787907853719,7.154433251344017e-05
seg_tau_slow_k1p5,1.308844182053636,151.6768600625678,151.6764676643852,0.0003923981826119416
seg_tau_slow_k1p5,1.3499124850926596,199.29712920600423,199.29725448679665,-0.00012528079241747037
seg_tau_slow_k1p5,1.3909807881316831,249.2693674233783,249.269398826199,-3.14028206958028e-05
seg_tau_slow_k1p5,1.4320490911707067,301.00670746479864,301.00687433809935,-0.0001668733007136325
seg_tau_slow_k1p5,1.4731173942097302,354.0566145384305,354.056610363913,4.174517471255967e-06
seg_tau_slow_k1p5,1.5141856972487537,408.0504720041281,408.0506216798649,-0.00014967573679314228
seg_tau_slow_k1p5,1.5552540002877773,462.67554943279947,462.67581632320525,-0.00026689040578276035
seg_tau_slow_k1p5,1.5963223033268008,517.6521784261363,517.6524772677353,-0.00029884159903303953
seg_tau_slow_k1p5,1.6373906063658243,572.7183590209011,572.718688554718,-0.0003295338169664319
seg_tau_slow_k1p5,1.6784589094048479,627.6165680680265,627.6169383847396,-0.0003703167130879592
seg_tau_slow_k1p5,1.7195272124438714,682.0810469827793,682.0814492840068,-0.00040230122749562724
seg_tau_slow_k1p5,1.7605955154828952,735.8235802317254,735.8241927588101,-0.0006125270847405773
seg_tau_slow_k1p5,1.8016638185219187,788.5173995229147,788.5179463431323,-0.0005468202175507031
seg_tau_slow_k1p5,1.8427321215609422,839.7723837500357,839.7728719665338,-0.0004882164980699599
seg_tau_slow_k1p5,1.8838004245999658,889.1009352698084,889.1017600323535,-0.0008247625451076601
seg_tau_slow_k1p5,1.9248687276389893,935.8633951720353,935.8639725394792,-0.0005773674438387388
seg_tau_slow_k1p5,1.9659370306780128,979.1679174781793,979.1688924755003,-0.0009749973210091412
seg_tau_slow_k1p5,2.0070053337170366,1017.688941333462,1017.6897562580257,-0.0008149245636559499
seg_tau_slow_k1p5,2.04807363675606,1049.2655000518625,1049.2665223164813,-0.0010222646187685314
seg_tau_slow_k1p5,2.0891419397950837,1069.8890478292878,1069.8908694181869,-0.0018215888990198437
seg_tau_slow_k1p5,2.130210242834107,1070.2572280851773,1070.2587054404262,-0.0014773552488804853
seg_tau_slow_k1p5,2.1712785458731307,1012.6944300178784,1012.6981500354968,-0.0037200176184342126
seg_tau_slow_k1p5,2.2123468489121545,-77.46577219870414,-77.46559589983644,-0.00017629886770009762
seg_tau_slow_k1p5,2.253415151951178,-71.7627199335684,-71.76301471035549,0.00029477678708644817
seg_tau_slow_k1p5,2.2944834549902016,-49.50472836273548,-49.50475367212948,2.53093940045801e-05
seg_tau_slow_k1p5,2.335551758029225,-17.5826582130112,-17.58253873205922,-0.00011948095198022202
seg_tau_slow_k1p5,2.3766200610682486,20.72671098550836,20.72635812512908,0.0003528603792801732
seg_tau_slow_k1p5,2.4176883641072724,63.55898899975,63.559052909527054,-6.390977705450496e-05
seg_tau_slow_k1p5,2.4587566671462957,109.73342838336339,109.7335473424173,-0.00011895905390701955
seg_tau_slow_k1p5,2.4998249701853195,158.43882652671255,158.4387092054003,0.00011732131224562181
seg_tau_slow_k1p5,2.5408932732243428,209.08397360629806,209.08389665867344,7.694762462051585e-05
seg_tau_slow_k1p5,2.5819615762633665,261.216645514638,261.2168263771382,-0.00018086250020132866
seg_tau_slow_k1p5,2.62302987930239,314.4751369604037,314.47534173276927,-0.00020477236557780998
seg_tau_slow_k1p5,2.6640981823414136,368.5574390752481,368.55765697803236,-0.00021790278424305143
seg_tau_slow_k1p5,2.705166485380437,423.2014205589294,423.2016363761759,-0.00021581724649877287
seg_tau_slow_k1p5,2.7462347884194607,478.1702046889495,478.17042524493536,-0.00022055598583392566
seg_tau_slow_k1p5,2.787303091458484,533.2408120841583,533.2410483018593,-0.0002362177010581945
seg_tau_slow_k1p5,2.8283713944975077,588.1945521821808,588.1948084008136,-0.00025621863278502133
seg_tau_slow_k1p5,2.8694396975365315,642.8077128608929,642.8080876701079,-0.0003748092149180593
seg_tau_slow_k1p5,2.910508000575555,696.8423680593451,696.842664078561,-0.0002960192159662256
seg_tau_slow_k1p5,2.9515763036145786,750.0339510583772,750.0342758779725,-0.00032481959533470217
seg_tau_slow_k1p5,2.992644606653602,802.0772608350717,802.0775997228475,-0.00033888777579704765
seg_tau_slow_k1p5,3.0337129096926256,852.6052209888066,852.6055704491218,-0.0003494603151921183
seg_tau_slow_k1p5,3.074781212731649,901.1578049841019,901.1581719441629,-0.0003669600610010093
seg_tau_slow_k1p5,3.1158495157706727,947.1322229483967,947.1327740789993,-0.0005511306026164675
seg_tau_slow_k1p5,3.156917818809696,989.6983204398384,989.698780525845,-0.00046008600656932686
seg_tau_slow_k1p5,3.1979861218487198,1027.6386630441966,1027.6399300452185,-0.0012670010219153482
seg_tau_slow_k1p5,3.239054424887743,1048.833539997695,1048.8348120406117,-0.00127204291675298
seg_tau_slow_k1p5,3.280122727926767,1050.8733798000185,1050.8746665126428,-0.0012867126242781524
seg_tau_slow_k1p5,3.3211910309657906,1048.46476267879,1048.4660578816856,-0.0012952028955623973
seg_tau_slow_k1p5,3.362259334004814,1041.158359511026,1041.1596651018417,-0.0013055908157184604
seg_tau_slow_k1p5,3.4033276370438377,1028.941476101195,1028.9427952049282,-0.0013191037332944688
seg_tau_slow_k1p5,3.444395940082861,1012.5109205529589,1012.5122672979505,-0.001346744991678861
seg_tau_slow_k1p5,3.4854642431218847,993.4344888851756,993.4358122791155,-0.0013233939398560324
seg_tau_slow_k1p5,3.526532546160908,973.9678880468564,973.9691751382925,-0.0012870914360973984
seg_tau_slow_k1p5,3.567600849199932,956.478184632083,956.4794150499984,-0.001230417915394355
seg_tau_slow_k1p5,3.608669152238955,942.7949252727121,942.7958592598216,-0.0009339871094198315
seg_tau_slow_k1p5,3.649737455277979,933.8878997813017,933.8890185297005,-0.0011187483987669111
seg_tau_slow_k1p5,3.690805758317002,929.9435497602544,929.944504659511,-0.000954899256612407
seg_tau_slow_k1p5,3.731874061356026,930.6236919927887,930.6245103387864,-0.000818345997686265
seg_tau_slow_k1p5,3.7729423643950497,935.3165199237956,935.3174541901935,-0.0009342663979623467
seg_tau_slow_k1p5,3.814010667434073,943.3041797394544,943.3051241772009,-0.0009444377465115394
seg_tau_slow_k1p5,3.8550789704730968,953.8506254574495,953.8514855843841,-0.0008601269346399931
seg_tau_slow_k1p5,3.89614727351212,954.4060500733649,954.4081147704565,-0.00206469709155499
seg_tau_slow_k1p5,3.937215576551144,954.4060500733594,954.4081147704583,-0.0020646970988309477
