Q_Ah,t_full_s,t_even_s,t_odd_s,dt_even_minus_odd_s,dt_full_minus_even_s,dt_full_minus_odd_s
0.5900000000000001,2082.583649999608,2082.5837631655886,2083.583486160274,-0.9997229946852713,-0.00011316598056509974,-0.9998361606658364
0.6000000000000001,2117.881501505299,2117.881595877626,2118.881352630103,-0.9997567524769693,-9.437232665732154e-05,-0.9998511248036266
0.6100000000000001,2153.1791959933503,2153.1792692845306,2154.1790602225146,-0.9997909379840166,-7.329118034249404e-05,-0.9998642291643591
0.6200000000000001,2188.476926116449,2188.476981057896,2189.4768160895737,-0.999835031677776,-5.4941447160672396e-05,-0.9998899731249367
0.63,2223.774657012772,2223.774682874725,2224.7745711219613,-0.999888247236413,-2.5861952963168733e-05,-0.9999141091893762
0.64,2259.072180025756,2259.0721606964667,2260.0721434422903,-0.9999827458236723,1.93292894437036e-05,-0.9999634165342286
0.65,2294.3698014567053,2294.3697749733715,2295.369758962966,-0.9999839895945115,2.6483333840587875e-05,-0.9999575062606709
0.66,2329.667277151953,2329.6672519052195,2330.667244861743,-0.9999929565233288,2.524673345760675e-05,-0.9999677097898712
0.67,2364.964963371247,2364.9649399814234,2365.964922771918,-0.9999827904944141,2.3389823581965175e-05,-0.9999594006708321
0.68,2400.262454866745,2400.2624180617827,2401.2624314698305,-1.0000134080478347,3.6804962292080745e-05,-0.9999766030855426
0.6900000000000001,2435.5600685558766,2435.56001552114,2436.5600592410733,-1.0000437199332737,5.303473653839319e-05,-0.9999906851967353
0.7000000000000001,2470.8575459210797,2470.857480262852,2471.857551286942,-1.0000710240901753,6.565822786797071e-05,-1.0000053658623074
0.7100000000000001,2506.155159961605,2506.1550707962306,2507.155187317201,-1.0001165209705505,8.916537444747519e-05,-1.000027355596103
0.7200000000000001,2541.4527892467804,2541.4526957160383,2542.4528243075774,-1.0001285915391236,9.353074210594059e-05,-1.0000350607970176
0.7300000000000001,2576.7505302501463,2576.750427053351,2577.7505707191167,-1.0001436657657905,0.00010319679540771176,-1.0000404689703828
0.7400000000000001,2612.0481756054555,2612.0480596862767,2613.0482335217353,-1.000173835458554,0.00011591917882469716,-1.0000579162797294
0.7500000000000001,2647.3458438899693,2647.345707017476,2648.3459248706235,-1.0002178531476602,0.0001368724933854537,-1.0000809806542748
0.76,2682.6436400128664,2682.6434898925495,2683.6437389111866,-1.0002490186370778,0.00015012031690275762,-1.000098898320175
0.77,2717.941485042848,2717.941357190063,2718.941555000923,-1.000197810859845,0.00012785278477167594,-1.0000699580750734
0.78,2753.2391062337174,2753.2389451390964,2754.2392088997303,-1.0002637606339704,0.00016109462103486294,-1.0001026660129355
0.79,2788.5367034724404,2788.536576160094,2789.5367668658355,-1.0001907057417156,0.00012731234664897784,-1.0000633933950667
0.8,2823.834438969487,2823.834305489373,2824.834511754139,-1.0002062647658931,0.0001334801140728814,-1.0000727846518203
0.81,2859.132157592543,2859.131988128179,2860.1322669205474,-1.00027879236859,0.00016946436426223954,-1.0001093280043278
0.8200000000000001,2894.429970599904,2894.4298220792,2895.430058981475,-1.0002369022749917,0.0001485207039877423,-1.000088381571004
0.8300000000000001,2929.727760461149,2929.7276458037954,2930.7278199090015,-1.0001741052060424,0.00011465735360616236,-1.0000594478524363
0.8400000000000001,2965.0253965826128,2965.0252755667716,2966.0254575707163,-1.0001820039447011,0.00012101584115953301,-1.0000609881035416
0.8500000000000001,3000.3231865343437,3000.3230966573565,3001.3232138444955,-1.0001171871390397,8.987698720375192e-05,-1.000027310151836
0.8600000000000001,3035.620929372918,3035.6208951718972,3036.620909468848,-1.000014296950667,3.420102075324394e-05,-0.9999800959299137
0.8700000000000001,3070.918581349728,3070.918535435563,3071.918566302729,-1.0000308671656057,4.5914164729765616e-05,-0.999984953000876
0.8800000000000001,3106.2162614962317,3106.2162126427265,3107.2162484306064,-1.000035787879824,4.8853505177248735e-05,-0.9999869343746468
0.89,3141.513926900912,3141.513850885116,3142.5139482210657,-1.0000973359497038,7.601579591209884e-05,-1.0000213201537917
0.9,3176.8117240845186,3176.8116125473985,3177.8117929299005,-1.0001803825020943,0.00011153712011946482,-1.0000688453819748
0.91,3212.109620743421,3212.1095134722773,3213.1096771362763,-1.0001636639990465,0.00010727114386099856,-1.0000563928551855
0.92,3247.407425087062,3247.407320370955,3248.4074693977814,-1.0001490268264206,0.00010471610721651814,-1.000044310719204
