condition,protocol_type,dc_c,ac_c,peak_c,tau_factor_set,Q_Ah,t_q_s,U_NE_min_mV,I_charge_A,V_terminal_V,margin_class_at_Q
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.5736741516799406,6174.840845870492,81.12623457916294,1.928667154871027,3.887470603310721,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.609102124093074,6224.456439675886,52.330393626729105,3.062244710079966,3.9413297999955894,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.6445300965062075,6264.815545746989,47.373942127232326,3.104967905960686,3.9587785874365014,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.679958068919341,6312.432574232774,66.91275251757939,2.1002235909280595,3.9378133049211805,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.7153860413324744,6515.408728800013,79.47897141790023,1.8769095884432383,3.909417666804688,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.750814013745608,6565.668610913639,48.593228953317904,3.0489326708045446,3.9645788355199874,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.7862419861587413,6606.045587945028,42.50813135899094,3.1154823803579994,3.9830189556673976,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.8216699585718747,6653.17613053144,61.14527714779907,2.1447067327129488,3.963363750911256,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.857097930985008,6855.927637533804,76.6008659618709,1.823277696350972,3.9312250892874694,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.8925259033981416,6906.876292795262,43.64467734114113,3.034994255348974,3.9884965580439755,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.927953875811275,6947.279294497346,36.51707912994842,3.1253278942011,4.008425872739302,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.9633818482244085,6993.950402170143,54.189590801792676,2.1878100743098146,3.9903758643505345,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,2.998809820637542,7196.390497570105,72.11402486783695,1.767570780900999,3.954307622919661,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.0342377930506754,7248.0769316232545,37.067313904840844,3.0201547513368103,4.014524804430337,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.069665765463809,7288.516218145336,28.91476410180271,3.1345176644212622,4.036452697333682,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.1050937378769423,7334.753031878708,45.39947833611595,2.2295998825442007,4.020448830763105,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.1405217102900758,7536.789309813549,64.97753031760291,1.7095710217432336,3.980696999531926,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.175949682703209,7589.272829379708,28.061219089084222,3.0047424489182637,4.04435171108195,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.2113776551163427,7629.7559588009,19.379379329961083,3.1431043231388176,4.068177574979655,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.246805627529476,7675.582562429896,34.89143243146683,2.2701100779525394,4.054156670428056,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.2822335999426095,7877.1258597379965,56.30991039673673,1.6494100674178591,4.010090288670573,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.317661572355743,7930.463620700557,19.784779230903112,2.9887241445901784,4.07538875255354,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.3530895447688764,7970.998619063,12.061833846621871,3.151026307517709,4.099763053598038,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.38851751718201,8016.440204228841,27.457479427806422,2.309240358413777,4.086891060359609,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.4239454895951433,8217.398215393227,51.670785610855,1.5870818236425888,4.037414660773407,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.459373462008277,8271.648912742616,15.86505591812637,2.972061829578264,4.104070258198277,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.4948014344214102,8312.243447013303,8.611812771242686,3.1584446003057733,4.129162966777479,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.5302294068345437,8357.320762272117,23.682650901812067,2.3472143988297294,4.117346743127598,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.565657379247677,8557.589155393198,50.68669327525461,1.5220884849577168,4.063038393052396,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.60108535166081,8612.828364945606,14.162519621596307,2.954760548955432,4.1317307337169815,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.6365133240739436,8653.49125508906,6.660514594232528,3.1650449280679616,4.1570838558665315,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.671941296487077,8698.222844377551,21.172711751386846,2.384067192849815,4.145693675391726,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p34_1p5tauSet,DCAC,0.3,0.34,0.64,1.5,3.7073692689002105,8897.680200295466,51.123123843658725,1.4539341078877597,4.088070872819706,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.2,421.83256044576876,254.5746608268089,3.288740768529531,3.43944707631989,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.23542797241313346,461.65094546132497,237.13917352413648,2.964339631347472,3.4618619166220266,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.2708559448262669,519.7698998572755,273.24700376306356,1.2904291304110462,3.4142917256952536,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.3062839172394003,720.9934147959103,224.6931606460486,2.616329977067751,3.4683415785434053,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.34171188965253374,763.1202400720588,181.88868654099127,3.2850830995284586,3.5262921796135513,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.3771398620656672,802.8348252477787,170.65491830679034,2.985008054258183,3.5426624450427098,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.41256783447880063,859.6033536447779,206.61398624283063,1.3707415828607588,3.4959115235448515,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.4479958068919341,1062.0192899396377,171.264119385511,2.583646099904413,3.5348606482269993,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.4834237793050675,1104.4061880663617,142.35176455927748,3.280679545303843,3.579151281410453,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.518851751718201,1144.0252376056749,140.0847339565491,3.0049806586887446,3.5868002480141308,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.5542797241313344,1199.5794551031122,176.53132629829275,1.4466135140352132,3.540285583326228,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.5897076965444679,1403.0292354635176,150.89005438119366,2.5499684144839554,3.5680036196264004,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.6251356689576013,1445.6910091726102,128.58355953213606,3.275597797501076,3.605947958677734,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.6605636413707348,1485.2234086930987,128.96429356595425,3.0241923856000477,3.6112295830661103,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.6959916137838682,1539.6597653579545,163.91695049993643,1.5191260780957723,3.566950774425173,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.7314195861970016,1744.0217871812931,143.13904973113569,2.5152482066281006,3.588500301342377,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.7668475586101351,1786.9737544302159,121.19412184135834,3.269891466753796,3.626350070205723,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.8022755310232685,1826.4285293723121,120.89606294548254,3.0426529258791337,3.632622250574474,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.837703503436402,1879.8512079773311,153.6936916222925,1.5879352740589827,3.5912231496351894,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.8731314758495354,2084.9962302090676,135.9829353770164,2.479466389627481,3.608358952916866,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.9085594482626689,2128.254755269833,112.1998867001345,3.2636457721732897,3.648380981779162,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.9439874206758023,2167.640018825469,110.32800906824887,3.0604090402450033,3.656592855648574,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,0.9794153930889358,2220.1169566525364,140.90341028156342,1.6541872046345392,3.618126980541086,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.0148433655020692,2425.9516745600713,125.78268665806947,2.442595224945112,3.631379056572654,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.0502713379152024,2469.533326716398,99.94549506335574,3.256655765559821,3.673868615547069,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.0856993103283359,2508.857743381158,96.69573134440667,3.077458236937238,3.6838873754370653,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.1211272827414693,2560.466132244819,125.22609617544187,1.7174827487041935,3.6481469753438613,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.1565552551546028,2766.886892680138,112.69659861256596,2.4045935733348203,3.657474543630249,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.1919832275677362,2810.80998638488,85.78004827554075,3.2491270688946714,3.7015881887503004,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.2274111999808697,2850.0808915946245,82.04776987060728,3.0938587993241247,3.7126228311979976,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.2628391723940031,2900.8813037454743,109.00161237487397,1.7783648019403935,3.679140711054771,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.2982671448071366,3107.800364614084,99.35227079586883,2.3654126801096877,3.6842418712998755,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.33369511722027,3152.084565224848,72.80961438520227,3.241065495231677,3.728719237063199,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.3691230896334035,3191.3092165344774,69.55995389300057,3.109613723166011,3.7399796039517947,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.404551062046537,3241.360287301398,95.47061041338335,1.8368400423321594,3.7082639055932116,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.4399790344596703,3448.690618921695,88.9562429330837,2.325008492518922,3.7087215907339592,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.4754070068728038,3493.35685388246,63.53372854940631,3.232465423510912,3.7531353672654424,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.5108349792859372,3532.542393086109,61.061130801869574,3.1247336781927264,3.7646119637267517,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.5462629516990707,3581.8936896761265,86.14506176632628,1.8931993435845456,3.7345523373064755,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.5816909241122041,3789.5561849021506,82.67618487015073,2.2833378339404566,3.7301595958044134,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.6171188965253376,3834.6255953547056,58.16758624130913,3.2230915965204967,3.7751817091635407,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.652546868938471,3873.7801230837767,56.18600220143336,3.139239234710679,3.7875490998973396,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.6879748413516045,3922.4774181264024,80.41014423580862,1.9475449583856188,3.7593400463587265,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.723402813764738,4130.395329661256,79.71505969343256,2.240348835562518,3.7499677475337925,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.7588307861778714,4175.8910534294755,55.552207039095556,3.2130745440360196,3.7967332664026068,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.7942587585910048,4215.022099686926,53.6676845576123,3.1531463797365213,3.8107643584564697,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.8296867310041383,4263.10909724218,76.96100654356671,1.999912171601385,3.7846319008429368,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.8651147034172717,4471.206139927601,78.79530716035742,2.1959840150254872,3.7701480317521954,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.900542675830405,4517.153616385066,54.48574760088057,3.202525661607325,3.8195803251502323,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.9359706482435384,4556.26858986825,52.419421187686304,3.1663837117810836,3.8356408140001177,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,1.9713986206566718,4603.7823520108095,74.7503520375273,2.0505124065097067,3.811622912674956,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.0068265930698055,4811.986604979778,78.96842964739332,2.150183877037394,3.792073852067891,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.042254565482939,4858.413244031643,54.17861472422958,3.1914485392740817,3.844359647107881,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.0776825378960724,4897.519836579732,51.76994201864995,3.178873353495477,3.8620880164058167,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.113110510309206,4944.492811649229,73.14274862287257,2.0994884423126443,3.8399048315415,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.1485384827223393,5152.734613123804,79.66316205988454,2.102887495052245,3.815983983762668,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.1839664551354727,5199.669020074498,54.17622760944906,3.1797021360860565,3.870286835780664,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.219394427548606,5238.774945650424,51.311702642054065,3.1907303468729484,3.888738976417417,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.2548223999617396,5285.238022863761,71.737626369776,2.146907491588093,3.867900194581231,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.290250372374873,5493.447715787467,80.53740694613327,2.054025320609812,3.8406868915233496,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.3256783447880065,5540.920326348835,54.099845897729615,3.167234193728,3.8957351481777422,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.36110631720114,5580.03389329292,50.55599100517356,3.2019149103199718,3.914170469277567,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.3965342896142734,5626.01561801743,69.97187496037331,2.192835909057427,3.8943719876494742,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.431962262027407,5834.121074031688,81.11383744755594,2.0034281167046264,3.8647605229933006,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.4673902344405403,5882.16743627707,53.166759075919764,3.154112310742442,3.9200234007670063,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.5028182068536737,5921.295832023729,48.49783566059286,3.2125592622646026,3.938559320000644,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.538246179266807,5966.823563371368,66.85941009632431,2.2373305017685383,3.91977906817586,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.5736741516799406,6174.753058677619,80.69426965593382,1.9510766351918993,3.8876492075332014,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.609102124093074,6223.4103043757,50.70432973580403,3.1403690801924156,3.943548723182664,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.6445300965062075,6262.561931290424,44.80013567556946,3.2224014147482407,3.9625998209246975,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.679958068919341,6307.659951498043,62.23473974731321,2.2804450692506983,3.9448784123131735,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.7153860413324744,6515.339900705766,79.08989175030561,1.8968626397284205,3.9095351636765923,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.750814013745608,6564.648048654271,46.96017402416436,3.125901252222212,3.9667722604303663,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.7862419861587413,6603.830634333088,39.926033807509754,3.2316907352028,3.9868102299679404,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.8216699585718747,6648.522860938092,56.495811462105905,2.322236918963615,3.970333565740634,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.857097930985008,6855.87655577965,76.28586449174988,1.8406368144032015,3.931257188943597,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.8925259033981416,6905.880816438777,42.04264020953229,3.1107753458062772,3.9906459989851766,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.927953875811275,6945.101509621729,33.96950922496539,3.2404953279019892,4.012181931798792,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.9633818482244085,6989.410508819197,49.6253303115282,2.3627606227687625,3.9972606357728533,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,2.998809820637542,7196.357612229754,71.90888638116354,1.7822473941548458,3.9541933352736014,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.0342377930506754,7247.10905399436,35.52739713923244,3.095080805990931,4.016603950361033,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.069665765463809,7286.374588420612,26.45260546731519,3.248777522451246,4.0401417868011595,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.1050937378769423,7330.321169929377,40.99273690315943,2.4020703333219626,4.027218495430944,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.1405217102900758,7536.771578697153,64.92766007625818,1.721330567775085,3.9803571751909828,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.175949682703209,7588.332430123476,26.62308925857589,3.078775699497055,4.046313180889484,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.2113776551163427,7627.651160421655,17.05961679682677,3.256172873499659,4.071742128590377,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.246805627529476,7671.253529763131,30.71535067331295,2.44020645853382,4.060752291295578,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.2822335999426095,7877.117759066953,56.377861219636685,1.6579373186235364,4.009566046519935,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.317661572355743,7929.548154636797,18.42215985425673,3.0615582564205717,4.077269816939669,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.3530895447688764,7968.929567644893,9.843527431618616,3.263045193304791,4.103255508906052,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.38851751718201,8012.2065232881105,23.466203131212716,2.4771961492843344,4.093355879980369,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.4239454895951433,8217.395512138473,51.802178616874066,1.5921123693469357,4.036731037963662,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.459373462008277,8270.757873744627,14.53219632932156,3.0436611440290964,4.105903928408149,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.4948014344214102,8310.209657562558,6.43331940085184,3.269434045072337,4.13261609752475,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.5302294068345437,8353.179129466464,19.78476952953804,2.513068417027534,4.12369481169995,near_boundary
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.565657379247677,8557.594872335922,50.88017489578423,1.523577066030743,4.062201061034708,safe_margin
Chen2020_DFN_fineAmp_DC03_AC0p36_1p5tauSet,DCAC,0.3,0.36,0.6599999999999999,1.5,3.60108535166081,8611.961687412313,12.83982672986813,3.025124473349031,4.1335270873069385,near_boundary
