variant_id,surface_form,tau_factor_set,protocol_id,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.0238446347890275,30.60146369465656,30.669265370992434,-0.06780167633587553
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.060321527484808,15.888609962531518,15.954758832946027,-0.06614887041450856
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.0967984201805887,2.8799200336306967,2.965754524620934,-0.0858344909902371
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.133275312876369,45.55205625396138,45.68944503425337,-0.1373887802919853
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.16975220557215,34.80597539491373,34.88308659494396,-0.07711120003023098
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.2062290982679302,20.253113131653663,20.322250001478096,-0.06913686982443323
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.242705990963711,6.273297238106352,6.354309619275227,-0.08101238116887544
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.2791828836594914,44.50279665017206,44.779163641308514,-0.2763669911364559
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.3156597763552718,38.74977500621662,38.84336624907701,-0.09359124286038423
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.3521366690510526,24.659510939223765,24.733958396390335,-0.07444745716657053
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.388613561746833,10.158563033626706,10.241642446854712,-0.08307941322800616
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.4250904544426137,-0.07259447347587411,0.07837664646376652,-0.15097111993964063
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.461567347138394,42.24576956056717,42.3629903999572,-0.11722083939002914
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.498044239834175,29.036813380183958,29.11716725723545,-0.08035387705149333
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.5345211325299553,14.328679763501896,14.412716485366218,-0.08403672186432232
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.5709980252257356,1.8299455072228739,1.9413043653339628,-0.11135885811108892
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.6074749179215164,44.93083845221827,45.07271748010953,-0.14187902789126383
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.643951810617297,33.30292508621278,33.39319533723574,-0.09027025102295738
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.6804287033130776,18.65857823393253,18.744531494553485,-0.0859532606209541
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.716905596008858,4.956401730275502,5.065910921521208,-0.10950919124570646
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.7533824887046388,45.60027213732428,45.843202617773386,-0.24293048044910392
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.789859381400419,37.35358158937197,37.46009683272223,-0.10651524335025897
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.8263362740961995,23.058279196662625,23.14894592788096,-0.09066673121833446
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.8628131667919803,8.701280586490611,8.802766133921978,-0.10148554743136629
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.8992900594877606,-0.15423327145344956,0.07169743172471499,-0.22593070317816455
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.9357669521835414,41.04782272031298,41.16656708323171,-0.1187443629187328
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,2.972243844879322,27.454475255666694,27.55101134535016,-0.09653608968346816
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.008720737575102,12.790374733184763,12.889198146218405,-0.09882341303364228
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.045197630270883,0.9051581342610007,1.0678284369623725,-0.16267030270137184
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.0816745229666633,44.07587385320403,44.232935492911565,-0.1570616397075355
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.118151415662444,31.76853068321452,31.874721503209912,-0.10619081999539048
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.1546283083582245,17.07294256068053,17.175598046445884,-0.10265548576535366
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.1911052010540053,3.7229522160532724,3.850706279631595,-0.12775406357832253
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.2275820937497857,45.72349392346223,45.95155079622782,-0.22805687276559183
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.264058986445566,35.9126629938728,36.030693978821546,-0.11803098494874575
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.300535879141347,21.456187877400225,21.563572284781912,-0.1073844073816872
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.337012771837127,7.288175347067408,7.411819737584665,-0.1236443905172564
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.373489664532908,40.81359366184279,41.847785132230456,-1.0341914703876682
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.4099665572286884,39.75744967862556,39.89262698131188,-0.13517730268631567
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.446443449924469,25.863905314563453,25.97457746832697,-0.11067215376351669
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.4829203426202495,11.279098492039338,11.39395664906624,-0.11485815702690161
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.51939723531603,0.20171959092112957,0.3983037342386524,-0.19658414331752283
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.5558741280118107,43.070527998721445,43.23508226885133,-0.16455427012988366
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.592351020707591,30.217194490789552,30.33579486355484,-0.11860037276528601
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.628827913403372,15.505251258331555,15.620884579806443,-0.11563332147488836
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.665304806099152,2.5788435428603407,2.7294795985872042,-0.15063605572686356
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.7017816987949326,45.35987078427934,45.57736668468533,-0.21749590040599287
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.7382585914907134,34.4327893781101,34.56432976463111,-0.13154038652101008
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.7747354841864937,19.859622907844823,19.98122822068035,-0.121605312835527
surface_form_differential,differential,0.5,fixed_AC0p38_0.5tau,3.811212376882274,5.922862364011962,6.070437104190205,-0.1475747401782428
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.2,0.07949152414516902,0.10330590849611099,-0.023814384350941964
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.23706410994308766,8.964329204514684,8.9923104029034,-0.02798119838871571
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.2741282198861753,8.846114985419263,8.856468942353217,-0.010353956933954578
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.3111923298292629,7.933490733593999,7.9444458403281715,-0.01095510673417266
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.34825643977235055,6.782661006846979,6.799449508372845,-0.016788501525866195
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.3853205497154382,5.52880352917839,5.544686411640896,-0.01588288246250613
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.42238465965852584,4.235664753565516,4.260321342743396,-0.02465658917788005
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.4594487696016135,2.9552309971302293,2.9879620010524377,-0.0327310039222084
surface_form_false,false,0.1,fixed_AC0p38_0.1tau,0.49651287954470114,1.7393698520925227,1.775869422875985,-0.03649957078346233
