param_set,Q_Ah,Q_frac_common,Q_frac_nominal_5Ah,segment,segment_interpretation,t_DC_s,t_DCAC_s,dt_full_s,dt_full_min,V_DC_V,I_DC_A,stage_DC,V_DCAC_V,I_DCAC_A,stage_DCAC,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_common_max_Ah,DCAC_has_reached_Vmax,DC_has_reached_Vmax,found_both
OKane2022,2.7895949802222626,0.5768907563025211,0.5579189960444525,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10042.541928800147,8437.642403421383,1604.8995253787634,26.74832542297939,3.8957781553421094,-1.0,CC_until_Vmax,4.007037147135299,-2.9942395831487807,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,2.8281982610847702,0.584873949579832,0.565639652216954,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10181.513739905173,8485.580711789768,1695.9330281154052,28.26555046859009,3.902196150723702,-1.0,CC_until_Vmax,4.006041571413539,-2.7999338449163518,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,2.866801541947278,0.5928571428571429,0.5733603083894556,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10320.4855510102,8537.376574192747,1783.1089768174534,29.718482946957558,3.9090236462171966,-1.0,CC_until_Vmax,4.002845553935823,-2.5612058072978847,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,2.9054048228097855,0.6008403361344538,0.5810809645619571,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10459.45736211523,8594.9096942907,1864.5476678245304,31.075794463742174,3.9158258443390466,-1.0,CC_until_Vmax,3.997276788507477,-2.2655998980654326,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,2.944008103672293,0.6088235294117648,0.5888016207344586,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10598.429173220255,8661.696284056121,1936.7328891641337,32.2788814860689,3.922975123516169,-1.0,CC_until_Vmax,3.9863196828607856,-1.8902516119256594,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,2.982611384534801,0.6168067226890757,0.5965222769069601,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10737.400984325282,8746.614410180573,1990.7865741447094,33.17977623574516,3.9302789874326103,-1.0,CC_until_Vmax,3.968210109280975,-1.378707999900542,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.0212146653973084,0.6247899159663866,0.6042429330794616,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,10876.37279543031,8901.341286781251,1975.031508649059,32.91719181081765,3.9378574111310902,-1.0,CC_until_Vmax,3.9241176636335906,-0.4197333287893709,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.059817946259816,0.6327731092436975,0.6119635892519633,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11015.344606535338,10494.443455812523,520.9011507228151,8.681685845380253,3.946136177291319,-1.0,CC_until_Vmax,4.048925909523119,-3.1933264103717574,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.0984212271223237,0.6407563025210085,0.6196842454244648,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11154.316417640364,10537.16664396655,617.1497736738147,10.285829561230246,3.9549024383653224,-1.0,CC_until_Vmax,4.064781420549389,-3.308583855332859,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.1370245079848313,0.6487394957983194,0.6274049015969663,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11293.288228745392,10578.604601336658,714.6836274087345,11.911393790145576,3.9648767796865365,-1.0,CC_until_Vmax,4.079892662232126,-3.3953442679787234,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.175627788847339,0.6567226890756303,0.6351255577694678,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11432.260039850422,10619.153655137146,813.1063847132755,13.551773078554591,3.974126781237385,-1.0,CC_until_Vmax,4.093757909642505,-3.4554219631731913,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.2142310697098466,0.6647058823529411,0.6428462139419693,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11571.231850955448,10659.149604465367,912.0822464900812,15.201370774834686,3.9827554864595975,-1.0,CC_until_Vmax,4.105830781090478,-3.4900145923411303,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.2528343505723543,0.6726890756302522,0.6505668701144709,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11710.203662060476,10698.891808959634,1011.3118531008422,16.855197551680703,3.990496758296378,-1.0,CC_until_Vmax,4.1170207901489775,-3.4997958448074926,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.291437631434862,0.680672268907563,0.6582875262869724,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11849.175473165504,10738.662883102133,1110.5125900633702,18.508543167722838,3.998694684041429,-1.0,CC_until_Vmax,4.126717972591603,-3.4849654778474983,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.3300409122973695,0.688655462184874,0.6660081824594739,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,11988.14728427053,10778.746428077491,1209.4008561930386,20.156680936550643,4.005915200194259,-1.0,CC_until_Vmax,4.135221546768366,-3.4452642360771057,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.368644193159877,0.6966386554621848,0.6737288386319754,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12127.119095375558,10819.44484404273,1307.6742513328281,21.794570855547136,4.013348450289894,-1.0,CC_until_Vmax,4.142312249907568,-3.3799558826915783,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.407247474022385,0.7046218487394958,0.6814494948044769,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12266.090906480586,10861.10766752932,1404.9832389512649,23.416387315854415,4.019897997611354,-1.0,CC_until_Vmax,4.147743530186107,-3.2875952283184287,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.4458507548848925,0.7126050420168067,0.6891701509769785,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12405.062717585612,10904.153963127399,1500.9087544582126,25.015145907636875,4.028038304539023,-1.0,CC_until_Vmax,4.151759243549242,-3.1661407015601433,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.4844540357474,0.7205882352941176,0.69689080714948,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12544.03452869064,10949.09636144577,1594.938167244869,26.582302787414484,4.035344187638345,-1.0,CC_until_Vmax,4.1533552687506,-3.012894377582146,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.5230573166099077,0.7285714285714285,0.7046114633219815,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12683.006339795667,10996.698667320166,1686.307672475501,28.105127874591684,4.043067691625898,-1.0,CC_until_Vmax,4.153610117540935,-2.8228191780706418,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.5616605974724154,0.7365546218487395,0.712332119494483,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12821.978150900695,11048.00606184025,1773.9720890604458,29.566201484340763,4.050783341039857,-1.0,CC_until_Vmax,4.150964763091936,-2.589359040911268,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.600263878334923,0.7445378151260504,0.7200527756669846,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,12960.949962005723,11104.79988349426,1856.150078511464,30.935834641857735,4.058107111271503,-1.0,CC_until_Vmax,4.145209501054098,-2.300658070793309,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.6388671591974306,0.7525210084033613,0.7277734318394862,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,13099.921773110751,11170.303345731349,1929.6184273794024,32.16030712299004,4.066072335732943,-1.0,CC_until_Vmax,4.134856005659546,-1.9357689062328538,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.6774704400599383,0.7605042016806722,0.7354940880119877,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,13238.893584215779,11252.453562347318,1986.4400218684605,33.107333697807675,4.0735160461142605,-1.0,CC_until_Vmax,4.116916215883449,-1.4439475772724484,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.716073720922446,0.7684873949579832,0.7432147441844892,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,13377.865395320805,11388.445226931959,1989.420168388846,33.15700280648077,4.080794873089908,-1.0,CC_until_Vmax,4.0766985860761835,-0.5992127038864093,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.7546770017849536,0.7764705882352941,0.7509354003569907,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,13516.837206425835,13006.189159059522,510.6480473663123,8.51080078943854,4.087977684699818,-1.0,CC_until_Vmax,4.189413953112661,-3.179141765450458,CC_until_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,False,False,True
OKane2022,3.793280282647461,0.784453781512605,0.7586560565294922,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13655.809017530863,13049.121975893366,606.6870416374968,10.11145069395828,4.094987252476168,-1.0,CC_until_Vmax,4.199999999999999,-3.2685192235514995,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,3.831883563509969,0.7924369747899159,0.7663767127019938,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13794.780828635887,13093.102579815288,701.678248820599,11.694637480343317,4.10164812426631,-1.0,CC_until_Vmax,4.200000000000001,-3.0772822941034312,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,3.8704868443724765,0.8004201680672269,0.7740973688744953,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,13933.752639740915,13139.267848485963,794.4847912549521,13.241413187582536,4.107819176751648,-1.0,CC_until_Vmax,4.199999999999999,-2.9537685252088104,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,3.909090125234984,0.8084033613445378,0.7818180250469968,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14072.724450845943,13187.040654236058,885.6837966098847,14.761396610164745,4.113632175289063,-1.0,CC_until_Vmax,4.200000000000001,-2.8667118464426973,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,3.9476934060974918,0.8163865546218487,0.7895386812194983,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14211.69626195097,13236.28999652783,975.4062654231402,16.25677109038567,4.1186766642753145,-1.0,CC_until_Vmax,4.2,-2.7835229325579807,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,3.9862966869599994,0.8243697478991596,0.7972593373919998,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14350.668073055998,13286.763131492291,1063.9049415637073,17.731749026061788,4.123202176028789,-1.0,CC_until_Vmax,4.199999999999999,-2.718732933134361,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.024899967822507,0.8323529411764706,0.8049799935645015,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14489.639884161024,13338.658680324726,1150.981203836298,19.183020063938297,4.126938906266472,-1.0,CC_until_Vmax,4.199999999999999,-2.6469332283803766,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.063503248685015,0.8403361344537815,0.812700649737003,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14628.611695266052,13391.788278339916,1236.823416926136,20.6137236154356,4.130176797264291,-1.0,CC_until_Vmax,4.2,-2.579205321623427,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.102106529547522,0.8483193277310924,0.8204213059095045,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14767.58350637108,13446.538405155557,1321.0451012155227,22.017418353592046,4.1330984348605195,-1.0,CC_until_Vmax,4.2,-2.5032712656749014,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.14070981041003,0.8563025210084033,0.828141962082006,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,14906.555317476108,13503.026853402753,1403.5284640733553,23.392141067889256,4.135449651732431,-1.0,CC_until_Vmax,4.200000000000001,-2.4161777424531374,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.179313091272538,0.8642857142857143,0.8358626182545075,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15045.527128581136,13561.716486923682,1483.8106416574537,24.730177360957562,4.137540292476951,-1.0,CC_until_Vmax,4.199999999999999,-2.312446826722627,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.217916372135045,0.8722689075630252,0.8435832744270091,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15184.498939686164,13623.238905012307,1561.2600346738564,26.021000577897606,4.1395734201053935,-1.0,CC_until_Vmax,4.2,-2.2018487745759225,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.256519652997553,0.8802521008403361,0.8513039305995106,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15323.47075079119,13688.201033965994,1635.2697168251962,27.254495280419935,4.141698794120192,-1.0,CC_until_Vmax,4.200000000000001,-2.079705757628012,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.2951229338600605,0.888235294117647,0.8590245867720121,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15462.442561896218,13757.125530644507,1705.3170312517104,28.42195052086184,4.144186209202417,-1.0,CC_until_Vmax,4.200000000000001,-1.950740272668982,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.333726214722568,0.896218487394958,0.8667452429445136,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15601.414373001246,13830.91052932597,1770.5038436752748,29.508397394587913,4.147149760898086,-1.0,CC_until_Vmax,4.2,-1.8172884574442971,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.372329495585076,0.9042016806722689,0.8744658991170151,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15740.386184106274,13910.495747888575,1829.8904362176982,30.498173936961635,4.151121871729887,-1.0,CC_until_Vmax,4.2,-1.6811274898467345,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.410932776447583,0.9121848739495798,0.8821865552895167,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,15879.3579952113,13996.690214168035,1882.6677810432648,31.37779635072108,4.156446209835742,-1.0,CC_until_Vmax,4.2,-1.5414652185510456,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.449536057310091,0.9201680672268907,0.8899072114620182,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16018.329806316327,14091.059201664475,1927.2706046518524,32.12117674419754,4.162689576591868,-1.0,CC_until_Vmax,4.199999999999999,-1.406993845968413,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.488139338172599,0.9281512605042017,0.8976278676345197,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16157.301617421355,14194.997468554317,1962.3041488670387,32.70506914778398,4.170741523793512,-1.0,CC_until_Vmax,4.2,-1.2690553881900597,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.526742619035106,0.9361344537815126,0.9053485238070212,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16296.273428526383,14311.071497636478,1985.2019308899053,33.086698848165085,4.17983505520724,-1.0,CC_until_Vmax,4.2,-1.1308207831273351,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.565345899897614,0.9441176470588235,0.9130691799795227,B_between_DCAC_Vmax_and_DC_Vmax,DCAC already voltage-limited while DC still approaches Vmax,16435.24523963141,14441.955868835039,1993.2893707963722,33.22148951327287,4.190508373644742,-1.0,CC_until_Vmax,4.2,-0.9952831061931862,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,False,True
OKane2022,4.603949180760122,0.9521008403361344,0.9207898361520244,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,16574.886119662373,14592.068246307752,1982.817873354621,33.04696455591035,4.199999999999999,-0.9532242196494392,CV_after_Vmax,4.199999999999999,-0.8605067985263337,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.642552461622629,0.9600840336134454,0.9285104923245259,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,16737.42390853443,14767.282905079066,1970.1410034553646,32.835683390922746,4.1999999999999975,-0.7688207442840524,CV_after_Vmax,4.200000000000001,-0.7268798558256446,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.681155742485137,0.9680672268907563,0.9362311484970274,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,16939.53021652394,14978.084637714837,1961.4455788091036,32.69075964681839,4.199999999999999,-0.6157005028321297,CV_after_Vmax,4.2,-0.5977438703090909,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.7197590233476445,0.9760504201680672,0.9439518046695289,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,17196.737776351998,15240.690590539662,1956.0471858123365,32.60078643020561,4.199999999999999,-0.47297575373448,CV_after_Vmax,4.200000000000001,-0.46695936520365805,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.758362304210152,0.9840336134453781,0.9516724608420304,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,17542.972508296287,15591.815285687246,1951.1572226090411,32.51928704348402,4.199999999999999,-0.33822014207458423,CV_after_Vmax,4.199999999999999,-0.33534558298804734,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.79696558507266,0.9920168067226891,0.959393117014532,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,18063.035423001314,16116.477300654102,1946.5581223472127,32.442635372453545,4.200000000000001,-0.2073857933898819,CV_after_Vmax,4.2,-0.20550631077058387,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
OKane2022,4.835568865935167,1.0,0.9671137731870335,D_late_CV_feedback_region,late post-DC-Vmax region; both branches have reached voltage boundary,19141.36642184064,17178.023244426022,1963.3431774146193,32.722386290243655,4.199999999999999,-0.0735394117647058,CV_after_Vmax,4.2,-0.07724958889963301,CV_after_Vmax,4.596814963616419,3.7904959910382967,4.835568865935167,True,True,True
ORegan2022,0.239610371716103,0.05,0.0479220743432206,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,862.5973381779709,423.2865919314369,439.310746246534,7.321845770775567,3.320568232516873,-1.0,CC_until_Vmax,3.425814375321606,-2.9376579520608597,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.2778674898892623,0.05798319327731093,0.05557349797785246,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1000.3229636013442,469.0448229020432,531.278140699301,8.854635678321683,3.3446126270185146,-1.0,CC_until_Vmax,3.4513852105981235,-3.080022666785342,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.3161246080624216,0.06596638655462185,0.06322492161248432,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1138.048589024718,512.8923627103902,625.1562263143278,10.41927043857213,3.3658322532017766,-1.0,CC_until_Vmax,3.4724958523800953,-3.1984210196621277,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.3543817262355809,0.07394957983193277,0.07087634524711618,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1275.7742144480912,555.2905423553409,720.4836720927503,12.00806120154584,3.38386638436295,-1.0,CC_until_Vmax,3.4901830995651104,-3.295313602159079,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.3926388444087402,0.0819327731092437,0.07852776888174803,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1413.499839871465,596.5858789834668,816.9139608879981,13.615232681466635,3.398908288497416,-1.0,CC_until_Vmax,3.506119106518793,-3.3723233597441498,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.4308959625818995,0.08991596638655462,0.0861791925163799,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1551.2254652948382,637.060396667771,914.1650686270672,15.236084477117787,3.4115414579806123,-1.0,CC_until_Vmax,3.5209546973765122,-3.430579857575704,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.4691530807550588,0.09789915966386555,0.09383061615101176,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1688.9510907182118,676.956785824666,1011.9943048935459,16.866571748225763,3.4226375783157565,-1.0,CC_until_Vmax,3.5356981796472273,-3.470898080798321,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.507410198928218,0.10588235294117647,0.1014820397856436,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1826.676716141585,716.4910678898127,1110.1856482517724,18.50309413752954,3.4336197811478604,-1.0,CC_until_Vmax,3.548308074336412,-3.4938231782272524,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.5456673171013774,0.1138655462184874,0.10913346342027548,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,1964.4023415649585,755.8629785091508,1208.5393630558078,20.142322717596798,3.445226276879916,-1.0,CC_until_Vmax,3.557833920287177,-3.4996590355207875,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.5839244352745367,0.12184873949579833,0.11678488705490735,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2102.127966988332,795.2650123504736,1306.8629546378584,21.781049243964308,3.4548635139195047,-1.0,CC_until_Vmax,3.565500520877656,-3.488483741307822,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.622181553447696,0.12983193277310925,0.1244363106895392,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2239.8535924117054,834.890885481835,1404.9627069298704,23.41604511549784,3.4611604137274,-1.0,CC_until_Vmax,3.572222907298093,-3.4601535425287246,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.6604386716208552,0.13781512605042015,0.13208773432417104,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2377.579217835079,874.9440922289374,1502.6351256061416,25.04391876010236,3.4666870911279983,-1.0,CC_until_Vmax,3.5760437573665027,-3.414295691931724,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.6986957897940146,0.1457983193277311,0.13973915795880293,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2515.304843258453,915.647245914932,1599.6575973435208,26.660959955725346,3.4725781379602374,-1.0,CC_until_Vmax,3.5810626802419923,-3.3502894651567288,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.7369529079671739,0.15378151260504203,0.1473905815934348,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2653.030468681826,957.2529994697521,1695.7774692120738,28.26295782020123,3.4785915018754214,-1.0,CC_until_Vmax,3.5854117916991495,-3.2672333781504754,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.7752100261403332,0.16176470588235295,0.15504200522806663,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2790.7560941051993,1000.0580442223529,1790.6980498828464,29.84496749804744,3.484790022568455,-1.0,CC_until_Vmax,3.589284689842928,-3.163888300457163,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.8134671443134925,0.16974789915966387,0.1626934288626985,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,2928.481719528573,1044.4617886431606,1884.0199308854126,31.400332181423543,3.491275376606112,-1.0,CC_until_Vmax,3.592295267861011,-3.038107694498532,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.8517242624866518,0.1777310924369748,0.17034485249733036,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3066.2073449519467,1090.911603071136,1975.2957418808107,32.92159569801351,3.4981677365144024,-1.0,CC_until_Vmax,3.5943892413223364,-2.8878737388082314,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.889981380659811,0.18571428571428572,0.1779962761319622,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3203.9329703753197,1140.0923646563463,2063.840605718973,34.397343428649556,3.505590000133892,-1.0,CC_until_Vmax,3.5954227975989266,-2.7093161213135764,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
ORegan2022,0.9282384988329704,0.19369747899159664,0.18564769976659407,A_pre_DCAC_Vmax,shared pre-Vmax region; Segment A geometry-dominated,3341.658595798693,1192.982676061476,2148.675919737217,35.81126532895362,3.513577913198347,-1.0,CC_until_Vmax,3.595147168387246,-2.497012817317528,CC_until_Vmax,4.724016005427131,3.210361831308334,4.7922074343220595,False,False,True
