policy_id,source,early_ac_c,mid_ac_c,qfrac_derate,qfrac_ac_off,note,feasible_parameter_space,feasibility_reason,dc_c,tau_factor_set,f_Hz,period_s,peak_c_nominal,schedule_type,delta_t_raw_mean_s,delta_t_raw_min_s,delta_t_raw_max_s,delta_t_geom_mean_s,delta_t_resid_mean_s,resid_abs_mean_s,resid_max_abs_s,resid_positive_fraction,dt_resid_class,min_U_NE_mV,margin_class,fraction_time_below_0mV,fraction_time_below_50mV,Q_at_min_U_NE_Ah,t_at_min_U_NE_s,I_charge_at_min_U_NE_A,I_charge_peak_observed_A,V_terminal_at_min_U_NE_V,max_c_e_range_molm3,c_e_range_at_min_U_NE_molm3,max_neg_surface_sto_range,surface_range_at_min_U_NE,eta_n_at_min_U_NE_V,max_c_e_range_vs_DC,surface_range_at_min_vs_DC,abs_eta_n_at_min_vs_DC,hard_margin_violation,buffer_margin_exposure,peak_current_soft_violation,bo_ready_score,constraint_verdict,gain_norm_strict,margin_reward_strict,low_margin_penalty_strict,transport_penalty_strict,surface_penalty_strict,eta_penalty_strict,hard_margin_penalty_strict,peak_soft_penalty_strict,bo_ready_score_strict_margin,strict_candidate_class,source_group,day38_recommendation_class,day38_recommendation_rationale,day38_recommendation_order
local_H_high_early_early_off,Day38_local_expansion,0.38,0.05,0.62,0.77,higher early amplitude but earlier derating/off,True,ok,,,,,,,91.04984365990288,,,91.06973892613901,-0.019895266236131307,0.019895266236131307,,0.0,geometry_dominated,37.15132368085452,,0.0,0.21107984994640944,,,,,,,,,,,1.9271870530942088,1.0624307206608619,1.0020932575944272,False,,False,0.7226814162253211,feasible_near_boundary,1.0116649295544764,1.0,0.0,0.4635935265471044,0.06243072066086186,0.0010466287972136223,0.0,0.0,0.6557159981719001,primary_bo_seed_candidate,local_expansion,primary_fixed_frequency_candidate,"Best fixed-frequency amplitude/window candidate in Day38C. Combines high early AC with earlier derating and earlier AC-off, retaining high raw gain while keeping min U_NE well above 20 mV.",0
local_C_earlier_derate_same_off,Day38_local_expansion,0.35,0.05,0.62,0.78,"earlier derating, same AC off",True,ok,,,,,,,84.88431964329767,,,84.9000441277079,-0.015724484410216632,0.015733686856011106,,0.01,geometry_dominated,37.16660198651976,,0.0,0.19645765472312704,,,,,,,,,,,1.8486302191124047,1.0553214163012112,1.0018446420951728,False,,False,0.6923968140761276,feasible_near_boundary,0.9431591071477519,1.0,0.0,0.42431510955620233,0.055321416301211235,0.000922321047586383,0.0,0.0,0.6291779003934281,primary_bo_seed_candidate,local_expansion,secondary_conservative_candidate,More conservative local candidate. Lower raw gain than local_H but similar margin and lower electrolyte-gradient stress; useful as robustness-oriented alternative.,1
local_E_higher_early,Day38_local_expansion,0.38,0.05,0.65,0.78,higher early amplitude,True,ok,,,,,,,90.80664266769075,,,90.82586020064824,-0.01921753295749454,0.01921753295749454,,0.0,geometry_dominated,31.54287720429176,,0.0,0.21771731917717319,,,,,,,,,,,1.9637225053299876,0.929387712099103,1.5117444296089795,False,,False,0.670607769429079,feasible_near_boundary,1.008962696307675,1.0,0.0,0.4818612526649938,0.0,0.25587221480448974,0.0,0.0,0.6430534773317299,primary_bo_seed_candidate,local_expansion,high_gain_stress_sensitive_candidate,"High-gain candidate with lower margin and stronger overpotential / transport stress. Keep as aggressive reference, not primary robust candidate.",2
local_A_early_derate,Day38_local_expansion,0.35,0.05,0.62,0.77,earlier derating and slightly earlier off,True,ok,,,,,,,83.4243684285608,,,83.44047120435427,-0.016102775793484625,0.01611193710030534,,0.01,geometry_dominated,37.168774727581656,,0.0,0.19735593220338982,,,,,,,,,,,1.8486302191124047,1.0542551368331636,1.001809364026739,False,,False,0.6842539936057792,feasible_near_boundary,0.9269374269840088,1.0,0.0,0.42431510955620233,0.05425513683316363,0.0009046820133694622,0.0,0.0,0.6219323402448571,primary_bo_seed_candidate,local_expansion,robust_local_candidate,Early derating and early AC-off candidate with strong margin; useful local benchmark.,3
local_D_lower_early,Day38_local_expansion,0.32,0.05,0.65,0.78,lower early amplitude,True,ok,,,,,,,75.3893559161252,,,75.40264523504098,-0.013289318915790887,0.013289318915790887,,0.0,geometry_dominated,37.1689817839491,,0.0,0.19994523923608734,,,,,,,,,,,1.8074138452687587,1.0536653597118268,1.0018064694393713,False,,False,0.6411488775308344,feasible_near_boundary,0.8376595101791688,1.0,0.0,0.40370692263437935,0.05366535971182684,0.0009032347196856749,0.0,0.0,0.5838476575956125,primary_bo_seed_candidate,local_expansion,lower_transport_candidate,Lower early amplitude reduces transport stress but sacrifices raw timing gain.,5
