condition,protocol_type,tau_factor_set,Q_Ah,Q_frac_of_common_hi,t_q_s,U_NE_min_V,U_NE_separator_V,U_NE_xavg_V,I_charge_A,V_terminal_V,U_NE_min_mV,margin_class_at_Q
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.284628129817414,0.38253679081022873,3009.9749128003887,0.06238408253045809,0.06390920683524769,0.08425395849288476,3.8615581930672453,3.7440077376197913,62.38408253045809,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.316528957164985,0.3920362247977636,3111.640636301167,0.04915951058439219,0.050759012313295854,0.07132640109048662,4.962845399559799,3.762008011329202,49.159510584392194,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.348429784512556,0.40153565878529857,3214.2164110439594,0.058753353761274565,0.060024668680191906,0.07613547766376272,4.58846131208328,3.7458454974912967,58.75335376127457,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.3803306118601268,0.4110350927728335,3238.7536720226517,0.056168317653127256,0.057673809711150076,0.07762637736300004,3.7760490826489925,3.760090874368051,56.168317653127254,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.412231439207698,0.42053452676036845,3340.283234123604,0.042228315420690235,0.043829217911750123,0.06424792168040358,4.947872932217161,3.779382185272072,42.22831542069024,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.444132266555269,0.4300339607479034,3442.8998293213845,0.051156656312684234,0.05244553255333294,0.06862983423564256,4.634088611755351,3.76417043687523,51.156656312684234,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.4760330939028399,0.43953339473543834,3467.5468696727075,0.051920674668877016,0.053404997488322406,0.07294940607507584,3.6861179627920606,3.774758884187956,51.92067466887702,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.507933921250411,0.4490328287229733,3568.9306906082893,0.03723572498987787,0.03883741642495554,0.059103544965449326,4.9316910223450305,3.7954542058813825,37.23572498987787,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.539834748597982,0.45853226271050823,3671.565926670253,0.04562989386530551,0.04693442643621737,0.06317122125610922,4.669959248016211,3.781005469472588,45.62989386530551,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.571735575945553,0.4680316966980432,3696.3671931233525,0.04959184735585801,0.05105244073992525,0.07017840179333168,3.5876176069160417,3.788278076711987,49.591847355858015,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.6036364032931238,0.47753113068557806,3797.57773772699,0.03393168588377093,0.035533831254704606,0.05566294687884811,4.914279351883059,3.8107117742757484,33.931685883770925,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.635537230640695,0.48703056467311306,3900.2420083913635,0.04162317738933624,0.0429462102101146,0.05928388479429465,4.711297492053996,3.7972876331435983,41.62317738933624,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.667438057988266,0.496529998660648,3925.1884642603363,0.04858170684496676,0.05002012550466216,0.06877851448450382,3.489063053219329,3.8016126615859576,48.58170684496676,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.6993388853358369,0.5060294326481829,4026.2325204729336,0.031998277930058966,0.03359900920186678,0.05359697986587015,4.887568228150096,3.8257308300699684,31.998277930058965,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.731239712683408,0.515528866635718,4128.910964250191,0.038932849543905836,0.04027180055621825,0.05669249840455038,4.749260076936249,3.8132984529646614,38.93284954390584,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.763140540030979,0.5250283006232528,4154.0348666922555,0.04871789368858592,0.050131652501173934,0.06851856966544206,3.3828207519628295,3.814991829239032,48.717893688585924,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.79504136737855,0.5345277346107877,4254.877091998275,0.030796069298244116,0.03239804770701332,0.05232207865790219,4.869976215212839,3.841371931004924,30.796069298244117,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.8269421947261208,0.5440271685983227,4357.571689621047,0.037143386737237535,0.038496903875398655,0.05500579600337743,4.78167297678725,3.82963994355306,37.143386737237535,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.858843022073692,0.5535266025858576,4382.916616848077,0.04970508915536627,0.05109199484125851,0.06910764905242046,3.2665273642228616,3.8287310255738345,49.70508915536627,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.890743849421263,0.5630260365733926,4483.531046457983,0.030241055677526947,0.031842599563648,0.05170051664753335,4.84446653411019,3.8576619649594805,30.241055677526948,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.9226446767688339,0.5725254705609275,4586.2310336124465,0.035857741202994675,0.03722670647228603,0.05386022302503652,4.812331340806796,3.8469209114668277,35.857741202994674,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.9545455041164048,0.5820249045484625,4611.8166899493235,0.05116721443893341,0.052526939517194095,0.07019149688051449,3.145810528210149,3.843197462677068,51.167214438933414,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,1.986446331463976,0.5915243385359974,4712.18674186598,0.030012313127202275,0.03161437847666993,0.051446193432087624,4.8154194654502005,3.8749410256860344,30.012313127202276,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.018347158811547,0.6010237725235323,4814.8849522229375,0.034900761501524775,0.036285127259536504,0.05306283863120679,4.839880820297671,3.865214409282012,34.90076150152478,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.050247986159118,0.6105232065110673,4840.723945633818,0.05287672829543428,0.054209672956332285,0.07154895276313519,3.0225996373378576,3.8582884443055816,52.876728295434276,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.0821488135066892,0.6200226404986023,4940.843939015524,0.029963176810635875,0.0315655057287588,0.051386416905477,4.786457049014063,3.8927834916120827,29.963176810635876,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.11404964085426,0.6295220744861372,5043.5407326116665,0.03411745915303977,0.03551672926596763,0.05245151171807026,4.866610538802944,3.884135244707896,34.11745915303977,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.145950468201831,0.6390215084736721,5069.683607807094,0.05500003356180327,0.05630293421503409,0.07329287423166207,2.8864601669238534,3.873022532610046,55.00003356180327,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.177851295549402,0.6485209424612071,5169.517241026918,0.03006663804036453,0.0316687774556009,0.05150015294419865,4.746560928231903,3.910514100168119,30.06663804036453,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.209752122896973,0.658020376448742,5272.192371201224,0.03332830842153598,0.034745337470953486,0.05189454323792161,4.8904839158728155,3.903429759366171,33.32830842153598,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.241652950244544,0.667519810436277,5298.707909427614,0.05745931707932514,0.058730230024643455,0.0753688059693055,2.7346291332375112,3.8869680011661507,57.45931707932514,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.2735537775921153,0.677019244423812,5398.17406776667,0.029844677558671918,0.03145262083103403,0.05139151619993358,4.715989371348933,3.928214790391722,29.84467755867192,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.305454604939686,0.6865186784113468,5500.83875574201,0.03242829337901385,0.03386361584898915,0.05126312498162981,4.908654676936127,3.9222722014984694,32.42829337901385,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.337355432287257,0.6960181123988818,5527.707019601652,0.059409427131905314,0.060653804241322336,0.07704208764560619,2.588579675721842,3.9005886256215905,59.40942713190531,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.3692562596348283,0.7055175463864168,5626.8420415003475,0.029109041402062375,0.030729129782460035,0.05092053581566763,4.680144962113097,3.945356554244344,29.109041402062374,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.401157086982399,0.7150169803739517,5729.484861250131,0.03084796507511361,0.032311447753913335,0.05016085348140534,4.9284004771567185,3.940966165609184,30.84796507511361,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.43305791432997,0.7245164143614866,5756.799994647106,0.0612825853662331,0.06250050616131385,0.07872278091718077,2.4206476721822625,3.9131040549832883,61.2825853662331,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.464958741677541,0.7340158483490216,5855.522145435295,0.02774249173452334,0.029374975036803894,0.04997628344276994,4.633977623079368,3.9619245043049154,27.742491734523337,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.496859569025112,0.7435152823365565,5958.13282198242,0.028646384541500165,0.030135177476555437,0.048553254053033776,4.947083416184849,3.9589474304134975,28.646384541500165,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.5287603963726832,0.7530147163240914,5985.972094909878,0.0631142025251338,0.06429805880442224,0.08036393915494813,2.235315901399816,3.924374906574737,63.114202525133805,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.560661223720254,0.7625141503116264,6084.191225219936,0.025632097968710726,0.027273441672846083,0.048418965799962035,4.596382643605392,3.9782201539451347,25.632097968710724,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.592562051067825,0.7720135842991613,6186.777276871953,0.02588109743543766,0.027390501910596877,0.04649329663781603,4.960836010352209,3.976494856827633,25.88109743543766,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.6244628784153963,0.7815130182866963,6215.2328846403325,0.06510828113033074,0.06624919458770587,0.08211483716107215,2.031071704880201,3.934566962327099,65.10828113033074,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.656363705762967,0.7910124522742312,6312.881717178729,0.023270076333927487,0.02491104208141695,0.046591776310567046,4.546126656387836,3.993988315277673,23.270076333927488,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.688264533110538,0.8005118862617662,6415.419018022783,0.02271107180190659,0.024234337863030357,0.04402857546164922,4.97245675056086,3.9936271350992416,22.711071801906588,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.7201653604581093,0.8100113202493011,6444.603436977302,0.06755316017152371,0.0686410145192235,0.08417826431243837,1.8041000910612508,3.943605730947342,67.55316017152371,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.75206618780568,0.8195107542368361,6541.561845980384,0.02046926392993103,0.022107303031844966,0.04429981458870281,4.501230447484955,4.009813896211435,20.469263929931028,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.783967015153251,0.829010188224371,6644.060861097695,0.01911562540290925,0.020650243596659484,0.04112144588779104,4.980857213733756,4.010772576960934,19.11562540290925,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.8158678425008223,0.838509622211906,6674.134617623751,0.07075308317207617,0.07177647503134658,0.08679135962287847,1.544867724753083,3.951429646213105,70.75308317207617,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.847768669848393,0.8480090561994409,6770.256827087694,0.017375567035816344,0.019007684047585998,0.04161672109807463,4.44935111040206,4.025899380339801,17.375567035816346,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.879669497195964,0.8575084901869758,6872.702153787475,0.01509439695391226,0.016637157689673807,0.037677350726649926,4.990080028711842,4.028193624986535,15.094396953912259,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.911570324543535,0.8670079241745107,6903.955190545587,0.07552245597212359,0.07646181944859036,0.09061134198040517,1.2295999122639714,3.9571848091005393,75.5224559721236,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.943471151891106,0.8765073581620457,6998.966867220973,0.01399822288188702,0.015620269719315495,0.038453523146038227,4.389089778184184,4.042425336000993,13.998222881887019,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,2.9753719792386772,0.8860067921495807,7101.34336220769,0.01049528634024245,0.012045370293335484,0.033499615186737816,4.9957702269656465,4.046431513429157,10.49528634024245,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.007272806586248,0.8955062261371155,7134.390757131186,0.08362691387128418,0.08444496765262238,0.09711838883153878,0.8000000281279511,3.9587746283001493,83.62691387128419,safe_margin
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.039173633933819,0.9050056601246506,7227.669610493388,0.009840812952671382,0.01145408263889483,0.034291733110193616,4.3338851979478425,4.060393031288519,9.840812952671381,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.0710744612813903,0.9145050941121855,7329.986682632889,0.005062030542945449,0.006618408223460601,0.02819126695784075,4.996412199857581,4.066129081657017,5.0620305429454495,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.102975288628961,0.9240045280997203,7432.1737775443025,0.021692283974325748,0.022814579379699298,0.03840029400767881,4.22567139152236,4.038862520231599,21.692283974325747,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.134876115976532,0.9335039620872554,7456.3781573535025,0.004847192082650631,0.006447992926871773,0.02884684177040265,4.275841191143234,4.079983290700532,4.847192082650631,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.1667769433241033,0.9430033960747903,7558.627340331561,-0.0014069781476276568,0.0001551214195497662,0.021378015230411884,4.99876487886845,4.087711449068389,-1.4069781476276568,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.198677770671674,0.9525028300623252,7660.884300374007,0.013776011897803713,0.014919075472674728,0.030364077036600552,4.284455703020178,4.062082880688952,13.776011897803713,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.230578598019245,0.9620022640498602,7685.109566797716,-0.0003437687098612548,0.0012393080562254234,0.02274014346031303,4.208307450063733,4.100697873883536,-0.3437687098612548,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.2624794253668163,0.9715016980373952,7787.2694365084435,-0.007611581368235872,-0.006046657329883643,0.0144594274094079,4.99863020909495,4.11002347259989,-7.611581368235872,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.294380252714387,0.98100113202493,7889.606658966859,0.006455230274682855,0.007618427393937018,0.022692853231189976,4.348774761513197,4.085676426025631,6.4552302746828545,near_boundary
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.326281080061958,0.9905005660124651,7913.8366413085905,-0.0040755323889589195,-0.0025123948077390326,0.018094923025188482,4.142087204604207,4.120895130194686,-4.075532388958919,risk_flag
Chen2020_DFN_DC03_AC07_0p5tauSet,DCAC,0.5,3.3581819074095294,1.0,8015.912339180456,-0.011757726725690027,-0.010192765640769931,0.009717981066386149,4.991329534096313,4.131187340418433,-11.757726725690027,risk_flag
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.2,0.059556035234040725,404.88862519991596,0.22313275419172363,0.22482568840359465,0.24756062240279625,4.693711746519054,3.4813033279573506,223.13275419172362,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.231900827347571,0.06905546922157565,428.3299384635851,0.18827640037236684,0.19021750079813837,0.21693006986499272,4.9998578900264965,3.5282100385460335,188.27640037236685,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.263801654695142,0.0785549032091106,451.8376048553962,0.1713176138918732,0.17325920473009046,0.20045234337859466,4.6659376472916065,3.550548400297734,171.3176138918732,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.295702482042713,0.08805433719664554,479.4357544391085,0.17834505597713665,0.17998035415989524,0.20318392895544515,3.5438860889576045,3.5401344925376272,178.34505597713664,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.32760330939028404,0.09755377118418049,735.186053357974,0.17119887680734572,0.17268376918979939,0.1922823522054826,4.304649439401046,3.539199761734285,171.19887680734573,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.359504136737855,0.10705320517171542,759.753820971702,0.13665259475088842,0.13850267690839457,0.16326859899183283,4.936817188163591,3.58905932621191,136.65259475088843,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.391404964085426,0.11655263915925038,782.8481570077168,0.12161975550110067,0.1235798370579341,0.15010705645469216,4.904879249485138,3.61265894324081,121.61975550110067,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.423305791432997,0.12605207314678532,807.7892615933796,0.12416536052457706,0.1259747172746847,0.15072981660983958,4.1959069448792405,3.611353090043021,124.16536052457707,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.455206618780568,0.13555150713432024,842.1856632412178,0.1588882356418065,0.16011763424573783,0.17735666989725596,2.358671989764318,3.5647670178756616,158.88823564180652,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.487107446128139,0.14505094112185518,1090.8756974501234,0.11487044954719873,0.11657650176079731,0.13877260280682474,4.730402867074352,3.618019158396592,114.87044954719873,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.51900827347571,0.15455037510939013,1114.2344877735925,0.10191608902732983,0.10384026854578811,0.12903790826114656,4.997999491708573,3.642638533778578,101.91608902732983,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.5509091008232809,0.16404980909692504,1137.844826550947,0.10202938997671593,0.10392959970900432,0.12908319987679973,4.624925316593976,3.647442782436599,102.02938997671593,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.5828099281708521,0.17354924308446004,1165.9217470473427,0.1196456880837814,0.12121765541308964,0.1424178865305544,3.4417821141372835,3.625663859169102,119.6456880837814,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.614710755518423,0.18304867707199496,1421.2982711466611,0.11196710112391736,0.11347583817317583,0.13284056750091977,4.363531771154432,3.6262491320449683,111.96710112391736,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.646611582865994,0.19254811105952988,1445.6732092500213,0.09581621681893857,0.09766516077029443,0.12156073644635981,4.952352372444237,3.6573024572183557,95.81621681893857,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.678512410213565,0.20204754504706485,1468.78151921946,0.09142147187402862,0.0933645733572832,0.118818010987111,4.883216884113607,3.669880473636405,91.42147187402861,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.7104132375611361,0.2115469790345998,1493.9658264677114,0.09977795522264583,0.10155682974423288,0.12529946095229,4.128150044891282,3.6622801077070757,99.77795522264583,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.742314064908707,0.2210464130221347,1529.7413411751647,0.13896918995486995,0.1401268096606314,0.15612261692713802,2.170156671235419,3.6098746885352946,138.96918995486996,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.7742148922562779,0.23054584700966965,1776.8531673676027,0.09371797296402597,0.09544622253319444,0.11788256694937112,4.7646079626010795,3.66641747966888,93.71797296402596,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.8061157196038491,0.24004528099720462,1800.140743775826,0.08341563097341506,0.085354576007653,0.11094367101739684,4.993903782539762,3.6880590867451946,83.41563097341506,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.83801654695142,0.24954471498473954,1823.8695343952913,0.08444378604304584,0.0863496442432343,0.1120033265562923,4.580727015117391,3.691651331967471,84.44378604304583,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.869917374298991,0.25904414897227446,1852.470566829535,0.10354696064301605,0.10510140458761284,0.12652480380795145,3.3337569683406887,3.6678372914952897,103.54696064301605,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.9018182016465619,0.2685435829598094,2107.3896795240216,0.0932310657866573,0.094777978457024,0.11511614163475996,4.419077641650304,3.6724411981089866,93.2310657866573,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.9337190289941331,0.2780430169473444,2131.589884441492,0.07606392793034139,0.07794266059126735,0.10302789741464027,4.965690836379641,3.7042412862069583,76.06392793034139,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.965619856341704,0.2875424509348793,2154.7249184745597,0.07058989781286837,0.07255206373767116,0.09923355635585443,4.858573257886084,3.717751169505815,70.58989781286837,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,0.9975206836892749,0.29704188492241423,2180.1712554118117,0.0789049696251824,0.08068447326908013,0.10535425229603647,4.05674938715281,3.7099487510784144,78.9049696251824,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.029421511036846,0.30654131890994923,2217.5589673474738,0.12242196147239948,0.12352303976642753,0.13932522069380135,1.9631358494708955,3.6517399106205244,122.42196147239947,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.061322338384417,0.3160407528974841,2462.8203395452897,0.06956259764224722,0.07132126150019848,0.09488914446799501,4.796260382756273,3.7182622575681985,69.56259764224721,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.093223165731988,0.32554018688501907,2486.0488332690143,0.05815287368217193,0.06010701392482596,0.08665618275843046,4.987257766236554,3.741019251284042,58.15287368217193,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.125123993079559,0.33503962087255396,2509.9050854225648,0.05901387685891639,0.060917062252335084,0.08717149296028652,4.534481446772336,3.744770606351979,59.01387685891639,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.15702482042713,0.34453905486008896,2539.087202273083,0.07945932130887653,0.08098261626408479,0.10241402461608674,3.219428871402941,3.7190911584936845,79.45932130887654,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.188925647774701,0.3540384888476239,2793.4614278972035,0.0651028159729007,0.066679318408584,0.08767551363182402,4.471571736289732,3.728872232009639,65.1028159729007,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.220826475122272,0.3635379228351588,2817.5023862736452,0.04819155187354307,0.05008001083861322,0.0754207924995292,4.976686666053007,3.7606243655550187,48.19155187354307,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.2527273024698429,0.37303735682269373,2840.6709928212485,0.04363930352484092,0.04559218751119179,0.07208818536780662,4.832849787151445,3.773498994657657,43.63930352484092,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.284628129817414,0.38253679081022873,2866.4063489637183,0.053345819768116975,0.05509429281681309,0.07916178684478854,3.981626486860881,3.764280159287787,53.345819768116975,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.316528957164985,0.3920362247977636,2905.7703999976093,0.10124940226214761,0.1022603552910336,0.11673297286344357,1.7291563572402384,3.6996256633805378,101.24940226214761,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.348429784512556,0.40153565878529857,3148.7769195742217,0.04236334633044337,0.04413187415322964,0.06747406912896685,4.82525919170828,3.7750796493231538,42.36334633044337,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.3803306118601268,0.4110350927728335,3171.9580429914317,0.03357689540173449,0.035520056366163226,0.06134750253207826,4.978790694925345,3.7959055672333815,33.57689540173449,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.412231439207698,0.42053452676036845,3195.9566765330665,0.03683343293421246,0.03870625224462658,0.06387697023403631,4.485268488199527,3.797801918710494,36.83343293421245,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.444132266555269,0.4300339607479034,3225.779986673179,0.05954118797687687,0.06100824385679413,0.08112703060576673,3.098269727300176,3.7694488147732907,59.54118797687687,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.4760330939028399,0.43953339473543834,3479.517187316516,0.04191456684840005,0.04350686222056059,0.06421395774348881,4.5215809067058865,3.7831285549871434,41.91456684840005,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.507933921250411,0.4490328287229733,3503.410659341047,0.02891591303650461,0.030797834427066316,0.05535363324560658,4.985217927366091,3.812232284729279,28.91591303650461,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.539834748597982,0.45853226271050823,3526.6271780863344,0.027443376296193502,0.029371504299355176,0.05474660802887914,4.803752492773661,3.8232892414073936,27.443376296193502,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.571735575945553,0.4680316966980432,3552.6734194591468,0.039511756176427784,0.04121709617120353,0.06399281012938952,3.9026067094589565,3.812322440571845,39.51175617642778,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.6036364032931238,0.47753113068557806,3594.594366800743,0.09258253989787138,0.09348202407624281,0.10608498992450888,1.4547645627987336,3.7393443330603544,92.58253989787138,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.635537230640695,0.48703056467311306,3834.725909805866,0.02902432612158869,0.030794688369930656,0.05356053068717824,4.8524812046448,3.823289672838757,29.02432612158869,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.667438057988266,0.496529998660648,3857.8674593400165,0.02323003362960024,0.025158031865676538,0.05011379388793036,4.968687457237184,3.8432738754383484,23.23003362960024,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.6993388853358369,0.5060294326481829,3882.0251541708353,0.028673506985883036,0.030515632253292665,0.05464486636943787,4.433023328436534,3.8445951446231827,28.673506985883037,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.731239712683408,0.515528866635718,3912.5579537633644,0.0535281078865568,0.0549395268808836,0.07385895179111523,2.969688072780918,3.813911456344541,53.528107886556796,safe_margin
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.763140540030979,0.5250283006232528,4165.557674301672,0.03325995441772623,0.034864518412537106,0.05527379502379211,4.56912748502585,3.8297701957698256,33.25995441772623,near_boundary
Chen2020_DFN_DC03_AC07_1p5tauSet,DCAC,1.5,1.79504136737855,0.5345277346107877,4189.316384848542,0.022797765036800904,0.024675057933660993,0.04867201065126952,4.991954252779267,3.859412533259118,22.797765036800904,near_boundary
