param_set,anchor_label,phase_label,protocol_DC,protocol_DCAC,Q_nom_Ah,f_anchor_Hz,T_period_s,segment_A_status,segment_A_n_rows,segment_A_Q_lo_Ah,segment_A_Q_hi_Ah,segment_A_dt_model_median_s,segment_A_dt_geom_median_s,segment_A_dt_resid_median_s,segment_A_dt_resid_p95_abs_s,segment_A_dt_resid_max_abs_s,segment_A_resid_over_geom_median,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_to_Vmax_shift_Ah,Q_to_Vmax_shift_pct_nom,t_to_Vmax_DC_s,t_to_Vmax_DCAC_s,t_to_Vmax_shift_s,dt_state_at_DCAC_boundary_s,dc_remaining_time_to_own_Vmax_s,state_gain_fraction_of_event_shift,dc_remaining_fraction_of_event_shift,voltage_headroom_DC_at_DCAC_Vmax_Q_V,boundary_shift_class,has_cv_feedback_in_current_npz,current_npz_scope,day20A_verdict,next_required_step
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0004075787309933,2453.513699213217,numerical_null,62,1.0,3.668944108030942,1302.8925683258508,1302.8944554827892,-0.0013376012298067,0.0077224117915419,0.0142593092532479,1.5160743459102008e-06,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,16650.0,12797.938507306417,3852.061492693583,770.260281604933,3081.8012110886502,0.1999605362131233,0.8000394637868767,0.1134193418153213,large_boundary_shift,False,pre_CV_event_boundary_only,segment_A_geometry_dominated_segment_B_boundary_shift_large_no_CV_tail,new full CC+CV PyBaMM protocol with AC-off at Vmax and normalized cutoff current
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0003973875641907,2516.435062673768,numerical_null,62,1.0,3.6868222884438886,1345.9490326268242,1345.9492696481375,-0.0008816818176455,0.0035139690878622,0.0051436405592539,1.1145453588688714e-06,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,16540.0,13042.006684388009,3497.9933156119914,590.5535540099645,2907.439761602027,0.16882638150686238,0.8311736184931376,0.1061436914570039,large_boundary_shift,False,pre_CV_event_boundary_only,segment_A_geometry_dominated_segment_B_boundary_shift_large_no_CV_tail,new full CC+CV PyBaMM protocol with AC-off at Vmax and normalized cutoff current
ORegan2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0003334631413596,2998.8321825398384,numerical_null,59,1.0,3.110457296623795,1378.560562649628,1378.560481587258,0.0002789491427392,0.0059734685529292,0.014275065412221,4.892004032642723e-07,4.724128305784915,3.210457296623795,1.51367100916112,30.2734201832224,17006.861900825734,9925.85402031536,7081.007880510373,1631.792247530337,5449.215632980036,0.23044632558899558,0.7695536744110044,0.4541529044874379,very_large_boundary_shift,False,pre_CV_event_boundary_only,segment_A_geometry_dominated_segment_B_boundary_shift_large_no_CV_tail,new full CC+CV PyBaMM protocol with AC-off at Vmax and normalized cutoff current
