param_set,anchor_label,phase_label,protocol_DC,protocol_DCAC,Q_nom_Ah,f_anchor_Hz,T_period_s,Vmax_cutoff_DC,Vmax_cutoff_DCAC,Q_to_Vmax_DC_Ah,Q_to_Vmax_DCAC_Ah,Q_to_Vmax_shift_Ah,Q_to_Vmax_shift_pct_nom,t_to_Vmax_DC_s,t_to_Vmax_DCAC_s,t_to_Vmax_shift_s,DC_at_Q_DCAC_Vmax_found,t_DC_at_Q_DCAC_Vmax_s,V_DC_at_Q_DCAC_Vmax_V,I_DC_at_Q_DCAC_Vmax_A,DCAC_at_Q_DCAC_Vmax_found,t_DCAC_at_Q_DCAC_Vmax_s_reconstructed,V_DCAC_at_Q_DCAC_Vmax_V_reconstructed,I_DCAC_at_Q_DCAC_Vmax_A_reconstructed,voltage_headroom_DC_at_DCAC_Vmax_Q_V,dt_state_at_DCAC_boundary_s,dc_remaining_time_to_own_Vmax_s,event_shift_decomposition_identity_err_s,dc_remaining_time_from_Q_shift_constant_I_s,constant_I_time_err_s,segment_A_Q_lo_Ah,segment_A_Q_hi_Ah,segment_A_before_earliest_Vmax,segment_B_Q_lo_Ah,segment_B_Q_hi_Ah,segment_B_span_Ah,segment_B_available_in_current_npz,has_cv_feedback_in_current_npz,interpretation,Q_shift_positive,t_shift_positive,DC_below_Vmax_at_DCAC_boundary,boundary_shift_class
Chen2020,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0004075787309933,2453.513699213217,4.2,4.2,4.6250000000000036,3.7689441080309423,0.8560558919690613,17.121117839381224,16650.0,12797.938507306417,3852.061492693583,True,13568.19878891135,4.086580658184679,-1.0,True,12797.938507306417,4.199762957950336,-3.443726884015971,0.11341934181532132,770.260281604933,3081.8012110886502,0.0,3081.8012110886207,2.955857780762017e-11,1.0,3.668944108030942,True,3.7689441080309423,4.6250000000000036,0.8560558919690613,False,False,large voltage-boundary shift; current NPZ stops at Vmax and does not contain CV feedback,True,True,True,large_boundary_shift
OKane2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0003973875641907,2516.435062673768,4.2,4.2,4.594444444444441,3.7868222884438887,0.8076221560005519,16.152443120011036,16540.0,13042.006684388009,3497.9933156119914,True,13632.560238397973,4.093856308542996,-1.0,True,13042.006684388009,4.199036423261937,-3.2800007170205654,0.10614369145700397,590.5535540099645,2907.439761602027,0.0,2907.439761601987,4.001776687800884e-11,1.0,3.6868222884438886,True,3.7868222884438887,4.594444444444441,0.8076221560005519,False,False,large voltage-boundary shift; current NPZ stops at Vmax and does not contain CV feedback,True,True,True,large_boundary_shift
ORegan2022,Route2_AC0p5C_10tau_native_charge_first,charge_first,DC_0p2C,DCAC_DC0p2C_AC0p5C_10tau,5.0,0.0003334631413596,2998.8321825398384,4.4,4.4,4.724128305784915,3.210457296623795,1.5136710091611199,30.2734201832224,17006.861900825734,9925.85402031536,7081.007880510373,True,11557.646267845697,3.9458470955125624,-1.0,True,9925.854020315359,4.400000000000571,-3.3249816938292347,0.45415290448743795,1631.7922475303367,5449.215632980036,0.0,5449.215632980032,4.547473508864641e-12,1.0,3.110457296623795,True,3.210457296623795,4.724128305784915,1.51367100916112,False,False,large voltage-boundary shift; current NPZ stops at Vmax and does not contain CV feedback,True,True,True,very_large_boundary_shift
