branch_id,branch_type,transport_branch_id,transport_modification,surface_form,protocol_id,condition,Q_Ah,delta_t_raw_s,delta_t_geom_s,delta_t_resid_s
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,2.9923336535765634,0.5047642894369346,0.5223547345813131,-0.017590445144378464
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.0251846377362877,24.86804569614378,24.883585712022068,-0.015540015878286795
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.0580356218960123,67.27402528801576,67.28784108034688,-0.013815792331115517
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.0908866060557365,110.04163144145332,110.05881094050619,-0.017179499052872416
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.1237375902154607,137.95346019234694,137.99859301868946,-0.04513282634252391
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.156588574375185,12.464289635798195,12.480412857373267,-0.01612322157507151
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.189439558534909,52.312760356318904,52.32616966178284,-0.013409305463937926
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.2222905426946333,95.96847388406059,95.98375403289629,-0.015280148835699947
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.255141526854358,132.65330767863452,132.67701937458332,-0.023711695948804845
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.287992511014082,2.905864689142618,2.9286556713423124,-0.022790982199694554
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.3208434951738064,37.723973130076956,37.73905450036273,-0.01508137028577039
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.3536944793335306,81.23091827547523,81.24636784247377,-0.015449566998540831
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.386545463493255,122.01917836072334,122.04108700569941,-0.02190864497606526
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.419396447652979,0.9015944475540891,0.9414571058914589,-0.039862658337369794
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p38,Chen2020_DFN_Day37_baseline_default_fixed_AC0p38,3.4522474318127037,23.949807033821344,23.96192224236802,-0.012115208546674694
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.2,75.1097982037495,75.11258247655161,-0.002784272802102805
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.23285098415972427,129.82648942513174,129.83000757717707,-0.0035181520453306803
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.2657019683194486,184.3720655429898,184.37655826752632,-0.004492724536532933
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.29855295247917285,234.13288035129767,234.1402248988743,-0.0073445475766220625
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.3314039366388971,57.04718619454786,57.05069504542814,-0.003508850880280079
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.3642549207986214,111.0044753436515,111.00929472155144,-0.004819377899934807
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.39710590495834563,165.98944538694695,165.995060133435,-0.0056147464880496045
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.42995688911806995,218.21872190730255,218.22881364848058,-0.010091741178030134
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.4628078732777942,254.15932513260736,254.18732437582082,-0.027999243213457703
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.4956588574375185,92.2919977382353,92.29775174811675,-0.005754009881457023
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.5285098415972427,147.3184399981178,147.325470880686,-0.007030882568187735
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.5613608257569671,201.03663289923543,201.04776195706268,-0.01112905782724738
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.5942118099166913,246.79679013360783,246.8134195659054,-0.016629432297577296
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.6270627940764155,73.8311145018256,73.83777385121743,-0.006659349391838987
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.65991377823614,128.51070114838285,128.5175205662474,-0.006819417864562638
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.6927647623958642,183.1002864920863,183.1084685431506,-0.008182051064295592
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.7256157465555884,233.07829099131845,233.09009644532534,-0.011805454006889704
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.7584667307153128,55.803985387426565,55.813723519726636,-0.009738132300071811
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.791317714875037,109.69174800290284,109.70031735863631,-0.00856935573347073
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.8241686990347612,164.69105797528937,164.70109306535142,-0.010035090062046947
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.8570196831944854,217.0532482949361,217.06501054308706,-0.011762248150944288
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.8898706673542098,254.14951984844697,254.181568079822,-0.03204823137502899
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.922721651513934,90.99124889807672,91.00140999800851,-0.010161099931792705
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.9555726356736582,146.00708069931534,146.0175514021539,-0.010470702838574653
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,0.9884236198333827,199.8036740528578,199.81771981820657,-0.01404576534878288
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.0212746039931069,245.9555040100554,245.9786905697988,-0.023186559743407997
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.054125588152831,72.55354826694247,72.56541523859732,-0.011866971654853842
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.0869765723125555,127.19349791449531,127.20502124730456,-0.011523332809247222
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.1198275564722797,181.8246080147146,181.83843179301948,-0.013823778304868028
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.152678540632004,232.01109129614588,232.02946134359036,-0.018370047444477677
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.1855295247917284,54.565391251431265,54.57982041863261,-0.014429167201342352
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.2183805089514526,108.37955344907004,108.39179257798878,-0.012239128918736242
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.2512314931111768,163.3917397025998,163.40605701183995,-0.014317309240141185
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.284082477270901,215.87608405817946,215.89562558649595,-0.019541528316494805
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.3169334614306254,254.00079359576148,254.04248170156825,-0.04168810580677018
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.3497844455903496,89.69256549664306,89.70609801003184,-0.013532513388781808
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.3826354297500738,144.695802459883,144.70915597992962,-0.01335352004662127
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.4154864139097982,198.56858093844767,198.5844797202385,-0.015898781790838257
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.4483373980695224,245.09136310202257,245.1190445294028,-0.02768142738023016
baseline_default,baseline,baseline_default_transport,default,false,fixed_AC0p7,Chen2020_DFN_Day37_baseline_default_fixed_AC0p7,1.4811883822292466,71.28111952183599,71.29493185363344,-0.013812331797453226
