parameter_set,model_type,condition,reference_condition,Q_Ah,feature_id,x_DC,x_DCAC,delta_x,t_DC_s,t_DCAC_s,delta_t_raw_s,tau_factor_set,omega_tau_set,f_Hz,period_s
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2,cell_temperature_K,298.15,298.15,0.0,479.9999999999992,396.0674872465661,83.93251275343312,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2,total_heating_mean,0.0,0.0,0.0,479.9999999999992,396.0674872465661,83.93251275343312,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2,neg_surface_minus_avg_sto,0.004949489383461327,0.00947259675741854,0.004523107373957212,479.9999999999992,396.0674872465661,83.93251275343312,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2,pos_surface_minus_avg_sto,-0.018911767885318204,-0.028477438031330796,-0.009565670146012593,479.9999999999992,396.0674872465661,83.93251275343312,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2,neg_surface_sto_range,0.00459436958194458,0.008351178052334454,0.0037568084703898733,479.9999999999992,396.0674872465661,83.93251275343312,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_avg_sto,0.1117386819773803,0.11170758809018966,-3.109388719063633e-05,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_avg_surface_sto,0.1166883760427404,0.12271039191012954,0.006022015867389138,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_max_surface_sto,0.11976321787292817,0.12863932092384803,0.008876103050919862,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_min_surface_sto,0.11504607226420274,0.11973464717541488,0.004688574911212134,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,pos_avg_sto,0.7969867279242363,0.7970074787941354,2.0750869899055502e-05,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,pos_avg_surface_sto,0.7773873407195278,0.7665482294836412,-0.010839111235886545,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,elyte_c_mean,983.089890861498,964.3464744953338,-18.743416366164183,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,elyte_c_range,352.3296343710439,750.1321978850058,397.8025635139619,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,eta_n_mean,-0.0488823733994397,-0.0925230721317128,-0.0436406987322731,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,eta_p_mean,0.004339992226634798,0.00999972596118838,0.005659733734553582,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,j_n_mean_signed,-0.4464741503702984,-1.1065730919078103,-0.6600989415375118,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,j_p_mean_signed,0.505506358746073,1.2528826922180227,0.7473763334719498,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,cell_temperature_K,298.15,298.15,0.0,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,total_heating_mean,0.0,0.0,0.0,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_surface_minus_avg_sto,0.004949694065360111,0.011002803819939887,0.006053109754579776,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,pos_surface_minus_avg_sto,-0.019599387204708513,-0.030459249310494152,-0.010859862105785639,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.2399769861697409,neg_surface_sto_range,0.0047171456087254345,0.008904673748433147,0.004187528139707713,575.9447668073772,500.94689896561937,74.9978678417578,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_avg_sto,0.11859860420942163,0.1185632134635577,-3.5390745863922435e-05,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_avg_surface_sto,0.12354833095447318,0.12972951369729574,0.006181182742822561,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_max_surface_sto,0.12671193895075034,0.13570978986878993,0.00899785091803959,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_min_surface_sto,0.1218613631983182,0.12680169953267711,0.004940336334358919,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,pos_avg_sto,0.7924086784548715,0.7924322968837464,2.361842887488308e-05,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,pos_avg_surface_sto,0.7723014616234766,0.7622605720705918,-0.010040889552884735,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,elyte_c_mean,983.0752486292271,966.0945891414912,-16.98065948773592,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,elyte_c_range,352.75206298560977,701.2255619218554,348.4734989362456,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,eta_n_mean,-0.047952509907033966,-0.10042197428235523,-0.05246946437532127,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,eta_p_mean,0.004305049833096909,0.012113924110930527,0.007808874277833618,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,j_n_mean_signed,-0.44647415482107466,-1.3476318010897268,-0.9011576462686521,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,j_p_mean_signed,0.5055063587477099,1.525813858509813,1.020307499762103,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,cell_temperature_K,298.15,298.15,0.0,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,total_heating_mean,0.0,0.0,0.0,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_surface_minus_avg_sto,0.004949726745051548,0.011166300233738038,0.00621657348868649,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,pos_surface_minus_avg_sto,-0.020107216831395023,-0.030171724813154648,-0.010064507981759625,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.27995397233948177,neg_surface_sto_range,0.0048505757524321385,0.008908090336112832,0.004057514583680694,671.8895336147551,608.4931168521522,63.39641676260294,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_avg_sto,0.12545852644146258,0.1254224380167158,-3.608842474678298e-05,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_avg_surface_sto,0.13040825830573455,0.13608453479822363,0.005676276492489085,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_max_surface_sto,0.13374261148467173,0.14195936963151054,0.00821675814683881,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_min_surface_sto,0.12864237903610795,0.13326991103407973,0.004627531997971779,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,pos_avg_sto,0.7878306289855069,0.7878547130185576,2.4084033050653098e-05,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,pos_avg_surface_sto,0.7673455986030703,0.7590891432255905,-0.008256455377479766,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,elyte_c_mean,983.0845639446744,969.4603011321614,-13.624262812513052,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,elyte_c_range,352.6427385646978,621.4964944191513,268.8537558544535,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,eta_n_mean,-0.04708418686611293,-0.10256881361418949,-0.055484626748076554,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,eta_p_mean,0.004272643893749493,0.013205302357476256,0.008932658463726761,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,j_n_mean_signed,-0.446474149451309,-1.46561548269686,-1.019141333245551,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,j_p_mean_signed,0.5055063587459222,1.6593971831232246,1.1538908243773025,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,cell_temperature_K,298.15,298.15,0.0,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,total_heating_mean,0.0,0.0,0.0,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_surface_minus_avg_sto,0.004949731864271971,0.010662096781507834,0.005712364917235863,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,pos_surface_minus_avg_sto,-0.020485030382436667,-0.028765569792967148,-0.008280539410530481,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3199309585092226,neg_surface_sto_range,0.005100232448563785,0.00868945859743081,0.0035892261488670255,767.8343004221327,716.8567127844013,50.9775876377314,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_avg_sto,0.13231844867351067,0.13229610972282208,-2.233895068859404e-05,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_avg_surface_sto,0.1372681813392045,0.14194380674974202,0.004675625410537537,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_max_surface_sto,0.14090621893252517,0.14764761918574695,0.006741400253221785,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_min_surface_sto,0.13536194832874607,0.13924914914516562,0.0038872008164195504,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,pos_avg_sto,0.783252579516137,0.7832674876765925,1.4908160455462394e-05,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,pos_avg_surface_sto,0.7624850257189792,0.7567138692556626,-0.005771156463316607,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,elyte_c_mean,983.1136037416179,974.0107409763274,-9.102862765290524,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,elyte_c_range,352.0974883570422,520.4649178664201,168.36742950937793,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,eta_n_mean,-0.046270655361640795,-0.10106456620778806,-0.054793910846147265,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,eta_p_mean,0.004242332893972238,0.013477602637484022,0.009235269743511784,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,j_n_mean_signed,-0.44647414945084773,-1.4832726961823346,-1.0367985467314869,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,j_p_mean_signed,0.5055063587431707,1.679389372749439,1.1738830140062682,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,cell_temperature_K,298.15,298.15,0.0,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,total_heating_mean,0.0,0.0,0.0,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_surface_minus_avg_sto,0.004949732665693803,0.009647697026919949,0.004697964361226146,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,pos_surface_minus_avg_sto,-0.020767553797157813,-0.026553618420929837,-0.005786064623772024,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.3599079446789635,neg_surface_sto_range,0.005544270603779108,0.008398470040581332,0.0028541994368022237,863.7790672295106,825.4865850418738,38.29248218763678,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,neg_avg_sto,0.1391783709055491,0.13915393992001607,-2.443098553303602e-05,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,neg_avg_surface_sto,0.14412810369716098,0.1473289665964659,0.003200862899304935,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,neg_max_surface_sto,0.14823684454591918,0.1529275088232933,0.004690664277374135,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,neg_min_surface_sto,0.1420032217409966,0.14470699668962073,0.002703774948624116,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,pos_avg_sto,0.7786745300467734,0.7786908343511921,1.630430441867947e-05,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,pos_avg_surface_sto,0.7576949962012947,0.7550431610091415,-0.0026518351921531735,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_fine_DC03_AC07_0p5tauSet,Chen2020_DFN_fine_DC03,0.39988493084870436,elyte_c_mean,983.1569336574288,979.6173817366384,-3.539551920790359,959.7238340368895,934.0043371086707,25.719496928218746,0.5,2.0,0.008764875571101144,114.09175086262731
