condition,label,t_rel_s,Q_net_mAh,V_V,I_A
0.3+0.7C 10τ,baseline-init_DCAC,220.43112582327896,-59.35494818191154,2.3447538924992304,1.710247277226535
0.3+0.7C 10τ,baseline-init_DCAC,238.5256322644958,-67.27748245348376,2.3271483158918485,1.442214876998651
0.3+0.7C 10τ,baseline-init_DCAC,254.81068806159098,-73.10529483839633,2.3298730881940957,1.134395832487232
0.3+0.7C 10τ,baseline-init_DCAC,271.09574385868615,-77.413306376812,2.35378925180677,0.7702757549521904
0.3+0.7C 10τ,baseline-init_DCAC,287.3807996557813,-79.96443319206037,2.4030604005764875,0.35763644250338356
0.3+0.7C 10τ,baseline-init_DCAC,295.7252254813279,-80.52984128171528,2.4390613267436017,0.13022675271515927
0.3+0.7C 10τ,baseline-init_DCAC,301.04900542315283,-80.61154377457315,2.4652800758918163,-0.01973045966683795
0.3+0.7C 10τ,baseline-init_DCAC,306.37278536497774,-80.46898147516251,2.493033165989292,-0.17307400764266778
0.3+0.7C 10τ,baseline-init_DCAC,311.16418731262013,-80.14505426144768,2.518651467798234,-0.3136887319964754
0.3+0.7C 10τ,baseline-init_DCAC,315.9555892602625,-79.63251367176291,2.5445053054241917,-0.4565017646589289
0.3+0.7C 10τ,baseline-init_DCAC,320.26785101314067,-79.0077171561735,2.5677159163784338,-0.586694397828512
0.3+0.7C 10τ,baseline-init_DCAC,324.58011276601883,-78.2261482686116,2.590911142459114,-0.7182579248568626
0.3+0.7C 10τ,baseline-init_DCAC,328.4611483436092,-77.38745003412038,2.6117421893968045,-0.8376740339235873
0.3+0.7C 10τ,baseline-init_DCAC,332.34218392119953,-76.41957933949377,2.6325460601591697,-0.9578954376755933
0.3+0.7C 10τ,baseline-init_DCAC,336.2232194987899,-75.32174681597375,2.653343474711587,-1.0787759638918624
0.3+0.7C 10τ,baseline-init_DCAC,343.9852906539706,-72.7336331451214,2.694932285748695,-1.3219258665338605
0.3+0.7C 10τ,baseline-init_DCAC,350.6682000917601,-70.0846632548044,2.730710953183294,-1.5320082452219483
0.3+0.7C 10τ,baseline-init_DCAC,357.3511095295497,-67.04581114050583,2.766378763298028,-1.741975253525942
0.3+0.7C 10τ,baseline-init_DCAC,364.0340189673393,-63.61799342355675,2.801856331693831,-1.9510700872465663
0.3+0.7C 10τ,baseline-init_DCAC,368.960292873649,-60.84335549816387,2.827793776116251,-2.10420443519548
0.3+0.7C 10τ,baseline-init_DCAC,373.8865667799587,-57.859976870504525,2.8534959663110673,-2.256155245908479
0.3+0.7C 10τ,baseline-init_DCAC,378.3202132956374,-54.99792981690915,2.876376438932379,-2.391652988919216
0.3+0.7C 10τ,baseline-init_DCAC,382.75385981131615,-51.969879220552144,2.8989805159928537,-2.5257359406384268
0.3+0.7C 10τ,baseline-init_DCAC,387.1875063269949,-48.77769850203707,2.9212641602202973,-2.6581913508204567
0.3+0.7C 10τ,baseline-init_DCAC,391.6211528426736,-45.42352150824359,2.94319842454929,-2.7888090516498316
0.3+0.7C 10τ,baseline-init_DCAC,396.05479935835234,-41.90973912653953,2.964729648970634,-2.9173817912158304
0.3+0.7C 10τ,baseline-init_DCAC,400.4884458740311,-38.23899549114513,2.985866956519894,-3.043705562360373
0.3+0.7C 10τ,baseline-init_DCAC,404.9220923897098,-34.41418378766899,3.006505270771645,-3.1675799263774254
0.3+0.7C 10τ,baseline-init_DCAC,408.91237425382064,-30.84266537818033,3.0246969226725193,-3.2768100751415314
0.3+0.7C 10τ,baseline-init_DCAC,412.9026561179315,-27.15134062505943,3.0424712369329763,-3.383756553374777
0.3+0.7C 10τ,baseline-init_DCAC,416.8929379820423,-23.342816953356266,3.0598143319464004,-3.488281906588279
0.3+0.7C 10τ,baseline-init_DCAC,424.873501710264,-15.386841055809011,3.0931857779737246,-3.6895351515939847
0.3+0.7C 10τ,baseline-init_DCAC,432.8540654384857,-6.997195138571748,3.124718646310728,-3.8795354881775386
0.3+0.7C 10τ,baseline-init_DCAC,440.8346291667074,1.800092737789053,3.1543739387594782,-4.057306427614293
0.3+0.7C 10τ,baseline-init_DCAC,448.81519289492906,10.976899475487857,3.182121908048207,-4.221934333007325
0.3+0.7C 10τ,baseline-init_DCAC,456.79575662315074,20.50315147551606,3.2079880366045064,-4.372573114837694
0.3+0.7C 10τ,baseline-init_DCAC,464.7763203513724,30.34697919805421,3.2319516309383207,-4.508448579361342
0.3+0.7C 10τ,baseline-init_DCAC,472.7568840795941,40.474880952951814,3.254099412949772,-4.628862407504473
0.3+0.7C 10τ,baseline-init_DCAC,480.7374478078158,50.85189507848911,3.2743967918014234,-4.73319574380826
0.3+0.7C 10τ,baseline-init_DCAC,488.71801153603747,61.44177962352434,3.2930364205495684,-4.820912376977832
0.3+0.7C 10τ,baseline-init_DCAC,495.900518891437,71.12438615375933,3.308300085733583,-4.885275666851028
0.3+0.7C 10τ,baseline-init_DCAC,503.08302624683654,80.92134698621915,3.322309852221326,-4.935545183500455
0.3+0.7C 10τ,baseline-init_DCAC,510.2655336022361,90.80433428059669,3.3350610794469415,-4.971511642000028
0.3+0.7C 10τ,baseline-init_DCAC,517.4480409576356,100.74466204629971,3.346690363672909,-4.993025304733184
0.3+0.7C 10τ,baseline-init_DCAC,524.6305483130351,110.71340556960692,3.357175833460821,-4.999996604789097
0.3+0.7C 10τ,baseline-init_DCAC,531.8130556684346,120.68152183469037,3.366602291251172,-4.992396518852762
0.3+0.7C 10τ,baseline-init_DCAC,538.995563023834,130.6199704371593,3.375006264038179,-4.970256688036516
0.3+0.7C 10τ,baseline-init_DCAC,546.1780703792335,140.4998344867324,3.38243880783593,-4.93366928614995
0.3+0.7C 10τ,baseline-init_DCAC,560.5430850900326,159.95543105726668,3.394544762938766,-4.817820575015306
0.3+0.7C 10τ,baseline-init_DCAC,574.9080998008317,178.83863830043123,3.403124464068723,-4.6467776093900275
0.3+0.7C 10τ,baseline-init_DCAC,589.2731145116308,196.9348925950062,3.408313885608635,-4.423385808054338
0.3+0.7C 10τ,baseline-init_DCAC,603.6381292224298,214.04272182979608,3.410276169570764,-4.151361449105641
0.3+0.7C 10τ,baseline-init_DCAC,618.0031439332289,229.97709703242526,3.4089484319612557,-3.835229847085815
0.3+0.7C 10τ,baseline-init_DCAC,632.368158644028,244.572510455075,3.4045332291586234,-3.480250071224167
0.3+0.7C 10τ,baseline-init_DCAC,646.733173354827,257.6857289110628,3.396745400620979,-3.092327457160442
0.3+0.7C 10τ,baseline-init_DCAC,659.6616865945462,268.1231376542945,3.38701700997703,-2.7203550654047843
0.3+0.7C 10τ,baseline-init_DCAC,672.5901998342653,277.1951637766716,3.374707393656168,-2.3319341553265556
0.3+0.7C 10τ,baseline-init_DCAC,685.5187130739844,284.852137156164,3.3596360222206094,-1.9323000462499496
0.3+0.7C 10τ,baseline-init_DCAC,698.4472263137035,291.0634604157388,3.3416027550560843,-1.5268391942579649
0.3+0.7C 10τ,baseline-init_DCAC,711.3757395534226,295.8180213291686,3.3205842883575523,-1.1210165910092957
0.3+0.7C 10τ,baseline-init_DCAC,724.3042527931417,299.12434259683175,3.296808235080411,-0.7203021040158462
0.3+0.7C 10τ,baseline-init_DCAC,737.2327660328608,301.0104669727567,3.27122505952042,-0.33009675120123605
0.3+0.7C 10τ,baseline-init_DCAC,748.868427948608,301.53139707830053,3.247255494219567,0.007751809669466647
0.3+0.7C 10τ,baseline-init_DCAC,760.5040898643551,300.98696495637154,3.2234754432317025,0.3291358814883312
0.3+0.7C 10τ,baseline-init_DCAC,770.5471660152838,299.70405877185686,3.2039839205845597,0.5905947259163731
0.3+0.7C 10τ,baseline-init_DCAC,780.5902421662124,297.71547825054824,3.185689378977112,0.8350421544828981
0.3+0.7C 10τ,baseline-init_DCAC,789.15322242875,295.49912588280785,3.17097690807707,1.028530638922304
0.3+0.7C 10τ,baseline-init_DCAC,797.7162026912877,292.84033285425556,3.157045092773794,1.2070589827572866
0.3+0.7C 10τ,baseline-init_DCAC,806.2791829538253,289.77593966351077,3.1439359965307334,1.3695709167520538
0.3+0.7C 10τ,baseline-init_DCAC,814.8421632163629,286.3451865568414,3.131672185304274,1.515104933323887
0.3+0.7C 10τ,baseline-init_DCAC,823.4051434789005,282.5894813618649,3.1200968332265546,1.6427999753366271
0.3+0.7C 10τ,baseline-init_DCAC,831.9681237414381,278.5521544966771,3.1092305401739386,1.7519005305755533
0.3+0.7C 10τ,baseline-init_DCAC,840.5311040039758,274.27820260390683,3.0991723577210317,1.8417611017620228
0.3+0.7C 10τ,baseline-init_DCAC,849.0940842665134,269.81402232649526,3.0899324740787875,1.9118500256608537
0.3+0.7C 10τ,baseline-init_DCAC,857.657064529051,265.20713580032253,3.081463771580299,1.9617526186845904
0.3+0.7C 10τ,baseline-init_DCAC,866.2200447915886,260.50590948781735,3.073833537010394,1.9911736303835572
0.3+0.7C 10τ,baseline-init_DCAC,874.7830250541263,255.75926801607764,3.067172117322873,1.999938990305545
0.3+0.7C 10τ,baseline-init_DCAC,883.3460053166639,251.0164047125911,3.061519110744957,1.9879968378897752
0.3+0.7C 10τ,baseline-init_DCAC,891.9089855792015,246.32649055117966,3.0568868025537244,1.9554178293017332
0.3+0.7C 10τ,baseline-init_DCAC,900.4719658417391,241.7383832302009,3.053351351386114,1.9023947193934778
0.3+0.7C 10τ,baseline-init_DCAC,909.0349461042767,237.3003381042543,3.051085564101549,1.8292412212627651
0.3+0.7C 10τ,baseline-init_DCAC,917.5979263668144,233.05972267967584,3.05026117860988,1.7363901501584604
0.3+0.7C 10τ,baseline-init_DCAC,925.5399584371759,229.3429256407385,3.0507146117070754,1.633142790940675
0.3+0.7C 10τ,baseline-init_DCAC,932.6877873005012,226.20610965104223,3.0522408462505144,1.5265684385341372
0.3+0.7C 10τ,baseline-init_DCAC,939.8356161638266,223.2932865136892,3.0549103882415247,1.4075150419123816
0.3+0.7C 10τ,baseline-init_DCAC,946.9834450271519,220.62874615098815,3.058785781072111,1.2764734779977682
0.3+0.7C 10τ,baseline-init_DCAC,954.1312738904772,218.23575477414198,3.0639357172101924,1.133984052916965
0.3+0.7C 10τ,baseline-init_DCAC,968.426931617128,214.36194825557686,3.078388010069415,0.8170564285344213
0.3+0.7C 10τ,baseline-init_DCAC,981.2930235711137,212.01017657293323,3.0964487771803495,0.4990196709985417
0.3+0.7C 10τ,baseline-init_DCAC,994.1591155250994,210.84272504302274,3.1193116095542655,0.154298449641175
0.3+0.7C 10τ,baseline-init_DCAC,1002.1717395380521,210.75096866306956,3.1355966513006335,-0.07184781491840608
0.3+0.7C 10τ,baseline-init_DCAC,1010.1843635510047,211.17078655137766,3.1529899023380734,-0.30539299794539954
0.3+0.7C 10τ,baseline-init_DCAC,1018.1969875639574,212.11730019276354,3.1709768630024278,-0.5451271571201259
0.3+0.7C 10τ,baseline-init_DCAC,1026.20961157691,213.60290238600103,3.189163694368966,-0.7898082865022402
0.3+0.7C 10τ,baseline-init_DCAC,1034.2222355898627,215.63719303966408,3.2071941586346884,-1.038168751069562
0.3+0.7C 10τ,baseline-init_DCAC,1042.2348596028155,218.22692943727222,3.2250817392619986,-1.2889218540351184
0.3+0.7C 10τ,baseline-init_DCAC,1050.2474836157683,221.37599122940398,3.2424175879105315,-1.5407685029186522
0.3+0.7C 10τ,baseline-init_DCAC,1056.6385796937343,224.28955765529065,3.256120363130843,-1.7415602260620855
0.3+0.7C 10τ,baseline-init_DCAC,1062.3905661639037,227.21601735639817,3.268268654777356,-1.9216107423065916
0.3+0.7C 10τ,baseline-init_DCAC,1068.1425526340731,230.4292576634928,3.2802511647180106,-2.100535403388336
0.3+0.7C 10τ,baseline-init_DCAC,1079.646525574412,237.7049384283199,3.3037536730114945,-2.4531002647786773
0.3+0.7C 10τ,baseline-init_DCAC,1091.1504985147508,246.09100185299002,3.3266876695501155,-2.795491414875132
0.3+0.7C 10τ,baseline-init_DCAC,1102.6544714550896,255.54909781342496,3.349077007163421,-3.1240540559199106
0.3+0.7C 10τ,baseline-init_DCAC,1114.1584443954284,266.0294329513773,3.3709552539843286,-3.4352810002901837
0.3+0.7C 10τ,baseline-init_DCAC,1125.6624173357673,277.47130218540565,3.392313770284664,-3.725850107392861
0.3+0.7C 10τ,baseline-init_DCAC,1137.166390276106,289.8037366972362,3.4132146282110813,-3.99265974530545
0.3+0.7C 10τ,baseline-init_DCAC,1148.670363216445,302.94626147668686,3.4336658859177653,-4.232861898633488
0.3+0.7C 10τ,baseline-init_DCAC,1160.1743361567837,316.8097543388666,3.4535114667287248,-4.443892569180316
0.3+0.7C 10τ,baseline-init_DCAC,1171.6783090971226,331.29739724421205,3.472632131374616,-4.623499144922164
0.3+0.7C 10τ,baseline-init_DCAC,1183.1822820374614,346.30570976665365,3.490957699005916,-4.7697644451429975
0.3+0.7C 10τ,baseline-init_DCAC,1195.9728165743948,363.46833384561495,3.5100259178471593,-4.891355894409967
0.3+0.7C 10τ,baseline-init_DCAC,1208.7633511113281,380.9834828518638,3.5273963391948038,-4.968206462491148
0.3+0.7C 10τ,baseline-init_DCAC,1221.5538856482615,398.6903946477459,3.542834890541509,-4.999302288782515
0.3+0.7C 10τ,baseline-init_DCAC,1234.3444201851948,416.4257772413381,3.556065563666576,-4.984233137757984
0.3+0.7C 10τ,baseline-init_DCAC,1247.1349547221282,434.0259630362047,3.5667885984084284,-4.923197811052226
0.3+0.7C 10τ,baseline-init_DCAC,1259.9254892590616,451.3290680363627,3.5749235945856657,-4.817001524745564
0.3+0.7C 10τ,baseline-init_DCAC,1272.716023795995,468.17712752087766,3.580457750941391,-4.667045286451455
0.3+0.7C 10τ,baseline-init_DCAC,1285.5065583329283,484.41818001294075,3.583405759202324,-4.475307412350652
0.3+0.7C 10τ,baseline-init_DCAC,1298.2970928698617,499.9082720504054,3.583837827597489,-4.244317428010816
0.3+0.7C 10τ,baseline-init_DCAC,1311.087627406795,514.5133573096032,3.5818761894090922,-3.977122697308288
0.3+0.7C 10τ,baseline-init_DCAC,1328.5874253844388,532.83104022337,3.5754576009150707,-3.55938241821414
0.3+0.7C 10τ,baseline-init_DCAC,1346.0872233620826,548.9945721941488,3.564890166372317,-3.090833220748155
0.3+0.7C 10τ,baseline-init_DCAC,1363.5870213397263,562.7850651936907,3.5503876797360254,-2.58303511324909
0.3+0.7C 10τ,baseline-init_DCAC,1381.08681931737,574.0421786215178,3.5320885129472144,-2.0485164500260327
0.3+0.7C 10τ,baseline-init_DCAC,1398.5866172950139,582.6680752153983,3.509902229425478,-1.5004648328025545
0.3+0.7C 10τ,baseline-init_DCAC,1416.0864152726576,588.6298348844583,3.483634883028474,-0.9524017472613294
0.3+0.7C 10τ,baseline-init_DCAC,1426.8261175257703,590.9780895555531,3.4664139900495083,-0.6218908386418274
0.3+0.7C 10τ,baseline-init_DCAC,1437.565819778883,592.352534091184,3.448348014687774,-0.2995500377729392
0.3+0.7C 10τ,baseline-init_DCAC,1448.3055220319957,592.7820155410708,3.430018895203288,0.011621530417125658
0.3+0.7C 10τ,baseline-init_DCAC,1457.971254059797,592.3908859121921,3.4138313963729745,0.2797307768707604
0.3+0.7C 10τ,baseline-init_DCAC,1467.6369860875984,591.2979117188308,3.3981457394069743,0.5344252714829314
0.3+0.7C 10τ,baseline-init_DCAC,1477.3027181153998,589.5416877831266,3.38312058502414,0.7737852500482805
0.3+0.7C 10τ,baseline-init_DCAC,1486.9684501432012,587.1658081837454,3.3688494190828497,0.99600653254421
0.3+0.7C 10τ,baseline-init_DCAC,1496.6341821710025,584.2185376647509,3.3553470907917733,1.1994141221693413
0.3+0.7C 10τ,baseline-init_DCAC,1506.299914198804,580.7524478392507,3.3426285852399835,1.38247483066118
0.3+0.7C 10τ,baseline-init_DCAC,1525.6313782544066,572.5240238378811,3.3195140062702455,1.6822000764982978
0.3+0.7C 10τ,baseline-init_DCAC,1543.029695904449,563.939707892021,3.3015347204707868,1.8702741370094662
0.3+0.7C 10τ,baseline-init_DCAC,1560.4280135544914,554.6450654932484,3.2865690040048103,1.976156685628185
0.3+0.7C 10τ,baseline-init_DCAC,1577.8263312045337,545.043556865468,3.275043607301746,1.9972655446442116
0.3+0.7C 10τ,baseline-init_DCAC,1595.2246488545761,535.5461258372667,3.2674649985637823,1.9330859283260828
0.3+0.7C 10τ,baseline-init_DCAC,1612.6229665046185,526.5611780771542,3.264366016744245,1.7851829970979711
0.3+0.7C 10τ,baseline-init_DCAC,1630.0212841546609,518.4846212273934,3.26629324505421,1.557163687676829
0.3+0.7C 10τ,baseline-init_DCAC,1647.4196018047032,511.6902098295565,3.273797204485197,1.2545887500254524
0.3+0.7C 10τ,baseline-init_DCAC,1664.8179194547456,506.52043050193276,3.2874257047056252,0.8848371362929348
0.3+0.7C 10τ,baseline-init_DCAC,1682.216237104788,503.2781496536855,3.3076328722086212,0.4569260489150222
0.3+0.7C 10τ,baseline-init_DCAC,1699.6145547548304,502.2192274245321,3.3343741078755866,-0.018708963604712414
0.3+0.7C 10τ,baseline-init_DCAC,1711.2000228274583,502.82253113636,3.3544984064726435,-0.35622510879790714
0.3+0.7C 10τ,baseline-init_DCAC,1720.3456858759573,504.0772906089517,3.371659565394067,-0.6315948179533837
0.3+0.7C 10τ,baseline-init_DCAC,1729.4913489244564,506.03906063575994,3.3892768105468614,-0.9128251019710635
0.3+0.7C 10τ,baseline-init_DCAC,1737.7224456681056,508.41944834222534,3.4053652889445605,-1.1693751224126774
0.3+0.7C 10τ,baseline-init_DCAC,1745.9535424117548,511.3884824383259,3.421400554975764,-1.4277326698651935
0.3+0.7C 10τ,baseline-init_DCAC,1754.184639155404,514.9486809682373,3.437425267926271,-1.686485302987541
0.3+0.7C 10τ,baseline-init_DCAC,1762.4157358990533,519.0993300787358,3.452971823803865,-1.9442184205043296
0.3+0.7C 10τ,baseline-init_DCAC,1768.247219496597,522.3954511607949,3.4641436068579496,-2.1254272183553233
0.3+0.7C 10τ,baseline-init_DCAC,1774.0787030941406,525.9837141846072,3.475004307162214,-2.304919423163316
0.3+0.7C 10τ,baseline-init_DCAC,1779.3270383319298,529.4603768061219,3.4846078019816913,-2.4645874282036364
0.3+0.7C 10τ,baseline-init_DCAC,1784.575373569719,533.1682515276296,3.494100835988058,-2.622110883793206
0.3+0.7C 10τ,baseline-init_DCAC,1789.8237088075082,537.1039565858529,3.503429158489877,-2.777139570936531
0.3+0.7C 10τ,baseline-init_DCAC,1795.0720440452974,541.2636036865257,3.512594697931882,-2.9293288172108283
0.3+0.7C 10τ,baseline-init_DCAC,1805.5687145208758,550.2341332551846,3.5302758844954774,-3.2238426141124923
0.3+0.7C 10τ,baseline-init_DCAC,1816.0653849964542,560.0410517629771,3.5470655812168834,-3.503034581888503
0.3+0.7C 10τ,baseline-init_DCAC,1826.5620554720326,570.6360669919701,3.5628379275492863,-3.7644232111548135
0.3+0.7C 10τ,baseline-init_DCAC,1837.058725947611,581.963881976119,3.5775262420956695,-4.005685231863319
0.3+0.7C 10τ,baseline-init_DCAC,1847.5553964231894,593.9626864908362,3.5910528641572044,-4.224676262951878
0.3+0.7C 10τ,baseline-init_DCAC,1858.0520668987679,606.5647064335982,3.6033597577250505,-4.419449871996265
0.3+0.7C 10τ,baseline-init_DCAC,1868.5487373743463,619.6968062125903,3.614428391400075,-4.588274875458293
0.3+0.7C 10τ,baseline-init_DCAC,1879.0454078499247,633.2811387892527,3.6242351430544666,-4.729650725762439
0.3+0.7C 10τ,baseline-init_DCAC,1900.0387488010813,661.4324349818604,3.6401931444258895,-4.925283810782004
0.3+0.7C 10τ,baseline-init_DCAC,1918.2475612338646,686.5251632411399,3.6502358453530928,-4.9967055629750785
0.3+0.7C 10τ,baseline-init_DCAC,1936.456373666648,711.7429677593649,3.6568574243942567,-4.97474058165775
0.3+0.7C 10τ,baseline-init_DCAC,1954.6651860994314,736.6149816792348,3.660179646149121,-4.859975486955702
0.3+0.7C 10τ,baseline-init_DCAC,1972.8739985322147,760.6795731945213,3.6602352701814933,-4.6554753174094206
0.3+0.7C 10τ,baseline-init_DCAC,1991.082810964998,783.4966743795026,3.657212753963746,-4.366701671798758
0.3+0.7C 10τ,baseline-init_DCAC,2009.2916233977814,804.6595341104971,3.650829076181221,-4.001366845883763
0.3+0.7C 10τ,baseline-init_DCAC,2025.6795545872865,821.9954582268671,3.642325883571225,-3.6151316733313106
0.3+0.7C 10τ,baseline-init_DCAC,2042.0674857767915,837.4689718037598,3.6312803439379024,-3.183121044801564
0.3+0.7C 10τ,baseline-init_DCAC,2058.4554169662965,850.8929761441652,3.617577880514533,-2.714684488627607
0.3+0.7C 10τ,baseline-init_DCAC,2074.8433481558013,862.1247278132128,3.601276103643541,-2.219959859216158
0.3+0.7C 10τ,baseline-init_DCAC,2091.231279345306,871.0689278764924,3.5824474337365095,-1.7096539346747186
0.3+0.7C 10τ,baseline-init_DCAC,2107.619210534811,877.6797843495133,3.5612210323444415,-1.1948107018521101
0.3+0.7C 10τ,baseline-init_DCAC,2124.0071417243157,881.9620032229908,3.5380987792750895,-0.686572343543109
0.3+0.7C 10τ,baseline-init_DCAC,2140.3950729138205,883.9706866162913,3.5141829710538612,-0.19593810054680083
0.3+0.7C 10τ,baseline-init_DCAC,2156.7830041033253,883.8101402631942,3.490959700371593,0.2664737727395097
0.3+0.7C 10τ,baseline-init_DCAC,2173.17093529283,881.6316161382314,3.4693945279528213,0.6906558074589744
0.3+0.7C 10τ,baseline-init_DCAC,2187.8346504867172,878.1267317139668,3.4519895242614,1.0302701325936838
0.3+0.7C 10τ,baseline-init_DCAC,2202.4983656806044,873.327836169563,3.43665321456926,1.3260254898219928
0.3+0.7C 10τ,baseline-init_DCAC,2217.1620808744915,867.424019076408,3.423470283887003,1.5727953416435088
0.3+0.7C 10τ,baseline-init_DCAC,2231.8257960683786,860.6235223952413,3.4122562616968413,1.7663022510874233
0.3+0.7C 10τ,baseline-init_DCAC,2246.4895112622658,853.1501308704632,3.4030355516953543,1.903192025563134
0.3+0.7C 10τ,baseline-init_DCAC,2261.153226456153,845.2392930103423,3.3959803422919776,1.98109185746085
0.3+0.7C 10τ,baseline-init_DCAC,2275.81694165004,837.1340398909279,3.3911024702700816,1.998651453709841
0.3+0.7C 10τ,baseline-init_DCAC,2290.480656843927,829.0807725259319,3.38842882225409,1.955566441366516
0.3+0.7C 10τ,baseline-init_DCAC,2305.1443720378143,821.3249908230915,3.388217448050093,1.852583643526668
0.3+0.7C 10τ,baseline-init_DCAC,2319.8080872317014,814.1070381600404,3.390537207964794,1.6914881341107408
0.3+0.7C 10τ,baseline-init_DCAC,2334.4718024255885,807.6579353419754,3.3955763526983773,1.4750722959107243
0.3+0.7C 10τ,baseline-init_DCAC,2349.1355176194756,802.1953761540883,3.4035215382089,1.2070874182374958
0.3+0.7C 10τ,baseline-init_DCAC,2363.799232813363,797.9199539206921,3.414552725852919,0.8921786731609891
0.3+0.7C 10τ,baseline-init_DCAC,2378.46294800725,795.0116844787731,3.4287832387904262,0.5358045974460439
0.3+0.7C 10τ,baseline-init_DCAC,2393.126663201137,793.6268858357329,3.4461290267321556,0.1441424758608434
0.3+0.7C 10τ,baseline-init_DCAC,2407.790378395024,793.8954685984299,3.4660611515015103,-0.2760187340839173
0.3+0.7C 10τ,baseline-init_DCAC,2422.4540935889113,795.9186841404347,3.487606800111776,-0.7173960799536041
0.3+0.7C 10τ,baseline-init_DCAC,2437.1178087827984,799.767369540115,3.509625878593816,-1.172338854972759
0.3+0.7C 10τ,baseline-init_DCAC,2451.7815239766855,805.4807197112848,3.5313317115298304,-1.632961213155311
0.3+0.7C 10τ,baseline-init_DCAC,2466.4452391705727,813.0656080099462,3.5522776719302573,-2.091278860269485
0.3+0.7C 10τ,baseline-init_DCAC,2481.10895436446,822.4964670935328,3.572085056268719,-2.5393474512760745
0.3+0.7C 10τ,baseline-init_DCAC,2495.772669558347,833.715732097803,3.590735678780006,-2.969400295299014
0.3+0.7C 10τ,baseline-init_DCAC,2510.436384752234,846.634838449484,3.6081930244555744,-3.373982981190199
0.3+0.7C 10τ,baseline-init_DCAC,2525.100099946121,861.1357570188751,3.6244508103272723,-3.7460825901282826
0.3+0.7C 10τ,baseline-init_DCAC,2539.7638151400083,877.0730400025147,3.6394444640647947,-4.079249255517529
0.3+0.7C 10τ,baseline-init_DCAC,2554.4275303338954,894.2763420731812,3.6532344289447334,-4.367707963102914
0.3+0.7C 10τ,baseline-init_DCAC,2569.0912455277826,912.5533730963413,3.665471621791415,-4.606458653390659
0.3+0.7C 10τ,baseline-init_DCAC,2582.288589202281,929.749975919715,3.6755452854131105,-4.775394496917441
0.3+0.7C 10τ,baseline-init_DCAC,2594.1661985093297,945.6916337877345,3.6834728008896596,-4.888160994979821
0.3+0.7C 10τ,baseline-init_DCAC,2606.0438078163784,961.9417489779396,3.690367853789832,-4.962375956091904
0.3+0.7C 10τ,baseline-init_DCAC,2617.921417123427,978.3717339730961,3.69616144432388,-4.997194939620608
0.3+0.7C 10τ,baseline-init_DCAC,2629.799026430476,994.8509546420566,3.7008256615170425,-4.992221764471804
0.3+0.7C 10τ,baseline-init_DCAC,2641.6766357375245,1011.2482166350479,3.7042912486605104,-4.947513016960544
0.3+0.7C 10τ,baseline-init_DCAC,2653.5542450445732,1027.4332581532967,3.7064323291791426,-4.863577406954581
0.3+0.7C 10τ,baseline-init_DCAC,2665.431854351622,1043.2782321078046,3.707275383409514,-4.741369979617172
0.3+0.7C 10τ,baseline-init_DCAC,2677.3094636586707,1058.6591608028136,3.7067577743714413,-4.582281248609733
0.3+0.7C 10τ,baseline-init_DCAC,2689.1870729657194,1073.4573465921242,3.704881454952409,-4.388121374400104
0.3+0.7C 10τ,baseline-init_DCAC,2701.064682272768,1087.5607224573894,3.701519754852563,-4.161099567700524
0.3+0.7C 10τ,baseline-init_DCAC,2712.942291579817,1100.8651271410868,3.6967779289480722,-3.903798952389242
0.3+0.7C 10τ,baseline-init_DCAC,2724.8199008868655,1113.275490325314,3.6905995498567017,-3.619147173933283
0.3+0.7C 10τ,baseline-init_DCAC,2736.6975101939142,1124.7069143710792,3.6829607134411444,-3.3103830877386846
0.3+0.7C 10τ,baseline-init_DCAC,2748.575119500963,1135.0856403097278,3.6739267315612616,-2.9810199064584033
0.3+0.7C 10τ,baseline-init_DCAC,2760.4527288080117,1144.349887095151,3.663486713912797,-2.6348052255792185
0.3+0.7C 10τ,baseline-init_DCAC,2772.3303381150604,1152.4505545675152,3.6516534238206733,-2.275678382128618
0.3+0.7C 10τ,baseline-init_DCAC,2784.207947422109,1159.3517821299663,3.6384900521127257,-1.9077256316876219
0.3+0.7C 10τ,baseline-init_DCAC,2796.085556729158,1165.0313567815226,3.624084208885218,-1.535133653719103
0.3+0.7C 10τ,baseline-init_DCAC,2807.9631660362065,1169.4809658634247,3.6085787369350917,-1.1621419142423204
0.3+0.7C 10τ,baseline-init_DCAC,2819.8407753432552,1172.7062916431207,3.592219728193359,-0.7929944278858546
0.3+0.7C 10τ,baseline-init_DCAC,2831.718384650304,1174.7269466596822,3.575479264700216,-0.4318914681849433
0.3+0.7C 10τ,baseline-init_DCAC,2843.5959939573527,1175.5762505663076,3.5587891376765732,-0.08294177557854399
0.3+0.7C 10τ,baseline-init_DCAC,2855.4736032644014,1175.3008510090692,3.5424982208509026,0.24988419310196996
0.3+0.7C 10τ,baseline-init_DCAC,2867.35121257145,1173.9601928556613,3.526965164756633,0.5627994417107298
0.3+0.7C 10τ,baseline-init_DCAC,2879.228821878499,1171.6258418134294,3.5125785140448906,0.8522435243931854
0.3+0.7C 10τ,baseline-init_DCAC,2891.1064311855475,1168.3806701327605,3.49945486761251,1.1149230574331934
0.3+0.7C 10τ,baseline-init_DCAC,2902.9840404925963,1164.317913661152,3.487479940807661,1.3478491923849196
