condition,Q_Ah,t_q_s,neg_avg_sto,neg_avg_surface_sto,neg_max_surface_sto,neg_min_surface_sto,pos_avg_sto,pos_avg_surface_sto,elyte_c_mean,elyte_c_range,eta_n_mean,eta_p_mean,j_n_rms,j_p_rms,cell_temperature_K,total_heating_mean,neg_surface_minus_avg_sto,pos_surface_minus_avg_sto,neg_surface_sto_range
DC03_AC07_0p1tau,0.2780990061334839,664.7730687198705,0.11829254867357977,0.12430355640083361,0.12804584286946052,0.12230576643068757,0.7926129282023266,0.7719702414703579,982.2896669803603,363.7797276640605,-0.09887853895918965,0.013268957937885786,-1.3943655244539999,1.5786484452399892,298.15,0.0,0.006011007727253843,-0.02064268673196884,0.005740076438772947
DC03_AC07_0p1tau,0.31714850920022586,761.2371678771689,0.12499728232403554,0.12965258788640974,0.13325859785939587,0.12772989315240335,0.7881384456510034,0.7682913430713354,983.9154762125909,338.2343763662267,-0.09340110046842594,0.012189833201547583,-1.279899694939154,1.4489638100326798,298.15,0.0,0.004655305562374204,-0.019847102579668065,0.00552870470699252
DC03_AC07_0p1tau,0.3561980122669678,852.9011657728423,0.13170017522592917,0.1375445719152384,0.1418062215714032,0.13532381115979467,0.7836651915447993,0.7625415819559288,982.5922359394615,358.6757752059458,-0.09856820962691851,0.0136012661131723,-1.4496375120659595,1.6407859667698215,298.15,0.0,0.0058443966893092295,-0.021123609588870572,0.006482410411608559
DC03_AC07_0p1tau,0.3952475153337097,944.8614612001157,0.13840623905416058,0.14470351363594386,0.14964818310243216,0.1421857788605082,0.7791898212837536,0.7570904310036396,981.6144506411646,375.35014807124924,-0.0567319568219408,0.005589519838200183,-0.5964468138648402,0.6748859289976559,298.15,0.0,0.00629727458178328,-0.02209939028011399,0.007462404241923953
DC03_AC07_0p1tau,0.43429701840045165,1041.0297883455232,0.1451124553788839,0.15076270825778978,0.15638893409817406,0.14794184285818016,0.7747143492523874,0.7533926335030353,982.9507239891467,352.55445630961464,-0.09738583431369087,0.013674661038724282,-1.4749060272164656,1.6696423555755662,298.15,0.0,0.0056502528789059,-0.021321715749352023,0.008447091239993884
DC03_AC07_0p1tau,0.4733465214671936,1132.8207070750316,0.15181441204422663,0.15816100512566275,0.16506939959123942,0.1547806811388997,0.7702417199546128,0.7479440311308513,981.8784437744292,369.91370357178164,-0.07353282161919834,0.00838008515840018,-0.9071076758358299,1.0263362982793645,298.15,0.0,0.006346593081436117,-0.02229768882376149,0.010288718452339722
DC03_AC07_0p1tau,0.5123960245339355,1229.1621812682868,0.1585278962854752,0.1640047204353894,0.17203055658002986,0.1601391497038644,0.7657613975940061,0.7443808512251083,983.3117147464445,346.1709411504734,-0.09593610095881071,0.013633871645168024,-1.4864008281657868,1.6829307390081183,298.15,0.0,0.005476824149914211,-0.021380546368897805,0.011891406876165458
DC03_AC07_0p1tau,0.5514455276006774,1320.8709785602407,0.16522655755305776,0.1715302877189514,0.18139209122563787,0.16686648109126684,0.7612909675185344,0.7389537696696291,982.201662687617,363.61420737313335,-0.08118583228202125,0.010113840194546501,-1.10804743906041,1.2545355818295745,298.15,0.0,0.0063037301658936526,-0.022337197848905314,0.014525610134371033
DC03_AC07_0p1tau,0.5904950306674194,1417.2852760971532,0.17192887150384664,0.1771662862439698,0.1884409598425658,0.17188108575294522,0.7568180997821328,0.7355340099196288,983.7426264361748,338.6272057047307,-0.09338461802027039,0.013264075469502458,-1.4593598493095763,1.652456356328532,298.15,0.0,0.005237414740123143,-0.021284089862504,0.01655987408962057
DC03_AC07_0p1tau,0.6295445337341613,1508.9584225274461,0.1786393823090678,0.1848521431729075,0.1982856913437227,0.17859864351280028,0.7523397617788947,0.7300425071383311,982.4789443892938,358.56306085824315,-0.085388894936651,0.011274317351738575,-1.2500550831190917,1.41477060829232,298.15,0.0,0.006212760863839682,-0.02229725464056355,0.019687047830922448
DC03_AC07_0p1tau,0.6685940368009033,1605.4082053872999,0.18533680970812233,0.19034400773661392,0.20518037336623948,0.18342259924344953,0.747870155140041,0.7267018780060402,984.0549436448516,333.4744630210235,-0.09018274657421674,0.012681087696716501,-1.4073107411136783,1.5933823103814082,298.15,0.0,0.005007198028491587,-0.021168277134000685,0.021757774122789945
DC03_AC07_0p1tau,0.7076435398676453,1697.0503568397771,0.19204086785369345,0.19811004220460185,0.21498464138962303,0.19019121040968842,0.7433961233948162,0.7212220240458912,982.7203934001635,354.49053917568153,-0.08820993185307267,0.012170208561889561,-1.3628437558790012,1.543495268143688,298.15,0.0,0.006069174350908368,-0.022174099348924906,0.02479343097993462
DC03_AC07_0p1tau,0.7466930429343872,1793.5049485932038,0.1987419783700932,0.20348689486448895,0.22139798303961988,0.1949733693459326,0.7389240587844529,0.7179105290160888,984.2764963533334,330.3714287273169,-0.08581529982115758,0.011785320404159978,-1.3177013394960366,1.4921601824174522,298.15,0.0,0.0047449164943957475,-0.02101352976836419,0.02642461369368728
DC03_AC07_0p1tau,0.7857425460011291,1885.1676220718116,0.20544885563018594,0.2113498437103942,0.230824682236185,0.20194249684819457,0.7344481456701241,0.7124286757614503,982.8860524958656,352.06530455268404,-0.08934182989858538,0.01263769863036041,-1.4291896344858004,1.6181985204693083,298.15,0.0,0.00590098808020826,-0.022019469908673824,0.02888218538799043
DC03_AC07_0p1tau,0.8247920490678711,1977.2581748891052,0.2121516332987696,0.21834180993030838,0.23874661582737314,0.20830091206736306,0.7299749684662185,0.7072703577878652,981.9090603432888,369.4975551668499,-0.037519656996880764,0.0036702538916042683,-0.4152750985043069,0.46935297820482463,298.15,0.0,0.00619017663153879,-0.02270461067835333,0.030445703760010077
DC03_AC07_0p1tau,0.863841552134613,2073.2947408724585,0.2188530580458618,0.22456446754276926,0.24540901376498206,0.2140735179936133,0.7255026941503212,0.7036561370532559,982.9716793867793,351.54813033298365,-0.0898711545968831,0.01292799605649668,-1.4748396498546652,1.6701938755671029,298.15,0.0,0.005711409496907468,-0.02184655709706531,0.031335495771368765
DC03_AC07_0p1tau,0.9028910552013549,2165.1438491862377,0.2255481890343491,0.23187329174680824,0.25313935502605134,0.22095012819423757,0.7210346200479628,0.6983652176809487,981.7822421713464,371.75012688502466,-0.06175737660934544,0.007025249574170559,-0.8027551517968057,0.908491890604808,298.15,0.0,0.006325102712459147,-0.022669402367014153,0.03218922683181376
DC03_AC07_0p1tau,0.9419405582680969,2261.423496879431,0.23226093260876723,0.23779531973619084,0.25886524563460506,0.22673857996926128,0.7165547919800435,0.69485605210177,982.9900180893098,352.465240301732,-0.08936861239147327,0.012926952617991951,-1.4870955304520697,1.6837172938934652,298.15,0.0,0.005534387127423605,-0.021698739878273466,0.032126665665343744
DC03_AC07_0p1tau,0.9809900613348388,2353.1595985929,0.23896177303003568,0.24529241115843986,0.2663995268190156,0.23403286778398935,0.7120829076208294,0.6894912818224704,981.7151307280992,373.6177680709592,-0.07241485381009424,0.009028923313880284,-1.0419695680626007,1.1796780799919853,298.15,0.0,0.006330638128404182,-0.022591625798358935,0.03236665903502624
DC03_AC07_0p1tau,1.0200395644015807,2449.5509891564084,0.24567501207337478,0.25099666411670185,0.2715226114250472,0.2398731791599346,0.7076027488959205,0.6860809889396343,983.0907272248454,351.9332305377601,-0.08805319689040238,0.012715636522854337,-1.473004671029301,1.6679435733351875,298.15,0.0,0.005321652043327071,-0.02152175995628617,0.03164943226511259
DC03_AC07_0p1tau,1.0590890674683227,2541.2508083769503,0.2523697338867816,0.25861948496360077,0.27902828561678933,0.2474677154403017,0.7031349478613464,0.6806683821612443,981.7704127457972,373.3672558069132,-0.07760565015137512,0.01020289062211404,-1.18853448258123,1.3448737100425285,298.15,0.0,0.006249751076819163,-0.022466565700102116,0.03156057017648765
DC03_AC07_0p1tau,1.0981385705350646,2637.707060446658,0.259090186535428,0.26422051641720595,0.28395748770039875,0.25335517201972785,0.6986499750524239,0.677279870983463,983.219269983095,350.6344261735473,-0.0857981559804529,0.01227142584792994,-1.4297326489510955,1.6197935798512577,298.15,0.0,0.005130329881777947,-0.02137010406896086,0.03060231568067092
DC03_AC07_0p1tau,1.1371880736018065,2729.3724564085737,0.26579365512528336,0.27193352896193235,0.2916289956152534,0.2611027377715992,0.6941763367541138,0.6718563719516669,981.9415121568162,370.87065735346033,-0.08127105775246458,0.011111500223583528,-1.3037719798314977,1.47600247053271,298.15,0.0,0.006139873836648987,-0.022319964802446905,0.03052625784365417
DC03_AC07_0p1tau,1.1762375766685484,2825.849561979713,0.27250396764999324,0.2774114205705535,0.2965564480929636,0.2668940061584606,0.6896981310756974,0.6685179485325943,983.4948921292142,346.26688833690525,-0.08333877049281062,0.011778421478697822,-1.3806063959262225,1.5629977086495161,298.15,0.0,0.004907452920560254,-0.021180182543103238,0.029662441934503
DC03_AC07_0p1tau,1.2152870797352904,2917.5109771464745,0.27921735340716064,0.28524103336215917,0.3046108298991656,0.2746996809701984,0.6852178744395964,0.6630147557696773,982.1164728489742,368.32317543546424,-0.08343554483831817,0.011730004513169788,-1.3860200050530318,1.5692301320385402,298.15,0.0,0.006023679954998549,-0.022203118669919062,0.029911148928967176
DC03_AC07_0p1tau,1.2543365828020323,3013.9757050344306,0.2859296229149571,0.2906210052763374,0.30970999529091736,0.28031303191348605,0.6807383627455895,0.6597057313521413,983.7600849054189,342.11623035916296,-0.0797229321957441,0.011022134407892204,-1.2983621829399277,1.4694040247382858,298.15,0.0,0.00469138236138032,-0.02103263139344828,0.029396963377431296
DC03_AC07_0p1tau,1.2933860858687742,3105.6306780636187,0.2926451291025456,0.298501968562862,0.3181844211874542,0.28803041346179886,0.6762566910154045,0.6542190332993162,982.4499116733585,362.4431752233547,-0.08443339685565557,0.012105043120355482,-1.4386754707392555,1.6289595997655504,298.15,0.0,0.005856839460316357,-0.022037657716088264,0.03015400772565535
DC03_AC07_0p1tau,1.3324355889355162,3197.678839605661,0.29934723216192294,0.30559779605028653,0.32584383137584044,0.29499191627518856,0.6717839640198567,0.6490182992995202,981.5253883655853,378.1221062084817,-0.04003688476288322,0.004191322517122704,-0.4971686010708306,0.5629035230267079,298.15,0.0,0.00625056388836359,-0.022765664720336597,0.0308519151006519
DC03_AC07_0p1tau,1.371485092002258,3293.7864760671932,0.3060685249027397,0.3117947288946893,0.3325849977129971,0.30105821115387005,0.6672984305655832,0.6453914679602436,982.7332507270346,357.4653378067516,-0.08504105995265349,0.0123645782734849,-1.4776305503179257,1.6730007364457973,298.15,0.0,0.005726203991949574,-0.021906962605339617,0.03152678655912703
DC03_AC07_0p1tau,1.410534595069,3385.619768570811,0.3127853263913578,0.31915037645225297,0.3410179247768223,0.30805229537738305,0.6628158944010805,0.6400603187489932,981.662544910751,375.0911531417425,-0.05891584153089246,0.006948046206858273,-0.8303571718051559,0.9400197388853073,298.15,0.0,0.006365050060895162,-0.022755575652087256,0.0329656293994393
DC03_AC07_0p1tau,1.449584098135742,3481.9188665267493,0.319493918920674,0.32500636664384375,0.3477311873939931,0.31364015632855174,0.6583388365817415,0.6366365219443036,983.1554649590173,349.9354921452805,-0.08456860792525649,0.012364857631353256,-1.483768059329162,1.6801135613140052,298.15,0.0,0.0055124477231697664,-0.021702314637437815,0.0340910310654414
DC03_AC07_0p1tau,1.488633601202484,3573.6764891324606,0.32619525282171336,0.3325200122746426,0.35680399277571095,0.3205798874003073,0.653866622893021,0.6312432975421871,981.9739440353834,368.94118585807684,-0.06745226407623164,0.008560597830202138,-1.029215647393607,1.1652450376824781,298.15,0.0,0.006324759452929256,-0.022623325350833983,0.03622410537540366
DC03_AC07_0p1tau,1.5276831042692258,3670.0632351299364,0.33290355712629427,0.3382254421253076,0.3637166900024773,0.32586318243305956,0.6493897574238353,0.6278555049666747,983.5019975109051,343.86300960754073,-0.0833060801919035,0.012151408545939945,-1.4635216926134698,1.6573166839483853,298.15,0.0,0.005321884999013312,-0.02153425245716054,0.03785350756941775
DC03_AC07_0p1tau,1.5667326073359678,3761.746764901461,0.3396170812303458,0.34587401322913186,0.37339656602623744,0.3327300379556612,0.6449094084603209,0.622416272532974,982.2714716140507,363.4289023127416,-0.07426247731477495,0.00997017049813895,-1.2053159174452988,1.3646317740282419,298.15,0.0,0.006256931998786068,-0.022493135927346735,0.04066652807057627
DC03_AC07_0p1tau,1.6057821104027097,3858.201926317294,0.3463232423978987,0.35144055998865553,0.3805012532212189,0.3377308746700682,0.6404339732387394,0.6190678472084743,983.8468475358911,337.9879010821548,-0.08189124548007193,0.011886646845615953,-1.4367860539575434,1.6264953818757693,298.15,0.0,0.005117317590756872,-0.021366126030265133,0.04277037855115072
DC03_AC07_0p1tau,1.6448316134694516,3949.8697129022685,0.3530476176802277,0.3591975047762773,0.3907016520081639,0.3445253211339215,0.635946382614273,0.6135861676429908,982.5759682379568,357.8533583687314,-0.07748719326976064,0.01076954271718374,-1.3084147533329404,1.4809825089168673,298.15,0.0,0.0061498870960496445,-0.02236021497128226,0.046176330874242444
DC03_AC07_0p1tau,1.6838811165361935,4046.3202386720022,0.3597568097767132,0.3646285600146494,0.3979530645300672,0.34926556949473525,0.6314689246667582,0.6102885781257635,984.2196097340442,331.6903184387955,-0.07900369931084186,0.011272521777409925,-1.3655522524942836,1.5460500545212694,298.15,0.0,0.004871750237936223,-0.02118034654099458,0.048687495035331964
DC03_AC07_0p1tau,1.7229306196029355,4137.973705924926,0.36646395494910855,0.37244323062912754,0.40854942288683843,0.3559668525151637,0.6269928327580168,0.6048259773610631,982.9336205365181,351.5585361083739,-0.08015784485863739,0.011471455164029046,-1.3988761825119438,1.5838232271281572,298.15,0.0,0.0059792756800190385,-0.022166855396953674,0.0525825703716747
DC03_AC07_0p1tau,1.7619801226696774,4234.440825960222,0.3731714618610074,0.3778133073562004,0.4159934357539327,0.36053063077136777,0.6225164994381797,0.6015178327251473,984.5564896201764,325.93730594613027,-0.0753496988373251,0.010495474665836474,-1.273681273354804,1.442148169693947,298.15,0.0,0.004641845495192988,-0.020998666713032365,0.05546280498256492
DC03_AC07_0p1tau,1.8010296257364193,4326.124308205344,0.37987565556704966,0.38573516943056463,0.4269900773473142,0.36720382239219285,0.6180423772250873,0.5960177982763363,983.2096423674396,346.5186186576243,-0.0814527346272366,0.011855945713652415,-1.450818859237541,1.6426441401050436,298.15,0.0,0.005859513863514991,-0.022024578948750997,0.059786254955121375
DC03_AC07_0p1tau,1.8400791288031613,4418.111664138077,0.3865831944327438,0.39286756316726656,0.4369778122623126,0.3731827478472774,0.61356602258051,0.5907934148274403,982.2563258591277,362.6595433291069,-0.042161301348688875,0.004652403224350572,-0.5679690581588591,0.6429892526234798,298.15,0.0,0.006284368734522773,-0.022772607753069638,0.06379506441503519
DC03_AC07_0p1tau,1.8791286318699032,4514.254848912459,0.3932861639362323,0.398966210116289,0.4457714424460318,0.37818298779782805,0.6090927173533337,0.5872455532752755,983.5204257943121,341.12216637778147,-0.08203310476121425,0.012068880114784825,-1.4808241813318073,1.6767852668179417,298.15,0.0,0.005680046180056742,-0.021847164078058246,0.06758845464820376
DC03_AC07_0p1tau,1.9181781349366451,4606.068064563335,0.3999934103729259,0.40633558726131264,0.4562814834276217,0.38426220213717593,0.6046165578646765,0.5819274546363349,982.4357343591731,358.81854807581834,-0.05885540824783365,0.007185774016576672,-0.8823932211018176,0.9976069040099061,298.15,0.0,0.006342176888386743,-0.02268910322834162,0.07201928129044574
DC03_AC07_0p1tau,1.957227638003387,4702.3881282357515,0.40669203544682214,0.41216797812396677,0.4648298487458283,0.3889708566231934,0.6001461519434859,0.5784889386853291,983.8275387722966,336.0035844228642,-0.0818813970089391,0.012088962458048762,-1.486458070309841,1.6831516404741143,298.15,0.0,0.005475942677144633,-0.02165721325815681,0.07585899212263485
DC03_AC07_0p1tau,1.996277141070129,4794.10263364061,0.4133989683080593,0.41971054262928426,0.47571975808191586,0.39511593060062994,0.595670201723083,0.5731004045765152,982.6320688034348,355.12273551349205,-0.0682213290906721,0.008929177505810843,-1.0992667627469248,1.244520015022813,298.15,0.0,0.006311574321224957,-0.02256979714656787,0.08060382748128592
DC03_AC07_0p1tau,2.035326644136871,4890.534563700129,0.42011443276509336,0.4253937288899711,0.48415558536322045,0.39964163786192874,0.5911885578422731,0.5696933455949517,984.0897490572895,331.7967455678647,-0.08102264057301448,0.011915784344378864,-1.4679246378034967,1.6617524592215303,298.15,0.0,0.005279296124877753,-0.021495212247321403,0.08451394750129168
DC03_AC07_0p1tau,2.0743761472036133,4982.214973123083,0.42679394202052745,0.43301433648406823,0.49521958371890107,0.4057997725032378,0.5867309090864855,0.5643144741275947,982.8721529941497,350.6475468822823,-0.07283497394307185,0.009930199757771485,-1.227067241978955,1.3882045242668364,298.15,0.0,0.006220394463540779,-0.022416434958890737,0.08941981121566327
DC03_AC07_0p1tau,2.1134256502703552,5078.6671945251655,0.4335060427389977,0.43855927638289866,0.5035096919995102,0.41016764786400495,0.5822515100360145,0.5609489121009339,984.3667441786944,327.35031576350815,-0.07932432287436003,0.0115366866093499,-1.4224270046068157,1.610395465623346,298.15,0.0,0.005053233643900946,-0.02130259793508055,0.09334204413550533
DC03_AC07_0p1tau,2.152475153337097,5170.315596861947,0.4402093410615174,0.4463110562275281,0.514795773056012,0.4163870514797389,0.5777779853676049,0.5555011469068216,983.0843258608992,347.1114198726992,-0.07681363294149565,0.010834991098249803,-1.3417417031143348,1.5186931317295806,298.15,0.0,0.006101715166010688,-0.02227683846078339,0.0984087215762731
DC03_AC07_0p1tau,2.191524656403839,5266.7995327373,0.4469240061135341,0.451779549909392,0.5229582252977855,0.42066644108887535,0.5732968749790991,0.5521367793276374,984.5880379837236,323.7786264897977,-0.07690601494539946,0.010982532650290438,-1.3547485079251704,1.5338712827024878,298.15,0.0,0.004855543795857923,-0.02116009565146166,0.10229178420891018
DC03_AC07_0p1tau,2.230574159470581,5358.458280368826,0.4536326193330501,0.45959788033430393,0.5342710549156849,0.42691550086779717,0.5688198033519122,0.5466920801924771,983.3069054571688,343.330371921035,-0.07893371627398214,0.011362501902513488,-1.4093178166542855,1.5956447456770886,298.15,0.0,0.005965261001253859,-0.02212772315943513,0.10735555404788778
DC03_AC07_0p1tau,2.269623662537323,5450.8153027308745,0.4603398147265383,0.46629378552905454,0.5438667094039848,0.43226394714936167,0.5643436779275361,0.5416776732700609,982.5934778958743,356.51596145385724,-0.008264399404362929,0.0008498274996189186,-0.10307192166960763,0.11879790713189331,298.15,0.0,0.005953970802516234,-0.02266600465747519,0.11160276225462319
DC03_AC07_0p1tau,2.308673165604065,5546.572391019057,0.4670330666650423,0.4728142826760614,0.5532392369816824,0.43737406837309933,0.5598768578311991,0.5379337690648632,983.5269827607524,339.816980138222,-0.08066606397821598,0.011798762887562222,-1.4656112137377597,1.6592995293758517,298.15,0.0,0.005781216011019103,-0.021943088766335918,0.11586516860858308
DC03_AC07_0p1tau,2.347722668670807,5638.499737382721,0.4737386267593429,0.48004264716940415,0.563130068400571,0.4431741284287281,0.555401823742894,0.5326678542135719,982.4628760871279,357.442259945107,-0.04702315115718207,0.005459877980455823,-0.676133113735229,0.7657579518554349,298.15,0.0,0.006304020410061202,-0.022733969529322176,0.11995593997184284
DC03_AC07_0p1tau,2.3867721717375487,5734.69993108144,0.4804485137396637,0.4860453991995664,0.5710811648068338,0.4478960669347866,0.5509239020565121,0.5291431024333156,983.6820411152652,337.56493213628715,-0.08121525224910264,0.011934357034314655,-1.483619680460612,1.679807113825799,298.15,0.0,0.005596885459902736,-0.021780799623196494,0.12318509787204723
DC03_AC07_0p1tau,2.4258216748042907,5826.473800649411,0.4871572619879512,0.4934973133662668,0.580244417262987,0.453940934919076,0.5464467403162933,0.5237963601810041,982.4782994922958,356.81150962450914,-0.06202376622187558,0.007779467655374203,-0.9660164610586243,1.0938291320179376,298.15,0.0,0.006340051378315592,-0.022650380135289274,0.12630348234391103
DC03_AC07_0p1tau,2.4648711778710326,5922.840994019886,0.4938632904106137,0.4992476768373079,0.5865112690135231,0.45856588003409926,0.5419713936835694,0.5203899557616378,983.8142155513613,335.5804527983097,-0.0810686580260885,0.01187888280376719,-1.4772468140534079,1.6724396775840003,298.15,0.0,0.005384386426694172,-0.021581437921931585,0.12794538897942384
DC03_AC07_0p1tau,2.5039206809377745,6014.539337550504,0.5005758265571502,0.5068707552085138,0.5942980709489242,0.46489631300065554,0.5374917040450761,0.5149456272141736,982.402320821173,358.2954616602964,-0.06999532458642015,0.009251586829801843,-1.1507755895662644,1.3036956346058926,298.15,0.0,0.006294928651363616,-0.02254607683090248,0.12940175794826864
DC03_AC07_0p1tau,2.5429701840045165,6110.963133329222,0.5072803731286317,0.5124467044437554,0.5987462485282261,0.4695650775958613,0.5330173463430986,0.511611211266254,983.7991735894178,336.6393717977918,-0.08027401737269817,0.011650044503552484,-1.4484186034656976,1.6403267132582986,298.15,0.0,0.005166331315123676,-0.021406135076844638,0.12918117093236478
DC03_AC07_0p1tau,2.5820196870712584,6202.63683707258,0.5139961028912836,0.5201798233897882,0.6051081190888628,0.4762214913562709,0.5285355254074764,0.5061373886569209,982.3078705844637,360.35712223002935,-0.07473688940644746,0.010231545307792146,-1.2762178241492403,1.444224168718747,298.15,0.0,0.006183720498504585,-0.022398136750555415,0.1288866277325919
DC03_AC07_0p1tau,2.6210691901380003,6299.110767805103,0.5207152618096319,0.525705714366768,0.6082009630316015,0.4811210417455676,0.524051415984626,0.5027796191461765,983.667273891748,339.751359181048,-0.07882257784091261,0.011251815229450282,-1.398982512914534,1.5839540921932997,298.15,0.0,0.004990452557136077,-0.02127179683844945,0.12707992128603388
DC03_AC07_0p1tau,2.6601186932047423,6390.758902339905,0.5274276749463542,0.5334924785329428,0.6135323449610264,0.4881364273629134,0.5195718084381737,0.4973127814401162,982.1334248376202,364.3729737632191,-0.07830004067084029,0.010984553624136235,-1.3712301923607588,1.552494403378465,298.15,0.0,0.006064803586588465,-0.022259026998057527,0.12539591759811294
DC03_AC07_0p1tau,2.699168196271484,6487.227319516893,0.5341414523063983,0.5388777287602465,0.615648495427801,0.4932635482119786,0.5150912904613046,0.4940115424380401,983.558326263188,343.2036668488171,-0.07579757028867413,0.010528408980445093,-1.307640493485837,1.480745766246466,298.15,0.0,0.004736276453848262,-0.021079748023264563,0.12238494721582237
DC03_AC07_0p1tau,2.738217699338226,6578.889202881669,0.5408550259046193,0.5467634965413105,0.6204501714055553,0.50076740002163,0.5106109084672765,0.4885161769155059,981.9654797754459,368.8833807708502,-0.08049351323475587,0.011461184949809128,-1.431551474543531,1.6209203017201566,298.15,0.0,0.005908470636691261,-0.02209473155177063,0.1196827713839252
DC03_AC07_0p1tau,2.777267202404968,6671.054578091641,0.5475748222742698,0.5537434568108582,0.6241010336768225,0.507734923917836,0.5061263736338307,0.48335664331071065,980.8750218598897,388.4566088102981,-0.027484595046679647,0.002823568492904501,-0.3504832050252971,0.39731652349199365,298.15,0.0,0.006168634536588506,-0.02276973032312002,0.11636610975898642
DC03_AC07_0p1tau,2.81631670547171,6767.051213333207,0.5543018818776223,0.5600727533045449,0.6267147892891666,0.5143544134648849,0.5016369915962813,0.47966391215692933,981.7627692727064,374.52311861943025,-0.08173592992646185,0.01171586313115053,-1.4635673527266173,1.6571936652823513,298.15,0.0,0.005770871426922499,-0.021973079439351922,0.11236037582428177
DC03_AC07_0p1tau,2.855366208538452,6858.931987750665,0.5610152658493578,0.5673628144593623,0.6305879997304269,0.5221200423520476,0.49715673615170963,0.47437776712359053,980.5099418366605,396.2618262187012,-0.052075144498013225,0.005993596533899801,-0.7458256682414997,0.8449947804087632,298.15,0.0,0.006347548610004543,-0.022778969028119118,0.10846795737837926
DC03_AC07_0p1tau,2.894415711605194,6955.195499168849,0.5677231947191992,0.5732907743784957,0.6327920715658699,0.5289697375885282,0.4926801212332962,0.47091565100548166,981.735779048682,377.3015403169557,-0.08244474913009743,0.011858754231247281,-1.4804767450009273,1.6761019641970816,298.15,0.0,0.005567579659296639,-0.021764470227814556,0.1038223339773418
DC03_AC07_0p1tau,2.9334652146719358,7046.964937472569,0.5744345551704567,0.5807693272409553,0.6370227400113787,0.5375354668035005,0.48820121620882195,0.4655388761696059,980.3651587538718,401.28080970038303,-0.06385503552028395,0.007870687043731703,-0.9811428933760018,1.1104544565542185,298.15,0.0,0.006334772070498543,-0.022662340039216067,0.09948727320787826
DC03_AC07_0p1tau,2.9725147177386777,7143.340769769534,0.5811464230358182,0.5865385453831797,0.6393496524895647,0.5449158008229444,0.4837219725556003,0.46211903737686594,981.7147190930457,380.43911531345157,-0.082367190728101,0.011815521239601313,-1.4728660081704996,1.6678042109561693,298.15,0.0,0.005392122347361541,-0.021602935178734364,0.09443385166662023
DC03_AC07_0p1tau,3.0115642208054196,7235.051548984413,0.5878613941892349,0.5941647718494543,0.6441994829488751,0.5543278779979132,0.4792406578867388,0.4566717942708774,980.3222084127101,404.7727626830288,-0.07121083615162267,0.009221452509992305,-1.1491574678289396,1.3010975105314888,298.15,0.0,0.006303377660219324,-0.022568863615861447,0.08987160495096187
DC03_AC07_0p1tau,3.0506137238721616,7331.491164643039,0.5945752302914508,0.5997895618221962,0.646974120717894,0.5622602875190246,0.4747601007075942,0.4533027030063143,981.8428415479354,380.7104779545777,-0.08181289772231443,0.011659972154399172,-1.4505367917608456,1.6423248078962616,298.15,0.0,0.005214331530745428,-0.021457397701279916,0.08471383319886948
DC03_AC07_0p1tau,3.0896632269389035,7423.168816297165,0.6012793743227653,0.6074864344894009,0.6527122950914289,0.5723558865098698,0.4702860116455123,0.4478653240305932,980.5521870887774,402.9285021147348,-0.07584162434326558,0.010174338741267271,-1.2666249037292128,1.433983006726605,298.15,0.0,0.006207060166635495,-0.0224206876149191,0.08035640858155906
DC03_AC07_0p1tau,3.1287127300056454,7519.623246648394,0.6079826332446833,0.61296253945506,0.6563248739181486,0.5805020040975282,0.4658125132715574,0.4445462580396387,982.2611439765512,374.8484630678917,-0.08030028088184128,0.011290541213929804,-1.3996444377271624,1.584848431392634,298.15,0.0,0.0049799062103766225,-0.02126625523191876,0.07582286982062043
DC03_AC07_0p1tau,3.1677622330723874,7611.273172708917,0.614701022067329,0.6207911816140003,0.663448080963684,0.590715279131637,0.46132891778109614,0.43903414250126543,981.0408530600912,394.6514945021129,-0.07975882944227353,0.011026982757016182,-1.3698948079398718,1.5509906544216483,298.15,0.0,0.006090159546671152,-0.02229477527983068,0.07273280183204706
DC03_AC07_0p1tau,3.2068117361391293,7707.757894250574,0.6214079077233362,0.6261736321014211,0.6682873723894965,0.5982534911791292,0.4568529990636569,0.4357578459109318,982.9613503230814,361.6144204982943,-0.07792790588311067,0.010737004173737108,-1.3250237863327698,1.5001918829279226,298.15,0.0,0.004765724378084926,-0.021095153152725057,0.07003388121036742
DC03_AC07_0p1tau,3.245861239205871,7799.433434664945,0.6281253860155946,0.6340607709837753,0.6769098065274688,0.6075518783230943,0.45237001122631676,0.4302471543252782,981.8386339653947,378.2484026148781,-0.08145235484163263,0.011440333746630124,-1.4156608213789676,1.6032966197902152,298.15,0.0,0.0059353849681806755,-0.022122856901038556,0.06935792820437439
DC03_AC07_0p1tau,3.284910742272613,7891.629565250916,0.6348485536268219,0.6409740301715454,0.6849331075229047,0.6153036385110009,0.4478832265553094,0.4251205018698171,981.2736913191026,386.51017904141753,-0.023434404456111998,0.0023567014187277488,-0.2890627855472272,0.32793811621117047,298.15,0.0,0.006125476544723565,-0.0227627246854923,0.0696294690119038
DC03_AC07_1tau,0.2,441.5757095864261,0.10484603555782925,0.11476385620774913,0.11949052598441381,0.1124469274990942,0.8015866162635187,0.7756624345389517,972.7359138281324,549.4501997769125,-0.10151706457155948,0.01263707505982427,-1.3547207348057255,1.5338338866397676,298.15,0.0,0.009917820649919888,-0.025924181724566946,0.007043598485319617
