file_name,protocol_label,protocol_role,DC_C,AC_C,m_tau,frequency_Hz,n_retained_rows,t_final_s,Q_final_Ah,Q_final_mAh,Q_max_Ah,Q_min_Ah,Q_decrease_count,Q_decrease_fraction,I_Q_min_A,I_Q_max_A,I_Q_mean_A
MJ1_0p3C_0p7C_0p1tau_NGU201_raw.csv,0.3C+0.7C 0.1tau,DCAC,0.3,0.7,0.1,0.1433828316143201,13417,13430.0,3.339661614834222,3339.6616148342223,3.339661614834222,0.0,3216,0.23971377459749552,-1.36,3.400048,0.8975293329450684
MJ1_0p3C_0p7C_10tau_NGU201_raw.csv,0.3C+0.7C 10tau,DCAC,0.3,0.7,10.0,0.0014338283161432,12735,12737.300000000003,3.3122443577932077,3312.2443577932077,3.3122443577932077,0.0,3013,0.23661064865713838,-1.36002,3.39996,0.942567438253901
MJ1_0p3C_0p7C_1tau_NGU201_raw.csv,0.3C+0.7C 1tau,DCAC,0.3,0.7,1.0,0.014338283161432,12980,12982.099999999999,3.2544873470871507,3254.4873470871507,3.2544873470871507,0.0,3213,0.24755374065798597,-1.359972,3.400057,0.9072638017626006
MJ1_0p3C_DC_NGU201_raw.csv,0.3C DC,DC_reference,0.3,0.0,,0.0,13424,13426.0,3.259324058975556,3259.324058975556,3.259324058975556,0.0,0,0.0,0.04974141,1.019919,0.8740470804469609
