param_set,chem_tag,condition,pair_role,DC_C,AC_C,tau_label,phase,Q_Ah,Q_mAh,t_DC_model_s,t_DCAC_model_s,dt_model_s,t_DC_geom_s,t_DCAC_geom_s,dt_geom_s,dt_resid_s,I_DC_A_used,I_AC_A_used,f_Hz_used,kappa_used,Q_nom_Ah,Q_low_Ah,Q_hi_Ah,window_compatibility_refined,capacity_scale_warning,fp_mode,dt_eval_geom_s,finite,evidence_type
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.1139999999999999,113.99999999999989,900.0000000000003,900.0000000000003,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.1355187360057907,135.51873600579071,1069.884757940453,1069.884757940453,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.1570374720115814,157.0374720115814,1239.769515880906,1239.769515880906,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.1785562080173721,178.5562080173721,1409.6542738213586,1409.6542738213586,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.2000749440231628,200.0749440231628,1579.5390317618114,1579.5390317618114,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.2215936800289535,221.5936800289535,1749.4237897022638,1749.4237897022638,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.2431124160347442,243.1124160347442,1919.3085476427163,1919.3085476427163,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.2646311520405349,264.6311520405349,2089.1933055831687,2089.1933055831687,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.2861498880463257,286.14988804632566,2259.0780635236215,2259.0780635236215,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.3076686240521163,307.6686240521163,2428.9628214640734,2428.9628214640734,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.329187360057907,329.187360057907,2598.8475794045257,2598.8475794045257,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.3507060960636978,350.70609606369777,2768.732337344979,2768.732337344979,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.3722248320694885,372.22483206948846,2938.617095285432,2938.617095285432,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.3937435680752792,393.7435680752792,3108.501853225886,3108.501853225886,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.4152623040810699,415.2623040810699,3278.386611166339,3278.386611166339,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.4367810400868606,436.78104008686057,3448.271369106794,3448.271369106794,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.4582997760926513,458.2997760926513,3618.156127047246,3618.156127047246,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.479818512098442,479.818512098442,3788.040884987699,3788.040884987699,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.5013372481042327,501.33724810423274,3957.925642928152,3957.925642928152,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.5228559841100234,522.8559841100234,4127.810400868605,4127.810400868605,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.5443747201158142,544.3747201158142,4297.695158809059,4297.695158809059,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.5658934561216049,565.8934561216049,4467.5799167495115,4467.5799167495115,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.5874121921273956,587.4121921273955,4637.464674689963,4637.464674689963,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.6089309281331863,608.9309281331863,4807.349432630415,4807.349432630415,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.630449664138977,630.4496641389769,4977.234190570867,4977.234190570867,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.6519684001447676,651.9684001447677,5147.11894851132,5147.11894851132,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.6734871361505584,673.4871361505584,5317.003706451774,5317.003706451774,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.6950058721563491,695.0058721563491,5486.888464392226,5486.888464392226,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.7165246081621398,716.5246081621398,5656.7732223326775,5656.7732223326775,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.7380433441679305,738.0433441679305,5826.65798027313,5826.65798027313,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.7595620801737213,759.5620801737213,5996.542738213584,5996.542738213584,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.781080816179512,781.080816179512,6166.427496154036,6166.427496154036,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.8025995521853027,802.5995521853026,6336.312254094489,6336.312254094489,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.8241182881910933,824.1182881910934,6506.197012034942,6506.197012034942,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.845637024196884,845.637024196884,6676.081769975395,6676.081769975395,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.8671557602026748,867.1557602026749,6845.966527915849,6845.966527915849,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.8886744962084655,888.6744962084655,7015.851285856302,7015.851285856302,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.9101932322142562,910.1932322142562,7185.736043796755,7185.736043796755,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.9317119682200468,931.7119682200467,7355.620801737208,7355.620801737208,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.9532307042258376,953.2307042258376,7525.505559677662,7525.505559677662,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.9747494402316284,974.7494402316283,7695.390317618115,7695.390317618115,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,0.996268176237419,996.2681762374191,7865.275075558568,7865.275075558568,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.0177869122432095,1017.7869122432095,8035.159833499021,8035.159833499021,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.0393056482490004,1039.3056482490003,8205.044591439473,8205.044591439473,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.0608243842547913,1060.8243842547913,8374.929349379927,8374.929349379927,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.0823431202605818,1082.3431202605818,8544.81410732038,8544.81410732038,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.103861856266373,1103.8618562663728,8714.698865260834,8714.698865260834,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.1253805922721631,1125.380592272163,8884.583623201284,8884.583623201284,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.146899328277954,1146.899328277954,9054.46838114174,9054.46838114174,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.1684180642837445,1168.4180642837446,9224.35313908219,9224.35313908219,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.1899368002895354,1189.9368002895353,9394.237897022644,9394.237897022644,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.2114555362953263,1211.4555362953263,9564.1226549631,9564.1226549631,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.2329742723011168,1232.9742723011168,9734.00741290355,9734.00741290355,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.2544930083069077,1254.4930083069078,9903.892170844005,9903.892170844005,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.276011744312698,1276.0117443126978,10073.776928784457,10073.776928784457,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.297530480318489,1297.530480318489,10243.66168672491,10243.66168672491,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.3190492163242795,1319.0492163242795,10413.546444665362,10413.546444665362,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.3405679523300704,1340.5679523300705,10583.431202605814,10583.431202605814,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.3620866883358609,1362.0866883358608,10753.315960546266,10753.315960546266,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.3836054243416518,1383.6054243416518,10923.200718486718,10923.200718486718,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.4051241603474427,1405.1241603474427,11093.085476427172,11093.085476427172,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.4266428963532332,1426.6428963532333,11262.970234367624,11262.970234367624,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.448161632359024,1448.161632359024,11432.85499230808,11432.85499230808,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.4696803683648143,1469.6803683648143,11602.739750248533,11602.739750248533,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.4911991043706054,1491.1991043706055,11772.624508188988,11772.624508188988,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.512717840376396,1512.717840376396,11942.50926612944,11942.50926612944,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.5342365763821868,1534.2365763821867,12112.394024069896,12112.394024069896,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.5557553123879773,1555.7553123879773,12282.27878201035,12282.27878201035,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.5772740483937682,1577.2740483937682,12452.163539950803,12452.163539950803,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.598792784399559,1598.792784399559,12622.048297891262,12622.048297891262,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.6203115204053495,1620.3115204053495,12791.933055831714,12791.933055831714,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.6418302564111404,1641.8302564111405,12961.817813772172,12961.817813772172,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.663348992416931,1663.348992416931,13131.702571712623,13131.702571712623,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.6848677284227218,1684.8677284227217,13301.58732965308,13301.58732965308,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.7063864644285125,1706.3864644285125,13471.472087593533,13471.472087593533,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.7279052004343032,1727.9052004343032,13641.356845533988,13641.356845533988,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.7494239364400936,1749.4239364400937,13811.241603474438,13811.241603474438,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.7709426724458843,1770.9426724458842,13981.126361414892,13981.126361414892,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
Ai2020,Enertech LCO/graphite,DC_0p2C,DC_sanity,0.2,0.0,0.0,dc_sanity_no_ac,1.7924614084516757,1792.4614084516757,14151.011119355346,14151.011119355346,0.0,,,0.0,0.0,0.45599999999999996,0.0,,0.0,2.28,0.1139999999999999,2.24435486457328,compatible,False,raw,0.1,True,stored_first_passage_residual_audit
