file_path,file_name,file_mtime,file_size_kb,read_ok,source_type,cell_id,source_session_date,protocol_label,protocol_role,DC_C,AC_C,frequency_Hz,m_tau,tau_label_s,tau_eff_s,phase_convention,Vmax_V,I_cutoff_A,I_charge_onset_threshold_A,Q_nom_Ah,voltage_source,current_source,sampling_rate_Hz,ambient_temperature_C,temperature_control_type,temperature_sensor_type,temperature_sensor_placement,temperature_data_source,temperature_alignment_method,temperature_to_NGU201_alignment_required,T_surface_max_C,T_surface_mean_C,timebase_source,time_alignment_method,voltage_current_alignment_status,csv_format,csv_format_refined,header_line_idx,time_column_name,time_parse_method,time_reconstructed_from_row_index,time_monotonic_status,time_unwrap_count,time_rollover_period_s,dt_median_s,dt_min_s,dt_max_s,has_time,has_voltage,has_current,has_temperature,has_stage_marker,has_AC_off_marker,candidate_for_DC_reference,candidate_for_DCAC,notes
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day22A_0p3C_0p4C/MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,MJ1_0p3C_0p4C_0p1tau_NGU201_raw.csv,2025-12-09T13:58:40,459.6240234375,True,experimental_MJ1,LG_INR18650_MJ1,unknown_not_recorded,0.3C+0.4C 0.1tau,DCAC,0.3,0.4,0.1433828316143201,0.1,11.1,1.11,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,25.458,24.479,processed_monotonic_1Hz_timebase,processed_same_record_monotonic_timebase,aligned_same_record,processed_1Hz_aligned_no_metadata,processed_1Hz_aligned_no_metadata,0,Timestamp,parsed_timestamp_with_unwrap,False,monotonic_after_parse_or_unwrap,0,86400.0,1.0,1.0,1.0,True,True,True,False,False,False,False,True,"columns=['Timestamp', 'U1[V]', 'I1[A]', '']; timebase_notes=original_csv_format=NGU201_LOG_raw; source_date=unknown_not_recorded; start_time=unknown_not_recorded"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day22A_0p3C_0p4C/MJ1_0p3C_0p4C_10tau_NGU201_raw.csv,MJ1_0p3C_0p4C_10tau_NGU201_raw.csv,2025-12-10T14:28:46,451.9482421875,True,experimental_MJ1,LG_INR18650_MJ1,unknown_not_recorded,0.3C+0.4C 10tau,DCAC,0.3,0.4,0.0014338283161432,10.0,11.1,111.0,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,27.35,26.038,processed_monotonic_1Hz_timebase,processed_same_record_monotonic_timebase,aligned_same_record,processed_1Hz_aligned_no_metadata,processed_1Hz_aligned_no_metadata,0,Timestamp,parsed_timestamp_with_unwrap,False,monotonic_after_parse_or_unwrap,0,86400.0,1.0,1.0,1.0,True,True,True,False,False,False,False,True,"columns=['Timestamp', 'U1[V]', 'I1[A]', '']; timebase_notes=original_csv_format=NGU201_LOG_raw; source_date=unknown_not_recorded; start_time=unknown_not_recorded"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day22A_0p3C_0p4C/MJ1_0p3C_0p4C_1tau_NGU201_raw.csv,MJ1_0p3C_0p4C_1tau_NGU201_raw.csv,2025-12-08T14:23:10,719.236328125,True,experimental_MJ1,LG_INR18650_MJ1,unknown_not_recorded,0.3C+0.4C 1tau,DCAC,0.3,0.4,0.014338283161432,1.0,11.1,11.1,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,25.555,24.159,NGU201_single_timebase_or_processed_1Hz,native_or_processed_monotonic_timebase,aligned_same_record,NGU201_LOG_raw,NGU201_LOG_raw,13,Timestamp,parsed_timestamp_with_unwrap,False,monotonic_after_parse_or_unwrap,0,86400.0,1.0,0.8999999999941792,3.0,True,True,True,False,False,False,False,True,"columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; timebase_notes=original_csv_format=NGU201_LOG_raw; source_date=2025-12-08; start_time=10:40:17"
/Users/louislu/pybamm-dcac-superimposed/data/raw_mj1_ngu201_day22A_0p3C_0p4C/MJ1_0p3C_DC_NGU201_raw.csv,MJ1_0p3C_DC_NGU201_raw.csv,2026-05-09T10:20:25.165134,683.3447265625,True,experimental_MJ1,LG_INR18650_MJ1,unknown_not_recorded,0.3C DC,DC_reference,0.3,0.0,0.0,,11.1,,charge_first,4.2,0.05,0.05,3.4,NGU201,NGU201,1.0,20.0,ambient_lab_no_chamber,Pt100,axial_cell_surface,measured_surface_temperature,segment_level_summary_only,False,23.553,22.61,NGU201_single_timebase_or_processed_1Hz,native_or_processed_monotonic_timebase,aligned_same_record,NGU201_LOG_raw,NGU201_LOG_raw,13,Timestamp,parsed_timestamp_with_unwrap,False,monotonic_after_parse_or_unwrap,4,3600.0,1.0,0.6000000000003638,4.0,True,True,True,False,False,False,True,False,"columns=['Timestamp', 'U1[V]', 'I1[A]', 'P1[W]', 'DVM1[V]']; timebase_notes=original_csv_format=NGU201_LOG_raw; source_date=20/11/2025; start_time=10:44:25"
