phase,fp_mode,Q_mAh,Q_Ah,t_DC_s,t_DCAC_s,dt_geom_s,I_nom_A,I_DC_A,I_AC_A,DC_C,AC_C,kappa,f_Hz,T_AC_s,tau_label_s,n_tau,dt_eval_s,t_max_s,Q_ref_Ah,Q_4p2V_DC_Ah,Q_4p2V_DCAC_10tau_Ah,q_lo_Ah,q_hi_Ah,Q_DC_final_mAh,Q_DCAC_final_mAh,Q_grid_max_mAh,n_t_points
charge_first,raw,2339.113405063292,2.3391134050632916,8255.694370797084,7892.216752155875,363.4776186412091,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,2367.746936708861,2.367746936708861,8356.75389425163,7926.384022568093,430.3698716835361,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,2396.3804683544304,2.3963804683544305,8457.813417706177,7968.112623896839,489.7007938093375,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,raw,2425.014,2.425014,8558.872941160726,8049.934493432096,508.9384477286294,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,162.96500000000003,0.16296500000000003,575.1705882352942,217.66531082175158,357.5052774135426,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,191.59853164556964,0.19159853164556964,676.2301116902927,251.45574082532303,424.7743708649697,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,220.23206329113927,0.22023206329113926,777.2896351452911,292.1732217060417,485.11641343924936,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,248.8655949367089,0.2488655949367089,878.3491586002896,362.2804575729343,516.0687010273552,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,277.4991265822785,0.2774991265822785,979.4086820552881,825.4423189173992,153.96636313788883,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
charge_first,cummax,306.13265822784814,0.30613265822784813,1080.4682055102685,856.6620735723544,223.80613193791407,3.4,1.02,2.38,0.3,0.7,2.333333333333333,0.0014338283161432013,697.4335690969341,11.1,10.0,0.1,12838.309411764705,3.2593,2.9628,2.4902,0.16296500000000003,2.425014,3637.546666675972,3772.4060678633473,2425.014,128385
