source_json,source_file,dc_record_idx,dc_case_id,dc_condition,dc_status,dcac_record_idx,dcac_case_id,dcac_condition,dcac_status,DC_C,AC_C,f_Hz,tau_label,kappa_meta,inferred_phase,phase_metric_median_delta_I_A,I_DC_A_used,I_AC_A_used,I_min_CC_A,I_max_CC_A,I_median_CC_A,I_nom_from_DC_A,I_nom_from_AC_A,kappa_used,CC_time_DC_s,CC_time_DCAC_s,CC_mask_status_DCAC,n_CC_samples_DCAC,dc_clean_removed,dcac_clean_removed,dc_q_match_max_abs_mAh,dcac_q_match_max_abs_mAh,Q_ref_mAh,Q_CC_end_DC_mAh,Q_CC_end_DCAC_mAh,q_lo_mAh,q_hi_mAh,q_window_valid,q_window_span_mAh,pair_status
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,28,DC0.50C_baseline,0.5C_DC,ok,19,DC0.50C+AC0.50C_f0.00666Hz,0.5+0.5C 1τ,ok,0.5,0.5,0.0066609315988250106,1τ,1.0,discharge_first,0.12760117362293721,2.5000304764024204,2.4999640022803398,-4.99999447868276,-6.647412208060643e-05,-2.1541786898607374,5.000060952804841,4.9999280045606795,0.9999734106753065,6332.408742196827,5516.91990325058,ok,1917,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.986010082342,4397.506070970018,3813.42197982573,256.29930050411707,3710.902259624083,True,3454.602959119966,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,20,DC0.90C+AC0.10C_f0.00040Hz,0.9+0.1C 16.7τ,ok,0.9,0.1,0.0004005874947545111,16.7τ,0.11111111111111112,discharge_first,0.0011473464395068689,4.499961595269888,0.49996130338981537,-4.999922898659704,-4.000000291880073,-4.444355629922141,4.999957328077653,4.999613033898154,0.11110346006404746,2976.8591136879877,3112.884249466566,ok,163,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3836.8992117114644,256.26232692733436,3618.568961339042,True,3362.3066344117074,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,21,DC0.90C+AC0.10C_f0.00401Hz,0.9+0.1C 1.67τ,ok,0.9,0.1,0.004005874947545111,1.67τ,0.11111111111111112,discharge_first,0.011479323760985594,4.500000328609078,0.49999942977112566,-4.999999758380203,-4.000000898837952,-4.4758673710860295,5.000000365121197,4.999994297711257,0.11111097627978894,2976.8591136879877,2926.153520712178,ok,329,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3651.3172765316285,256.26232692733436,3548.812345760695,True,3292.5500188333604,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,22,DC0.90C+AC0.10C_f0.00067Hz,0.9+0.1C 10τ,ok,0.9,0.1,0.0006660931598825011,10τ,0.11111111111111112,discharge_first,0.0019078889214512174,4.500040162638269,0.49950500394737896,-4.999545166585649,-4.000535158690891,-4.483108998683674,5.000044625153633,4.99505003947379,0.11100012130881311,2976.8591136879877,2951.4854342674844,ok,147,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3688.644977791457,256.26232692733436,3586.1400470205235,True,3329.877720093189,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,23,DC0.90C+AC0.10C_f0.00666Hz,0.9+0.1C 1τ,ok,0.9,0.1,0.0066609315988250106,1τ,0.11111111111111112,discharge_first,0.01909109443649548,4.50000106619696,0.4999980858363706,-4.999999152033331,-4.000002980360589,-4.477621663957204,5.000001184663289,4.999980858363706,0.11111065941567184,2976.8591136879877,2949.148657085663,ok,522,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3681.162401131918,256.26232692733436,3578.6574703609845,True,3322.39514343365,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,24,DC0.10C_baseline,0.1C_DC,ok,31,DC0.10C+AC0.90C_f0.00805Hz,0.1+0.9C 1τ,ok,0.1,0.9,0.008049188640973632,1τ,9.0,discharge_first,0.5614492875275752,0.4999996661289239,4.499999327581397,-4.999998993710321,3.999999661452473,-0.5127156553973372,4.999996661289239,4.99999925286822,9.00000466484528,36025.57172325896,29417.612378925653,ok,17113,0,0,9.094947017729282e-13,9.094947017729282e-13,5126.313074640762,5003.551628230411,4068.834062684909,256.31565373203813,3966.307801192094,True,3709.9921474600555,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,24,DC0.10C_baseline,0.1C_DC,ok,32,DC0.10C+AC0.20C_f0.00805Hz,0.1+0.2C 1τ,ok,0.1,0.2,0.008049188640973632,1τ,2.0,discharge_first,0.17031580883821656,0.4999998814015365,0.9999998508908061,-1.4999997322923426,0.4999999694892696,-0.46155270943994,4.999998814015365,4.99999925445403,2.000000176175508,36025.57172325896,34999.685114007756,ok,11124,0,0,9.094947017729282e-13,9.094947017729282e-13,5126.313074640762,5003.551628230411,4854.944240407171,256.31565373203813,4752.417978914355,True,4496.102325182317,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,25,DC0.20C_baseline,0.2C_DC,ok,33,DC0.20C+AC0.30C_f0.00805Hz,0.2+0.3C 1τ,ok,0.2,0.3,0.008049188640973632,1τ,1.4999999999999998,discharge_first,0.22011444095981647,0.9999999934214592,1.4999999851664039,-2.499999978587863,0.4999999917449447,-0.8877153988571478,4.999999967107295,4.99999995055468,1.499999995034215,17512.350031736467,16493.282282794076,ok,6260,1,0,2.8591509362740908e-05,9.094947017729282e-13,5126.330513298943,4864.541646890844,4572.542109742865,256.31652566494716,4470.015499476886,True,4213.698973811939,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,25,DC0.20C_baseline,0.2C_DC,ok,34,DC0.20C+AC0.30C_f0.00080Hz,0.2+0.3C 10τ,ok,0.2,0.3,0.0008049188640973632,10τ,1.4999999999999998,discharge_first,0.021697831265352407,0.999933991369595,1.4999266557657964,-2.4998606471353915,0.4999926643962014,-0.9575004016590621,4.999669956847975,4.999755519219321,1.500025670405872,17512.350031736467,16958.846911000248,ok,757,1,1,2.8591509362740908e-05,3.763673339562956e-05,5126.330513298943,4864.541646890844,4580.581317921759,256.31652566494716,4478.0547076557805,True,4221.738181990833,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,25,DC0.20C_baseline,0.2C_DC,ok,35,DC0.20C+AC0.30C_f0.00023Hz,0.2+0.3C 34.8τ,ok,0.2,0.3,0.00023078093306288033,34.8τ,1.4999999999999998,discharge_first,0.006212013241601255,1.0000064182938764,1.4999932128456037,-2.49999963113948,0.4999867945517271,-1.111226709882207,5.000032091469381,4.999977376152013,1.4999835855101422,17512.350031736467,16612.6301123924,ok,330,1,0,2.8591509362740908e-05,9.094947017729282e-13,5126.330513298943,4864.541646890844,4473.691834717487,256.31652566494716,4371.165224451508,True,4114.848698786561,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,25,DC0.20C_baseline,0.2C_DC,ok,36,DC0.20C+AC0.80C_f0.08049Hz,0.2+0.8C 0.1τ,ok,0.2,0.8,0.08049188640973631,0.1τ,4.0,discharge_first,0.5697297805363002,1.0000000034525216,3.9999999962232753,-4.999999999675797,2.999999992770754,-0.770334481467176,5.000000017262607,4.999999995279094,3.999999982413189,17512.350031736467,14917.41553544082,ok,85879,1,0,2.8591509362740908e-05,9.094947017729282e-13,5126.330513298943,4864.541646890844,4140.052455816522,256.31652566494716,4037.5258455505427,True,3781.2093198855955,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,25,DC0.20C_baseline,0.2C_DC,ok,37,DC0.20C+AC0.80C_f0.00805Hz,0.2+0.8C 1τ,ok,0.2,0.8,0.008049188640973632,1τ,4.0,discharge_first,0.4397754958416966,1.0000000432149805,3.9999999513730544,-4.999999994588035,2.999999908158074,-0.7268281153418271,5.000000216074902,4.999999939216318,3.9999997785131423,17512.350031736467,14505.942432472539,ok,8098,1,0,2.8591509362740908e-05,9.094947017729282e-13,5126.330513298943,4864.541646890844,4007.735726265179,256.31652566494716,3905.2091159992,True,3648.892590334253,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,ok,39,DC0.30C+AC0.70C_f0.08049Hz,0.3+0.7C 0.1τ,ok,0.3,0.7,0.08049188640973631,0.1τ,2.3333333333333335,discharge_first,0.6524933260525827,1.4999999816287446,3.49999998090291,-4.999999962531654,1.999999999274165,-1.003314301804619,4.999999938762482,4.9999999727184425,2.3333333491794486,11345.449198764976,9749.045722223551,ok,52351,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.988242972963,4727.270499485405,4057.406773780475,256.2994121486482,3954.8870089210154,True,3698.5875967723673,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,ok,40,DC0.30C+AC0.70C_f0.00805Hz,0.3+0.7C 1τ,ok,0.3,0.7,0.008049188640973632,1τ,2.3333333333333335,discharge_first,0.36719967769367856,1.4999981581150046,3.4999977323018614,-4.999995890416866,1.9999995741868566,-1.0821736718793726,4.9999938603833485,4.999996760431231,2.3333346866906735,11345.449198764976,9534.637469532006,ok,4881,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.988242972963,4727.270499485405,3951.2233886486947,256.2994121486482,3848.7036237892353,True,3592.404211640587,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,ok,42,DC0.30C+AC0.40C_f0.08049Hz,0.3+0.4C 0.1τ,ok,0.3,0.4,0.08049188640973631,0.1τ,1.3333333333333335,discharge_first,1.1765887681773266,1.500000001651081,1.9999999971904243,-3.4999999988415054,0.4999999955393435,-1.1552145305950985,5.000000005503604,4.99999999297606,1.3333333299926553,11345.449198764976,10196.314163451387,ok,40992,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.988242972963,4727.270499485405,4244.440698348052,256.2994121486482,4141.920933488593,True,3885.6215213399446,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,ok,43,DC0.30C+AC0.40C_f0.00805Hz,0.3+0.4C 1τ,ok,0.3,0.4,0.008049188640973632,1τ,1.3333333333333335,discharge_first,0.2068528176266311,1.5000002180937697,1.999998920855245,-3.499999138949015,0.4999987027614752,-1.2358175923580055,5.000000726979232,4.999997302138112,1.333332420042501,11345.449198764976,10031.196968423226,ok,4163,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.988242972963,4727.270499485405,4166.846608678223,256.2994121486482,4064.3268438187633,True,3808.027431670115,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,26,DC0.30C_baseline,0.3C_DC,ok,44,DC0.30C+AC0.40C_f0.00080Hz,0.3+0.4C 10τ,ok,0.3,0.4,0.0008049188640973632,10τ,1.3333333333333335,discharge_first,0.020390410993563313,1.5000054464700852,1.999994539768696,-3.499999986238781,0.49998909329861085,-1.3738306170323615,5.0000181549002845,4.999986349421739,1.3333248519031842,11345.449198764976,10706.206201429797,ok,545,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.988242972963,4727.270499485405,4270.033199672732,256.2994121486482,4167.513434813272,True,3911.2140226646243,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,27,DC0.40C_baseline,0.4C_DC,ok,45,DC0.40C+AC0.60C_f0.01610Hz,0.4+0.6C 0.5τ,ok,0.4,0.6,0.016098377281947265,0.5τ,1.4999999999999998,discharge_first,0.47457453889631496,1.9999985425257338,2.9999985217797485,-4.999997064305482,0.9999999792540146,-1.3310142670115757,4.999996356314334,4.999997536299581,1.5000003539958318,8245.777916981073,7126.7347063896905,ok,6697,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.895173088575,4580.9877316561515,3947.444908065536,256.29475865442873,3844.9270046037645,True,3588.632245949336,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,27,DC0.40C_baseline,0.4C_DC,ok,46,DC0.40C+AC0.50C_f0.00484Hz,0.4+0.5C 1.67τ,ok,0.4,0.5,0.004840770791075051,1.67τ,1.25,discharge_first,0.11586561830646924,1.9999983985848924,2.4999950854556308,-4.499993484040523,0.4999966868707384,-1.6141815817115037,4.99999599646223,4.9999901709112615,1.2499985436110914,8245.777916981073,7168.359747763907,ok,1890,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.895173088575,4580.9877316561515,3951.3627449633013,256.29475865442873,3848.84484150153,True,3592.5500828471013,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,27,DC0.40C_baseline,0.4C_DC,ok,47,DC0.40C+AC0.60C_f0.00484Hz,0.4+0.6C 1.67τ,ok,0.4,0.6,0.004840770791075051,1.67τ,1.4999999999999998,discharge_first,0.13933458293163214,1.9999925384842059,2.9999925308917264,-4.999985069375932,0.9999999924075205,-1.5615422881024532,4.9999813462105145,4.99998755148621,1.500001861589654,8245.777916981073,6969.900749876733,ok,2050,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.895173088575,4580.9877316561515,3842.2225666837353,256.29475865442873,3739.704663221964,True,3483.4099045675352,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,27,DC0.40C_baseline,0.4C_DC,ok,48,DC0.40C+AC0.60C_f0.00161Hz,0.4+0.6C 5τ,ok,0.4,0.6,0.0016098377281947263,5τ,1.4999999999999998,discharge_first,0.04596916791737238,1.9998472784141164,2.9998205770068713,-4.999667855420988,0.9999732985927552,-1.7383801004235124,4.999618196035291,4.999700961678119,1.5000248315890081,8245.777916981073,7239.208521657081,ok,732,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.895173088575,4580.9877316561515,3892.3847086033925,256.29475865442873,3789.866805141621,True,3533.5720464871924,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,27,DC0.40C_baseline,0.4C_DC,ok,49,DC0.40C+AC0.60C_f0.00080Hz,0.4+0.6C 10τ,ok,0.4,0.6,0.0008049188640973632,10τ,1.4999999999999998,discharge_first,0.022937369563061694,1.9999616332002972,2.9999512013543574,-4.999912834554655,0.9999895681540605,-1.6769383559179276,4.999904083000743,4.99991866892393,1.5000043758608996,8245.777916981073,7085.259687099719,ok,447,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.895173088575,4580.9877316561515,3724.3489173141406,256.29475865442873,3621.8310138523693,True,3365.5362551979406,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,28,DC0.50C_baseline,0.5C_DC,ok,50,DC0.50C+AC0.50C_f0.00805Hz,0.5+0.5C 1τ,ok,0.5,0.5,0.008049188640973632,1τ,1.0,discharge_first,0.15451586023499875,2.4999997585399982,2.4999996350398592,-4.9999993935798575,-1.2350013900430667e-07,-2.068771713510487,4.9999995170799965,4.9999992700797184,0.9999999505999396,6332.408742196827,5556.966836933239,ok,2434,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.986010082342,4397.506070970018,3842.341706950637,256.29930050411707,3739.82198674899,True,3483.522686244873,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,51,DC0.90C+AC0.10C_f0.00048Hz,0.9+0.1C 16.7τ,ok,0.9,0.1,0.00048407707910750507,16.7τ,0.11111111111111112,discharge_first,0.0013864951781288326,4.499965450522716,0.4998849608426199,-4.999850411365335,-4.000080489680095,-4.447092142355865,4.999961611691906,4.998849608426199,0.11108639973770316,2976.8591136879877,3065.8230672944046,ok,151,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3741.329692168551,256.26232692733436,3618.568961339042,True,3362.3066344117074,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,52,DC0.90C+AC0.10C_f0.00484Hz,0.9+0.1C 1.67τ,ok,0.9,0.1,0.004840770791075051,1.67τ,0.11111111111111112,discharge_first,0.013872845048901183,4.499996334877931,0.49999384301115635,-4.999990177889087,-4.000002491866774,-4.465697275201239,4.9999959276421455,4.9999384301115635,0.11110983338716862,2976.8591136879877,2997.5593093906973,ok,400,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3737.8822579135676,256.26232692733436,3618.568961339042,True,3362.3066344117074,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,53,DC0.90C+AC0.10C_f0.00080Hz,0.9+0.1C 10τ,ok,0.9,0.1,0.0008049188640973632,10τ,0.11111111111111112,discharge_first,0.0023055835753904574,4.500001044075267,0.4999921019650029,-4.99999314604027,-4.000008942110264,-4.445826510242917,5.00000116008363,4.999921019650029,0.11110933021299983,2976.8591136879877,3052.6217326273654,ok,170,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3761.906647250938,256.26232692733436,3618.568961339042,True,3362.3066344117074,admissible
data/results_day8_x4_dfn_chenfreq.json,results_day8_x4_dfn_chenfreq.json,29,DC0.90C_baseline,0.9C_DC,ok,54,DC0.90C+AC0.10C_f0.00805Hz,0.9+0.1C 1τ,ok,0.9,0.1,0.008049188640973632,1τ,0.11111111111111112,discharge_first,0.023070603153620084,4.49999297663041,0.49999181169127915,-4.999984788321689,-4.000001164939131,-4.471649603891898,4.999992196256011,4.9999181169127915,0.11110946490091468,2976.8591136879877,2941.5302514193645,ok,603,0,0,9.094947017729282e-13,9.094947017729282e-13,5125.246538546687,3721.0738921099755,3672.946431221075,256.26232692733436,3570.441500450141,True,3314.1791735228066,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,0,DC0.10C+AC0.90C_f0.01430Hz_X5,0.1+0.9C 1τ,ok,0.1,0.9,0.0143,1τ,9.0,discharge_first,0.06410245924183727,0.49999999963749486,4.499999999368955,-4.999999999006449,3.9999999997314593,-0.0038287178422066193,4.999999996374949,4.999999999298838,9.000000005263002,35416.949483674696,29355.059999101803,ok,20966,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,4056.828322895045,252.0947481428793,3955.9904236378934,True,3703.895675495014,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,24,DC0.10C_baseline_X5,0.1C_DC,ok,1,DC0.10C+AC0.20C_f0.01430Hz_X5,0.1+0.2C 1τ,ok,0.1,0.2,0.0143,1τ,2.0,discharge_first,0.04410554138960493,0.5000003242204091,0.9999996691458214,-1.4999999933662305,0.4999993449254123,-0.47122792838504657,5.00000324220409,4.999998345729106,1.9999980414112766,35416.949483674696,34387.599875118394,ok,11520,0,0,9.094947017729282e-13,9.094947017729282e-13,5041.894962857586,4919.020761621486,4771.798243177504,252.0947481428793,4670.960343920353,True,4418.865595777474,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,2,DC0.20C+AC0.30C_f0.01430Hz_X5,0.2+0.3C 1τ,ok,0.2,0.3,0.0143,1τ,1.4999999999999998,discharge_first,0.21471615743436356,0.9999999781996134,1.4999999774097323,-2.4999999556093457,0.49999999921011895,-0.8962650034857318,4.999999890998066,4.999999924699108,1.5000000101103124,17208.62972307305,16344.911680703104,ok,6668,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4533.268051884155,252.1030958943508,4432.426813526415,True,4180.323717632064,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,3,DC0.20C+AC0.30C_f0.00143Hz_X5,0.2+0.3C 10τ,ok,0.2,0.3,0.00143,10τ,1.4999999999999998,discharge_first,0.004417605745087649,1.0000231681482652,1.4999757030803322,-2.4999988712285974,0.49995253493206726,-0.9478913514055217,5.0001158407413255,4.999919010267774,1.4999409522259621,17208.62972307305,15898.14502651651,ok,871,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4365.138355818447,252.1030958943508,4264.297117460706,True,4012.194021566356,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,4,DC0.20C+AC0.30C_f0.00041Hz_X5,0.2+0.3C 34.8τ,ok,0.2,0.3,0.00041,34.8τ,1.4999999999999998,discharge_first,0.0012297514018242417,0.9999843237390417,1.4998578266520237,-2.4998421503910655,0.49987350291298216,-0.9403535871359321,4.9999216186952085,4.99952608884008,1.4998813391833032,17208.62972307305,16362.443711470332,ok,351,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4342.206844719742,252.1030958943508,4241.365606362001,True,3989.2625104676504,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,5,DC0.20C+AC0.80C_f0.14300Hz_X5,0.2+0.8C 0.1τ,ok,0.2,0.8,0.143,0.1τ,4.0,discharge_first,0.10560354522413928,0.9999999998683711,3.9999999998623768,-4.999999999730748,2.9999999999940057,-0.3363861089516085,4.999999999341855,4.9999999998279705,4.0000000003888925,17208.62972307305,14634.524341383754,ok,97349,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,4054.7495966771385,252.1030958943508,3953.9083583193983,True,3701.8052624250477,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,6,DC0.20C+AC0.80C_f0.01430Hz_X5,0.2+0.8C 1τ,ok,0.2,0.8,0.0143,1τ,4.0,discharge_first,0.09561987743400735,1.0000000465354608,3.999999600491953,-4.999999647027414,2.999999553956492,-0.36318417535316416,5.000000232677304,4.9999995006149405,3.9999994143501367,17208.62972307305,14389.66794516457,ok,9911,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,3981.6604069677123,252.1030958943508,3880.819168609972,True,3628.7160727156215,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,25,DC0.20C_baseline_X5,0.2C_DC,ok,7,DC0.20C+AC0.80C_f0.00143Hz_X5,0.2+0.8C 10τ,ok,0.2,0.8,0.00143,10τ,4.0,discharge_first,0.012153194748933727,1.0000227341113648,3.9999756481280926,-4.999998382239458,2.999952914016728,-0.7090137492677615,5.000113670556823,4.999969560160116,3.999884714303551,17208.62972307305,13809.049194869996,ok,1229,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.061917887016,4780.174923075847,3710.193346232898,252.1030958943508,3609.352107875158,True,3357.249011980807,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,8,DC0.30C+AC0.70C_f0.14300Hz_X5,0.3+0.7C 0.1τ,ok,0.3,0.7,0.143,0.1τ,2.3333333333333335,discharge_first,0.18472323550084035,1.500000007558243,3.499999992384228,-4.999999999942471,1.999999984825985,-0.72645714160891,5.000000025194144,4.999999989120326,2.3333333164988854,11142.994339001541,9550.59401734639,ok,58121,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3970.1499271674234,252.1039400834513,3869.308351134043,True,3617.2044110505917,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,9,DC0.30C+AC0.70C_f0.01430Hz_X5,0.3+0.7C 1τ,ok,0.3,0.7,0.0143,1τ,2.3333333333333335,discharge_first,0.29534293127435873,1.5000000462927519,3.4999999318135506,-4.9999999781063025,1.9999998855207988,-0.854691226098491,5.000000154309173,4.999999902590787,2.333333215864757,11142.994339001541,9423.507521102214,ok,5979,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3912.4312421035734,252.1039400834513,3811.589666070193,True,3559.4857259867417,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,10,DC0.30C+AC0.70C_f0.00143Hz_X5,0.3+0.7C 10τ,ok,0.3,0.7,0.00143,10τ,2.3333333333333335,discharge_first,0.010396790622078989,1.4999985811093424,3.4999980236797548,-4.999996604789097,1.9999994425704126,-1.2853193235319338,4.999995270364475,4.999997176685365,2.33333422295059,11142.994339001541,8947.544127834073,ok,744,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3649.4469392620726,252.1039400834513,3548.605363228692,True,3296.501423145241,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,11,DC0.30C+AC0.40C_f0.14300Hz_X5,0.3+0.4C 0.1τ,ok,0.3,0.4,0.143,0.1τ,1.3333333333333335,discharge_first,0.2539792375124519,1.4999999983811585,1.9999999972851867,-3.4999999956663452,0.499999998904028,-1.1720472814095162,4.999999994603862,4.999999993212967,1.333333332962428,11142.994339001541,9991.239291337017,ok,43809,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,4156.462329781139,252.1039400834513,4055.620753747758,True,3803.516813664307,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,12,DC0.30C+AC0.40C_f0.01430Hz_X5,0.3+0.4C 1τ,ok,0.3,0.4,0.0143,1τ,1.3333333333333335,discharge_first,0.07427840811031472,1.4999999240206745,1.9999997984657294,-3.499999722486404,0.49999987444505467,-1.2216117408518952,4.999999746735582,4.999999496164323,1.3333332665143278,11142.994339001541,9912.163951093604,ok,4537,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,4120.813526025976,252.1039400834513,4019.9719499925955,True,3767.8680099091443,admissible
data/results_day8_x5A_dfn_corrected_mj1freq.json,results_day8_x5A_dfn_corrected_mj1freq.json,26,DC0.30C_baseline_X5,0.3C_DC,ok,13,DC0.30C+AC0.40C_f0.00143Hz_X5,0.3+0.4C 10τ,ok,0.3,0.4,0.00143,10τ,1.3333333333333335,discharge_first,0.005815716415129346,1.5001536191088574,2.0001469234008136,-3.500300542509671,0.49999330429195643,-1.4244137273406987,5.000512063696191,5.0003673085020335,1.3332947359010936,11142.994339001541,9614.677863585033,ok,594,0,0,9.094947017729282e-13,9.094947017729282e-13,5042.078801669026,4642.914307917309,3944.740136384566,252.1039400834513,3843.8985603511856,True,3591.7946202677344,admissible
