parameter_set,model_type,condition,reference_condition,Q_Ah,feature_id,x_DC,x_DCAC,delta_x,t_DC_s,t_DCAC_s,delta_t_raw_s,tau_factor_set,omega_tau_set,f_Hz,period_s
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_avg_sto,0.23521728215395263,0.23518559874464187,-3.168340931075653e-05,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_avg_surface_sto,0.2401670149689536,0.24499130737718647,0.004824292408232872,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_max_surface_sto,0.25760936439755616,0.2718240826122692,0.01421471821471304,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_min_surface_sto,0.2310219817112448,0.231700964974658,0.000678983263413202,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,pos_avg_sto,0.7145818374757809,0.7146029817701727,2.1144294391817198e-05,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,pos_avg_surface_sto,0.6929697014133908,0.682728041816901,-0.010241659596489705,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,elyte_c_mean,983.1569247136931,965.7017810619063,-17.455143651786784,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,elyte_c_range,351.39725381502035,735.9995411715623,384.602287356542,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,eta_n_mean,-0.038741972017674695,-0.059561486455309946,-0.02081951443763525,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,eta_p_mean,0.003914173176712897,0.005915934950256339,0.0020017617735434423,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,j_n_mean_signed,-0.4464741494496304,-0.7142429517312414,-0.26776880228161104,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,j_p_mean_signed,0.5055063587449807,0.8086791904430802,0.3031728316980995,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,cell_temperature_K,298.15,298.15,0.0,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,total_heating_mean,0.0,0.0,0.0,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_surface_minus_avg_sto,0.004949732815000981,0.009805708632544584,0.004855975817543603,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,pos_surface_minus_avg_sto,-0.02161213606239015,-0.03187493995327157,-0.010262803890881422,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9595627372250766,neg_surface_sto_range,0.026587382686311344,0.04012311763761122,0.013535734951299876,2302.9505693401857,2220.0655992289294,82.88497011125628,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_avg_sto,0.24207720438599636,0.24203352631986472,-4.367806613164715e-05,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_avg_surface_sto,0.2470269372010157,0.2531036439011293,0.006076706700113621,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_max_surface_sto,0.2645359503510124,0.2796917654158775,0.015155815064865075,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_min_surface_sto,0.23774327573007661,0.23974127825422148,0.001998002524144865,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,pos_avg_sto,0.7100037880064142,0.71003293707556,2.9149069145861795e-05,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,pos_avg_surface_sto,0.6883886436927499,0.6774185088874287,-0.010970134805321163,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,elyte_c_mean,983.0974389126632,964.5831503957869,-18.514288516876263,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,elyte_c_range,352.69528011673816,744.1682809842433,391.47300086750516,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,eta_n_mean,-0.03845080807868293,-0.08045586255924854,-0.04200505448056561,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,eta_p_mean,0.003897684951020238,0.009371668234482426,0.005473983283462188,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,j_n_mean_signed,-0.4464741494515461,-1.1448247604548116,-0.6983506110032656,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,j_p_mean_signed,0.505506358747036,1.2961919447558985,0.7906855860088625,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,cell_temperature_K,298.15,298.15,0.0,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,total_heating_mean,0.0,0.0,0.0,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_surface_minus_avg_sto,0.00494973281501934,0.011070117581264593,0.0061203847662452526,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,pos_surface_minus_avg_sto,-0.02161514431366432,-0.03261442818813131,-0.01099928387446699,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,0.9995397233948176,neg_surface_sto_range,0.02679267462093577,0.03995048716165601,0.013157812540720237,2398.895336147564,2325.529700633651,73.36563551391328,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_avg_sto,0.24893712661803258,0.24889993664014343,-3.718997788915157e-05,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_avg_surface_sto,0.2538868594330372,0.2600316518726056,0.006144792439568392,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_max_surface_sto,0.2713528725816632,0.2856723369023694,0.014319464320706188,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_min_surface_sto,0.24454338569038578,0.2469901158768493,0.0024467301864635194,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,pos_avg_sto,0.7054257385370521,0.7054505577044984,2.4819167446232804e-05,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,pos_avg_surface_sto,0.6838083277940724,0.6738728022828754,-0.00993552551119703,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,elyte_c_mean,983.0471372982324,966.3842216530788,-16.66291564515359,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,elyte_c_range,353.8103277114825,694.0761268830204,340.2657991715379,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,eta_n_mean,-0.038170130274281996,-0.08796719676759522,-0.049797066493313225,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,eta_p_mean,0.003881849810276295,0.011182758902417923,0.007300909092141627,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,j_n_mean_signed,-0.44647414944858854,-1.3671854368459424,-0.9207112873973539,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,j_p_mean_signed,0.5055063587437446,1.54795284958201,1.0424464908382656,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,cell_temperature_K,298.15,298.15,0.0,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,total_heating_mean,0.0,0.0,0.0,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_surface_minus_avg_sto,0.004949732815004611,0.011131715232462145,0.006181982417457535,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,pos_surface_minus_avg_sto,-0.021617410742979674,-0.03157775542162308,-0.009960344678643408,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0395167095645583,neg_surface_sto_range,0.026809486891277417,0.038682221025520096,0.011872734134242679,2494.840102954943,2433.226361724964,61.61374122997904,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_avg_sto,0.255797048850074,0.2557585680381279,-3.8480811946073334e-05,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_avg_surface_sto,0.2607467816650838,0.26631980681800993,0.0055730251529261254,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_max_surface_sto,0.2781060703571287,0.2906792258989224,0.012573155541793724,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_min_surface_sto,0.2514041327976149,0.25381054045355156,0.0024064076559366376,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,pos_avg_sto,0.700847689067688,0.7008733696883643,2.5680620676316046e-05,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,pos_avg_surface_sto,0.6792285707845325,0.6712368581960342,-0.00799171258849829,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,elyte_c_mean,983.0092053017729,969.7302331084528,-13.2789721933201,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,elyte_c_range,354.6701690921062,614.8708497448035,260.2006806526973,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,eta_n_mean,-0.03789899114432804,-0.09032069059797668,-0.052421699453648635,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,eta_p_mean,0.0038666760633567134,0.012113765613786255,0.008247089550429541,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,j_n_mean_signed,-0.4464741494500287,-1.473115440434886,-1.0266412909848572,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,j_p_mean_signed,0.5055063587453765,1.6678887752473563,1.1623824165019798,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,cell_temperature_K,298.15,298.15,0.0,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,total_heating_mean,0.0,0.0,0.0,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_surface_minus_avg_sto,0.004949732815009869,0.010561238779882059,0.00561150596487219,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,pos_surface_minus_avg_sto,-0.021619118283155516,-0.029636511492330257,-0.008017393209174741,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.0794936957342993,neg_surface_sto_range,0.02670193755951376,0.03686868544537086,0.010166747885857103,2590.784869762322,2541.6381550084657,49.146714753856486,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_avg_sto,0.26265697108211455,0.26261633568639586,-4.0635395718691125e-05,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_avg_surface_sto,0.26760670389712343,0.27210657802380334,0.004499874126679904,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_max_surface_sto,0.28484153241687094,0.29508775250610847,0.010246220089237534,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_min_surface_sto,0.2583034962392493,0.26022408331557434,0.001920587076325031,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,pos_avg_sto,0.6962696395983233,0.696296758105723,2.7118507399670477e-05,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,pos_avg_surface_sto,0.6746492348432999,0.6692764440855622,-0.005372790757737667,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,elyte_c_mean,982.9855303965736,974.296331211686,-8.68919918488757,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,elyte_c_range,355.22967383074536,513.9405776796148,158.7109038488694,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,eta_n_mean,-0.03763689203079414,-0.0890754252262146,-0.05143853319542046,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,eta_p_mean,0.003852161898632864,0.012296446640618654,0.00844428474198579,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,j_n_mean_signed,-0.4464741494499702,-1.479465111351373,-1.0329909619014028,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,j_p_mean_signed,0.5055063587453106,1.6750779909556346,1.169571632210324,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,cell_temperature_K,298.15,298.15,0.0,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,total_heating_mean,0.0,0.0,0.0,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_surface_minus_avg_sto,0.004949732815008895,0.009490242337407468,0.004540509522398573,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,pos_surface_minus_avg_sto,-0.021620404755023477,-0.027020314020160856,-0.005399909265137379,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.11947068190404,neg_surface_sto_range,0.02653803617762163,0.03486366919053417,0.008325633012912542,2686.7296365697,2650.274322848179,36.455313721520724,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,neg_avg_sto,0.26951689331414636,0.2694646258292515,-5.226748489484123e-05,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,neg_avg_surface_sto,0.27446662612915107,0.2774221839288202,0.0029555577996691063,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,neg_max_surface_sto,0.29160212208532205,0.29913983356065466,0.007537711475332609,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,neg_min_surface_sto,0.26521795032791506,0.2661590051385663,0.0009410548106512096,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,pos_avg_sto,0.6916915901289644,0.6917264714473521,3.4881318387691707e-05,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,pos_avg_surface_sto,0.6700702161363605,0.6679168138446148,-0.002153402291745765,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
Chen2020,DFN,Chen2020_DFN_hier_DC03_AC07_0p5tauSet,Chen2020_DFN_hier_DC03,1.1594476680737809,elyte_c_mean,982.9766473528584,979.9803241417985,-2.9963232110599165,2782.674403377072,2758.7462429991665,23.928160377905442,0.5,2.0,0.008764875571101144,114.09175086262731
