condition,protocol_type,dc_c,ac_c,peak_c,tau_factor_set,Q_Ah,t_q_s,U_NE_min_mV,I_charge_A,V_terminal_V,margin_class_at_Q
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.7111439321679114,4106.747727057498,97.23185676024019,1.4898063894051756,3.725362229611906,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.74399488721504,4166.296161454231,73.38161886279116,2.3831706589024875,3.767130231014516,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.7768458422621685,4214.23947404649,70.17122884656814,2.423983111105978,3.780434236030421,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.809696797309297,4270.9931946637425,87.69221586214536,1.6362651306507763,3.761583219443947,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.8425477523564255,4415.073062995598,110.39524238843558,0.908131741593943,3.7241467936375976,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.875398707403554,4490.972065036514,76.81580570014724,2.1888214297194226,3.779209792233867,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.9082496624506826,4540.155731528714,67.88765420977137,2.4956812490588094,3.8025696550868897,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.941100617497811,4591.21477129009,77.31491721659712,2.0154528260427034,3.7974054108551045,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,1.9739515725449395,4691.329630652705,117.71695768240437,0.5374479529171923,3.7391259338375065,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.0068025275920682,4813.496967604802,83.60840818937524,1.8868810771620463,3.788909087471862,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.0396534826391965,4866.2527623078295,68.2583665973683,2.479043424873394,3.822953454095589,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.0725044376863253,4914.73173145458,71.1358618778582,2.2743992574311513,3.829164037645399,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.1053553927334536,4982.54489122726,98.79084804594739,1.1487214553704803,3.7942365001891534,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.1382063477805824,5131.662401467861,94.15766438665959,1.4547404750677113,3.795542863438595,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.1710573028277107,5191.940596861252,70.90539586124122,2.3729291893466113,3.8411510956228745,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.2039082578748395,5239.906289213514,67.83699808212683,2.4319448135537978,3.8571772863037586,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.2367592129219678,5296.1107362608345,84.7806322511928,1.667280265045249,3.840192084855731,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.2696101679690965,5438.71802302466,109.26076915412999,0.8621396443916869,3.798342844208865,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.302461123016225,5516.507821703184,75.78996488899679,2.1714686741611984,3.856027978362401,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.335312078063353,5565.854718186388,66.69970148918055,2.49742095473586,3.8809167165093257,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.368163033110482,5616.654261668317,75.65062723289097,2.0370495468219123,3.876649433906795,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.4010139881576102,5713.0569913169065,115.24853773181304,0.5670051051968058,3.819963826839416,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.433864943204739,5838.826157107691,83.1106854787843,1.861461914545486,3.8664098064000236,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.4667158982518673,5891.943055504763,67.11357844867689,2.4745721118323236,3.9003046829329366,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.499566853298996,5940.324068110816,69.24747881233198,2.288575557627116,3.906112555096513,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.5324178083461244,6006.965051864385,95.91499602717772,1.190383894075136,3.872682754733384,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.565268763393253,6156.530293026748,93.26497551048396,1.4188760341867737,3.871532098527212,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.5981197184403815,6217.579220451961,68.45343349026368,2.362132307566233,3.916003896054821,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.63097067348751,6265.577442461943,63.99237885023591,2.4394481688906606,3.931021740001265,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.6638216285346386,6321.27164579656,79.94011378550121,1.6972891630249594,3.9143026221123995,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.696672583581767,6462.197460300409,106.87159620761072,0.8159987434393069,3.8716610715463347,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.7295235386288956,6542.0301688904465,70.85792103992988,2.1534361076023996,3.928391146055568,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.762374493676024,6591.55496315347,59.54596481482338,2.4986941282909787,3.9527875891959745,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.7952254487231527,6642.106874329336,67.09955045481209,2.05814065192371,3.948713241552436,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.828076403770281,6735.07698211489,106.97008864699758,0.60249532889307,3.8937653435028894,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.8609273588174093,6864.12932729468,74.987671373308,1.8352453616715887,3.9374463760325704,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.893778313864538,6917.6309144391225,55.99583220803486,2.469570906052672,3.9722618495798816,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.9266292689116664,6965.925536844015,56.257033612345644,2.3021622618456825,3.9791574342636964,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.959480223958795,7031.475087450484,82.31847796232576,1.2311122824961196,3.9467818445750207,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,2.9923311790059235,7181.347831619081,81.44760155195827,1.3822006044662873,3.94321739643664,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.0251821340530523,7243.2093095130695,53.03948864046682,2.3506251226311337,3.9904768028632747,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.0580330891001806,7291.253787473879,46.30891478712887,2.446280857987707,4.007972763791557,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.090884044147309,7346.449105566667,61.020791290758616,1.7268957686711024,3.993026493337438,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.1237349991944376,7485.476705125341,90.11838109197896,0.769991995586659,3.9473061526151576,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.156585954241566,7567.547499641041,50.053213965556324,2.135162546268604,4.008590425709212,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.1894369092886947,7617.25576741224,36.42757088973143,2.4993939511623684,4.03674839319276,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.222287864335823,7667.571255524031,42.59822587402434,2.0787537948365276,4.03536814368472,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.255138819382952,7757.374856566675,81.60873742019888,0.6420476423379033,3.9811882369655276,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.28798977443008,7889.412440986865,49.54473159612654,1.8084436703676512,4.0244284771969765,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.320840729477209,7943.317267333088,29.90433893175084,2.4643096615125413,4.062553200711873,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.353691684524337,7991.533744309652,30.2090584584617,2.3152850737196333,4.071628303353425,near_boundary
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.3865426395714655,8056.047115602011,55.53874034680447,1.27113836898009,4.040710158736389,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.4193935946185943,8206.112822562101,56.54423099597547,1.3447238474475336,4.033234047968681,safe_margin
Chen2020_DFN_amp_DC03_AC0p2_1p5tauSet,DCAC,0.3,0.2,0.5,1.5,3.4522445496657226,8268.838057522858,29.38196200570815,2.3390103201762624,4.082741710157356,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.2,426.68710031653006,262.32222776453506,2.9995762809123345,3.4292337237796104,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.23285095504712852,467.8615313598426,250.03406435404625,2.613115325429942,3.4447786302005974,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.26570191009425703,531.8418137537103,290.7225877476273,1.0022755958843619,3.39170545244509,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.29855286514138557,710.4759837323791,242.43637855031267,2.1872287825523475,3.445512285797498,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.33140382018851405,755.4204415481754,196.9682849543002,2.945707926074642,3.5059115597782244,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.36425477523564254,795.3812582558307,180.93249983013536,2.8414161908491393,3.528217366258757,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.3971057302827711,845.1333334344816,198.26520304598506,1.7888182177279126,3.505960901636808,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.4299566853298996,1031.6781599907101,205.49695791728595,1.6334225289524225,3.488529335318116,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.4628076403770281,1083.6737303312527,159.7323082132784,2.796099186170413,3.5527205310741077,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.49565859542415663,1123.7960884768645,146.08427333354456,2.9672640568445683,3.575506570455165,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.5285095504712851,1167.6849463879978,156.09201556389365,2.2914539977987363,3.565225136800904,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.5613605055184137,1339.3434995371003,208.73543876585822,0.7207609456280673,3.488616288193055,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.5942114605655422,1410.8687678444007,149.72066332667669,2.5406211297861367,3.570992018000393,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.6270624156126707,1452.5767148318648,133.97347233726686,2.998741573289501,3.598738137695252,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.6599133706597992,1493.6163379391635,138.00820073498886,2.632687223023577,3.5980537067834444,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.6927643257069276,1555.9460645269305,178.90500834870525,1.0734542668212905,3.545412317083463,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.7256152807540561,1736.0028804769152,152.1549890441241,2.1551340939043326,3.5756020004458717,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.7584662358011847,1781.2921193747263,129.24446788510815,2.938499814669718,3.613564837926322,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.7913171908483132,1821.2197891536287,126.6516514653489,2.853459893041693,3.6226435319166055,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.8241681458954417,1870.4136375023627,148.52137846163694,1.8304076250743264,3.5962933434266073,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.8570191009425703,2056.7634263134696,160.73498985971267,1.5856403767245868,3.5726166506288917,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.8898700559896988,2109.4938127520045,125.73412044887041,2.7820583426397625,3.6262534035211687,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.9227210110368271,2149.67676425485,115.94122121117705,2.9722070585499947,3.645472784427849,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.9555719660839557,2193.2948733864496,126.37116308448643,2.3196306682770307,3.63520949705746,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,0.9884229211310842,2361.9893861914297,179.82790314246196,0.6248209377048458,3.556706725191294,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.0212738761782127,2436.584228013156,122.18042996832271,2.518407024054644,3.638089216768548,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.0541248312253413,2478.465376518336,104.6396114889314,2.997641738105101,3.6680230499952287,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.0869757862724698,2519.383376283914,106.49368522976027,2.6513399738167704,3.670012021561309,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.1198267413195984,2580.235348396236,143.64185571263081,1.1408536430936764,3.6219637527747106,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.152677696366727,2761.5207820213905,119.83317347407332,2.122660253823052,3.6477352523905244,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.1855286514138552,2807.160206992242,93.8043083159075,2.9307442723013226,3.6893906905582865,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.2183796064609838,2847.0627225866133,88.88239411861997,2.864961242541642,3.701455017499654,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.2512305615081123,2895.715896109375,108.47359845380066,1.8712383459078792,3.678046591702552,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.2840815165552408,3081.786194093968,122.52183405568414,1.5360369836260823,3.6510796552607534,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.3169324716023694,3135.308305893655,85.84560939094534,2.7674775476880673,3.7072898944832553,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.349783426649498,3175.557746108145,75.42386866323346,2.977086658446774,3.72810185093437,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.3826343816966264,3218.9168646440094,85.20945153077382,2.3471839402335566,3.719336899662712,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.4154853367437548,3383.8935031125843,139.89712556201513,0.5184904872824038,3.6374897133783937,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.4483362917908833,3462.290031688703,83.09795268389804,2.495583156248771,3.719483119181134,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.4811872468380118,3504.353565070855,67.35143560620277,2.9960072794524453,3.749114179581242,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.5140382018851404,3545.149994522284,70.51825646710854,2.6699714629885114,3.751142210838975,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.546889156932269,3604.6795786356074,105.51104890274954,1.2049083558214344,3.705902687050357,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.5797401119793975,3787.0044576113605,86.86449016615529,2.088736038613937,3.7246946651377804,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.612591067026526,3833.025650052203,64.47807184450461,2.9226441230849867,3.7650285273527855,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.6454420220736543,3872.9091005212704,62.20291488439548,2.8759055141394425,3.776621826199243,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.6782929771207828,3921.057953552388,82.12886280500142,1.9106474190669436,3.754152710958321,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.7111439321679114,4106.750486449386,98.47884900759286,1.4847866314380158,3.721478372591743,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.74399488721504,4161.113601060107,65.9666607149705,2.752133686265009,3.7770198812904474,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.7768458422621685,4201.439102891372,58.36366840611997,2.981478598253758,3.798324724603804,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.809696797309297,4244.54825059892,69.26038357739698,2.3741955143756486,3.7907720735454817,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.8425477523564255,4404.556315840478,125.38142527407842,0.3967253750147098,3.7016795464087267,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.875398707403554,4487.978992957538,71.26009720167534,2.471803973973137,3.785830871928613,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.9082496624506826,4530.239358936226,57.7147208335478,2.993656847052829,3.8178183348274923,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.941100617497811,4570.923919394285,61.86775374532737,2.68795964005439,3.8222608919248624,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,1.9739515725449395,4629.214744905418,95.20895857130554,1.266930155131104,3.779403783721056,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.0068025275920682,4812.4767623823955,80.59035612383215,2.054365481698134,3.7910598829326463,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.0396534826391965,4858.88699338622,59.56069359923499,2.9140011686895164,3.8355302068165926,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.0725044376863253,4898.757884828448,57.88108113950834,2.886403280694515,3.8504398844684715,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.1053553927334536,4946.4225476824395,77.24798313049732,1.949218020781542,3.830375347591833,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.1382063477805824,5131.642005600478,95.76738063564285,1.4315596288265715,3.790143625522257,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.1710573028277107,5186.91402227512,63.717578514159335,2.7363937434568304,3.850814872117208,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.2039082578748395,5227.321872388807,56.314890400494384,2.985149471814215,3.87523734187027,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.2367592129219678,5270.201174959735,66.87309399241629,2.400027275836068,3.8696289690389243,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.2696101679690965,5422.5647449718745,126.53138798443788,0.24746805052941376,3.772186955801271,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.302461123016225,5513.6625083252175,70.3751461452417,2.4477160872074473,3.8623110038212074,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.335312078063353,5556.124896127414,56.59913543376474,2.9913187357384405,3.89606876024122,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.368163033110482,5596.706471308982,60.302142555779,2.705241572272719,3.901117559716689,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.4010139881576102,5653.87731957635,92.19901415090895,1.3259625153108123,3.8605146048566596,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.433864943204739,5837.922725795979,80.17117397102948,2.0189209324585584,3.868345800696036,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.4667158982518673,5884.744799789522,58.173678837160196,2.9048076239063465,3.912883475796652,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.499566853298996,5924.610149227906,55.52040169030326,2.896424643844155,3.9270763581806087,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.5324178083461244,5971.82013640023,73.89620332700717,1.9865539668118029,3.907471090915339,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.565268763393253,6156.468890272986,95.07931340757881,1.3766295420257828,3.866154086294626,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.5981197184403815,6212.709174478361,60.71755278640823,2.720178600981129,3.9260423212683073,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.63097067348751,6253.205246089661,51.506145768640316,2.9885711057481568,3.949280386547148,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.6638216285346386,6295.855936568518,60.79646840115557,2.42575961587754,3.943376397909726,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.696672583581767,6405.277778186651,126.59340677159506,0.038608712815682594,3.8484512720430546,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.7295235386288956,6539.334878148864,64.92195978406873,2.422968649088077,3.9352358905483937,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.762374493676024,6582.009474023541,48.41256418932737,2.9883581769855243,3.96848105256277,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.7952254487231527,6622.495307959412,50.357043483632715,2.722010728005128,3.973620098187687,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.828076403770281,6678.617373259229,81.58492687462834,1.3830940495648407,3.934303785733399,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.8609273588174093,6863.340135267802,71.977937171561,1.982346612417573,3.9396528642186706,safe_margin
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.893778313864538,6910.600087061213,46.4290111394748,2.8952210426070453,3.9852544527230482,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.9266292689116664,6950.467355903759,41.648755206094904,2.9057181800146896,4.000646681187773,near_boundary
Chen2020_DFN_amp_DC03_AC0p3_1p5tauSet,DCAC,0.3,0.3,0.6,1.5,2.959480223958795,6997.243439060782,59.16561454388158,2.0228976093257556,3.9820422335919927,safe_margin
