condition,case_role,Q_Ah,t_DC_s,t_protocol_s,delta_t_raw_s,t_DC_geom_s,t_protocol_geom_s,delta_t_geom_s,delta_t_resid_s
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.2183805089514526,2924.1132214834824,2815.7336680344124,108.37955344907004,2924.113221483486,2815.7214289054973,108.39179257798878,-0.012239128918736242
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.2512314931111768,3002.9555834668204,2839.5638437642206,163.3917397025998,3002.9555834668245,2839.5495264549845,163.40605701183995,-0.014317309240141185
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.284082477270901,3081.797945450161,2865.9218613919816,215.87608405817946,3081.7979454501624,2865.9023198636664,215.89562558649595,-0.019541528316494805
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.3169334614306254,3160.6403074334958,2906.6395138377343,254.00079359576148,3160.6403074335008,2906.5978257319325,254.04248170156825,-0.04168810580677018
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.3497844455903496,3239.482669416837,3149.790103920194,89.69256549664306,3239.4826694168387,3149.776571406807,89.70609801003184,-0.013532513388781808
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.3826354297500738,3318.325031400173,3173.62922894029,144.695802459883,3318.325031400177,3173.6158754202474,144.70915597992962,-0.01335352004662127
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.4154864139097982,3397.1673933835123,3198.5988124450646,198.56858093844767,3397.1673933835154,3198.582913663277,198.5844797202385,-0.015898781790838257
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.4483373980695224,3476.0097553668516,3230.918392264829,245.09136310202257,3476.0097553668543,3230.8907108374515,245.1190445294028,-0.02768142738023016
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.4811883822292466,3554.8521173501927,3483.5709978283567,71.28111952183599,3554.852117350192,3483.5571854965588,71.29493185363344,-0.013812331797453226
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.5140393663889709,3633.694479333531,3507.815612526626,125.87886680690508,3633.69447933353,3507.801963896298,125.8925154372323,-0.013648630327224964
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.5468903505486953,3712.5368413168703,3531.988366047597,180.54847526927324,3712.5368413168685,3531.970339528812,180.56650178805648,-0.018026518783244683
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.5797413347084195,3791.379203300205,3560.4483331117012,230.93087018850383,3791.379203300207,3560.4203871470436,230.9588161531633,-0.02794596465946597
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.6125923188681437,3870.2215652835453,3816.8880848890662,53.33348039447901,3870.221565283545,3816.8724739757617,53.349091307783056,-0.015610913304044516
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.6454433030278681,3949.063927266884,3841.994053702388,107.06987356449599,3949.063927266883,3841.9801970390768,107.08373022780643,-0.01385666331043467
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.6782942871875923,4027.9062892502234,3865.8112441589296,162.09504509129374,4027.906289250222,3865.796313041027,162.10997620919488,-0.014931117901141988
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.7111452713473165,4106.748651233563,3892.0497696455354,214.69888158802723,4106.74865123356,3892.028080503494,214.7205707300659,-0.02168914203866734
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.743996255507041,4185.591013216903,3931.840027833217,253.75098538368593,4185.591013216898,3931.7947838305518,253.79622938634657,-0.045244002660638216
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.7768472396667652,4264.43337520024,4176.0359980134,88.39737718684046,4264.433375200237,4176.021448328217,88.41192687201965,-0.01454968517919042
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.8096982238264894,4343.275737183577,4199.89197905857,143.38375812500726,4343.275737183574,4199.875442622243,143.40029456133107,-0.016536436323804082
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.8425492079862138,4422.1180991669125,4224.788347068798,197.3297520981141,4422.118099166913,4224.7699512735535,197.34814789335996,-0.018395795245851332
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.875400192145938,4500.9604611502555,4256.7562486801935,244.20421247006198,4500.960461150251,4256.723393624668,244.23706752558337,-0.032855055521395116
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.9082511763056622,4579.802823133597,4509.793373831685,70.00944930191145,4579.802823133589,4509.7764460601975,70.02637707339181,-0.016927771480368392
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.9411021604653866,4658.645185116938,4534.081658323509,124.56352679342854,4658.645185116928,4534.065158533995,124.58002658293299,-0.016499789504450746
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,1.9739531446251108,4737.487547100276,4558.214510004067,179.273037096209,4737.487547100266,4558.195906250419,179.29164084984677,-0.018603753637762566
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.006804128784835,4816.329909083613,4586.477510837319,229.8523982462939,4816.3299090836035,4586.4512816281585,229.87862745544498,-0.026229209151097166
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.0396551129445597,4895.172271066951,4843.065221402969,52.10704966398225,4895.172271066944,4843.050181210188,52.12208985675534,-0.015040192773085437
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.072506097104284,4974.014633050287,4868.255527032209,105.75910601807755,4974.014633050282,4868.237959883923,105.7766731663587,-0.01756714828115946
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.105357081264008,5052.856995033622,4892.062954029432,160.79404100419015,5052.85699503362,4892.044275556243,160.81271947737696,-0.01867847318681015
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.1382080654237323,5131.699357016962,4918.185533512139,213.51382350482254,5131.699357016958,4918.160088600791,213.53926841616703,-0.02544491134449345
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.1710590495834565,5210.5417190003,4957.134326397534,253.40739260276587,5210.541719000295,4957.081847786613,253.45987121368216,-0.05247861091629602
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.203910033743181,5289.384080983637,5202.281253391142,87.10282759249549,5289.384080983635,5202.264292523514,87.11978846012062,-0.01696086762513005
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.2367610179029054,5368.226442966977,5226.154148802195,142.07229416478185,5368.226442966972,5226.135668484588,142.0907744823844,-0.018480317602552532
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.2696120020626296,5447.068804950313,5250.981884662278,196.0869202880349,5447.0688049503115,5250.959979861433,196.1088250888788,-0.021904800843913108
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.302462986222354,5525.911166933652,5282.608168603665,243.30299832998662,5525.911166933649,5282.575492311668,243.33567462198062,-0.0326762919939938
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.335313970382078,5604.753528916993,5536.012823220718,68.74070569627474,5604.753528916987,5535.993721672358,68.75980724462897,-0.019101548354228726
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.368164954541802,5683.595890900325,5560.346567926125,123.24932297419946,5683.595890900326,5560.328230463535,123.26766043679072,-0.01833746259126201
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.4010159387015264,5762.4382528836595,5584.443359318791,177.9948935648681,5762.438252883663,5584.423352133085,178.0149007505779,-0.02000718570980098
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.433866922861251,5841.280614866995,5612.517541743527,228.76307312346853,5841.280614867002,5612.491280897086,228.7893339699167,-0.026260846448167285
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.4667179070209753,5920.122976850333,5869.2434378172975,50.879539033035144,5920.12297685034,5869.223346014839,50.89963083550083,-0.02009180246568576
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.4995688911806995,5998.965338833674,5894.51349531072,104.45184352295382,5998.965338833679,5894.495097445012,104.47024138866709,-0.018397865713268402
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.5324198753404237,6077.807700817009,5918.314222646197,159.49347817081252,6077.807700817017,5918.293893549867,159.5138072671498,-0.020329096337263763
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.565270859500148,6156.650062800345,5944.321288890797,212.32877390954764,6156.650062800355,5944.297039639087,212.35302316126763,-0.02424925171999348
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.598121843659872,6235.492424783677,5982.499931785663,252.9924929980143,6235.4924247836925,5982.449695705808,253.04272907788436,-0.050236079870046524
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.6309728278195967,6314.334786767014,6228.526510642741,85.8082761242722,6314.334786767032,6228.505934773249,85.82885199378325,-0.02057586951104895
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.663823811979321,6393.177148750354,6252.416887764798,140.76026098555576,6393.17714875037,6252.396450834847,140.78069791552298,-0.02043692996721802
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.696674796139045,6472.019510733695,6277.177997910714,194.8415128229808,6472.019510733709,6277.154075710304,194.86543502340464,-0.023922200423839968
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.7295257802987694,6550.861872717028,6308.480956773169,242.38091594385878,6550.861872717047,6308.445915888154,242.4159568288933,-0.035040885034504754
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.7623767644584936,6629.704234700363,6562.227359755379,67.47687494498314,6629.704234700384,6562.207574364286,67.4966603360981,-0.019785391114965023
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.7952277486182178,6708.546596683702,6586.6122940118785,121.93430267182339,6708.546596683723,6586.591188764658,121.95540791906478,-0.021105247241393954
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.828078732777942,6787.388958667046,6610.676432414366,176.7125262526797,6787.38895866706,6610.652459031297,176.7364996357628,-0.023973383083102817
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.8609297169376666,6866.231320650378,6638.570262435634,227.66105821474412,6866.2313206503995,6638.539972155943,227.69134849445618,-0.03029027971206233
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.893780701097391,6945.073682633713,6895.41755645267,49.656126181042964,6945.073682633739,6895.392930192153,49.680752441586264,-0.024626260543300305
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.926631685257115,7023.9160446170545,6920.772269903179,103.14377471387525,7023.916044617076,6920.751638135493,103.16440648158368,-0.02063176770843711
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.9594826694168392,7102.758406600391,6944.567282758635,158.19112384175605,7102.758406600415,6944.544394272956,158.21401232745848,-0.022888485702424077
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,2.9923336535765634,7181.600768583737,6970.466508708596,211.13425987514074,7181.600768583752,6970.438744087655,211.16202449609682,-0.027764620956077124
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.0251846377362877,7260.443130567077,7007.9490516147625,252.49407895231434,7260.4431305670905,7007.878310096566,252.56482047052486,-0.0707415182105251
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.0580356218960123,7339.285492550418,7254.768450931841,84.51704161857742,7339.28549255043,7254.746346448993,84.53914610143693,-0.02210448285950406
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.0908866060557365,7418.127854533758,7278.679299645435,139.4485548883231,7418.127854533767,7278.657571082767,139.4702834509999,-0.0217285626767989
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.1237375902154607,7496.970216517099,7303.3755910906,193.59462542649908,7496.970216517107,7303.351223124508,193.6189933925989,-0.02436796609981684
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.156588574375185,7575.812578500436,7334.3751176374935,241.43746086294232,7575.812578500444,7334.33365026731,241.47892823313396,-0.04146737019163993
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.189439558534909,7654.654940483774,7588.443051747936,66.21188873583833,7654.654940483782,7588.419198289429,66.2357421943534,-0.023853458515077364
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.2222905426946333,7733.4973024671135,7612.876066350687,120.62123611642619,7733.49730246712,7612.854027381221,120.6432750858985,-0.022038969472305325
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.255141526854358,7812.33966445045,7636.910260558645,175.42940389180512,7812.339664450459,7636.883183439559,175.45648101090046,-0.027077119095338276
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.287992511014082,7891.182026433791,7664.629745200642,226.5522812331492,7891.182026433797,7664.596966747122,226.58505968667487,-0.03277845352567965
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.3208434951738064,7970.024388417129,7921.585471002589,48.4389174145399,7970.024388417135,7921.558805417372,48.46558299976277,-0.026665585222872323
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.3536944793335306,8048.866750400472,7947.0300038766845,101.83674652378704,8048.866750400473,7947.007549732101,101.85920066837207,-0.02245414458502637
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.386545463493255,8127.709112383816,7970.819572929879,156.8895394539377,8127.709112383812,7970.795758701357,156.91335368245473,-0.023814228517039737
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.419396447652979,8206.551474367157,7996.617610715481,209.9338636516768,8206.55147436715,7996.585022484704,209.96645188244656,-0.03258823076976114
Chen2020_DFN_Day34_fixed_AC0p7,fixed_stress_baseline,3.4522474318127037,8285.393836350495,8033.423598961985,251.9702373885102,8285.39383635049,8033.368513947023,252.02532240346682,-0.05508501495660312
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.2,479.9999999999992,420.4022728566911,59.59772714330808,480.0,420.39987450820416,59.600125491795836,-0.0023983484877589945
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.23285098415972427,558.8423619833372,455.88329637885676,102.95906560448049,558.8423619833383,455.8796836726106,102.96267831072765,-0.0036127062471678073
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.2657019683194486,637.6847239666753,501.3770994503488,136.30762451632648,637.6847239666766,501.36817462014085,136.3165493465358,-0.008924830209309675
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.29855295247917285,716.5270859500133,709.4479904213734,7.0790955286398685,716.5270859500148,709.4444091032327,7.082676846782078,-0.003581318142209966
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.3314039366388971,795.3694479333518,750.5881811799699,44.78126675338194,795.3694479333531,750.5849444280153,44.78450350533774,-0.003236751955796535
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.3642549207986214,874.2118099166894,785.7263229716175,88.4854869450719,874.2118099166912,785.7207610979239,88.49104881876735,-0.005561873695455688
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.39710590495834563,953.0541719000283,825.4379418313865,127.61623006864181,953.0541719000295,825.4305251373517,127.62364676267782,-0.007416694036010085
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.42995688911806995,1031.8965338833668,1031.622726376857,0.27380750650991104,1031.896533883368,1031.6260983325783,0.27043555078967074,0.003371955720240294
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.4628078732777942,1110.7388958667048,1080.1961355228589,30.542760343845885,1110.7388958667061,1080.192356559297,30.546539307409148,-0.00377896356326346
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.4956588574375185,1189.5812578500427,1116.0124409154698,73.56881693457285,1189.5812578500443,1116.0081170746143,73.57314077542992,-0.004323840857068717
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.5285098415972427,1268.4236198333801,1152.8117343273998,115.61188550598035,1268.4236198333824,1152.8061687680984,115.61745106528406,-0.005565559303704504
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.5613608257569671,1347.2659818167197,1211.3573020166846,135.9086798000351,1347.265981816721,1211.3391130545747,135.92686876214634,-0.018188962111253204
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.5942118099166913,1426.1083438000578,1408.6849376935963,17.42340610646147,1426.1083438000592,1408.6809707560212,17.42737304403795,-0.003966937576478813
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.6270627940764155,1504.9507057833966,1446.3983193516692,58.55238643172743,1504.9507057833973,1446.3935363569697,58.55716942642766,-0.004782994700235577
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.65991377823614,1583.7930677667357,1481.8222809403085,101.97078682642723,1583.793067766736,1481.8158865113667,101.97718125536926,-0.006394428942030572
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.6927647623958642,1662.6354297500739,1526.7541638300493,135.8812659200246,1662.635429750074,1526.744721957085,135.89070779298913,-0.009441872964544018
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.7256157465555884,1741.477791733412,1735.0626564095714,6.415135323840559,1741.477791733412,1735.0587756653151,6.41901606809688,-0.0038807442563211225
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.7584667307153128,1820.3201537167517,1776.5568350851277,43.76331863162409,1820.3201537167506,1776.5515472758996,43.768606440851045,-0.005287809226956597
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.791317714875037,1899.162515700091,1811.7065203117934,87.45599538829765,1899.1625157000888,1811.7010462471164,87.46146945297232,-0.005474064674672263
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.8241686990347612,1978.0048776834292,1851.147819602352,126.85705808107718,1978.0048776834267,1851.138709184622,126.86616849880465,-0.009110417727470121
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.8570196831944854,2056.847239666766,2056.7412362569194,0.10600340984683498,2056.847239666765,2056.734503791245,0.11273587551977471,-0.006732465672939725
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.8898706673542098,2135.6896016501037,2106.10358347527,29.586018174833498,2135.6896016501037,2106.101729025766,29.587872624337706,-0.001854449504207878
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.922721651513934,2214.531963633443,2142.0117252260425,72.52023840740048,2214.5319636334416,2142.005829408944,72.52613422449758,-0.005895817097098188
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.9555726356736582,2293.374325616782,2178.6740445592045,114.70028105757729,2293.37432561678,2178.6663172660305,114.70800835074942,-0.007727293172138161
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,0.9884236198333827,2372.2166876001206,2235.5876806201964,136.62900697992427,2372.2166876001183,2235.5665003133886,136.65018728672976,-0.021180306805490545
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.0212746039931069,2451.0590495834585,2434.490157855133,16.568891728325525,2451.0590495834567,2434.4833346260707,16.575714957386026,-0.006823229060501035
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.054125588152831,2529.9014115667983,2472.391964199858,57.509447366940094,2529.9014115667946,2472.3861153486378,57.51529621815689,-0.005848851216796902
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.0869765723125555,2608.7437735501367,2507.763746874844,100.98002667529272,2608.743773550133,2507.756200310539,100.98757323959398,-0.00754656430126488
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.1198275564722797,2687.586135533475,2552.1767382111457,135.40939732232937,2687.586135533471,2552.156403989263,135.42973154420815,-0.020334221878783865
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.152678540632004,2766.428497516809,2760.658604967633,5.769892549175893,2766.4284975168093,2760.650070124307,5.778427392502181,-0.008534843326287955
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.1855295247917284,2845.2708595001477,2802.5190376445544,42.751821855593334,2845.270859500148,2802.515263551118,42.75559594903007,-0.0037740934367320733
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.2183805089514526,2924.1132214834824,2837.6899822936875,86.42323918979491,2924.113221483486,2837.6833263676185,86.42989511586757,-0.0066559260726535285
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.2512314931111768,3002.9555834668204,2876.8725069263714,126.08307654044893,3002.9555834668245,2876.861842457986,126.0937410088386,-0.010664468389677495
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.284082477270901,3081.797945450161,3081.786121570166,0.01182387999506318,3081.7979454501624,3081.7763094013108,0.02163604885163295,-0.00981216885656977
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.3169334614306254,3160.6403074334958,3132.011078177458,28.62922925603789,3160.6403074335008,3132.005682137457,28.63462529604385,-0.005396040005962277
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.3497844455903496,3239.482669416837,3168.011000879449,71.47166853738781,3239.4826694168387,3168.003901792363,71.4787676244755,-0.007099087087681255
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.3826354297500738,3318.325031400173,3204.5430797878325,113.78195161234044,3318.325031400177,3204.5336187775865,113.79141262259054,-0.009461010250106483
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.4154864139097982,3397.1673933835123,3260.0055137972668,137.1618795862455,3397.1673933835154,3259.98072402795,137.1866693555653,-0.024789769319795596
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.4483373980695224,3476.0097553668516,3460.280078611341,15.729676755510354,3476.0097553668543,3460.2758536913398,15.733901675514517,-0.0042249200041624135
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.4811883822292466,3554.8521173501927,3498.38530518787,56.46681216232264,3554.852117350192,3498.377498642517,56.47461870767529,-0.0078065453526505735
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.5140393663889709,3633.694479333531,3533.7093327321977,99.98514660133333,3633.69447933353,3533.700452367421,99.99402696610923,-0.008880364775905036
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.5468903505486953,3712.5368413168703,3577.6170484761055,134.91979284076479,3712.5368413168685,3577.6020189210694,134.93482239579907,-0.015029555034288933
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.5797413347084195,3791.379203300205,3786.225145598035,5.154057702170121,3791.379203300207,3786.2210716544228,5.158131645784124,-0.004073943614002928
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.6125923188681437,3870.2215652835453,3828.4837608129833,41.73780447056197,3870.221565283545,3828.4759479242207,41.745617359324115,-0.00781288876214603
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.6454433030278681,3949.063927266884,3863.6781021587562,85.38582510812785,3949.063927266883,3863.667477539862,85.39644972702126,-0.010624618893416482
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.6782942871875923,4027.9062892502234,3902.6134517989967,125.29283745122666,4027.906289250222,3902.599150010813,125.30713923940903,-0.014301788182365271
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.7111452713473165,4106.748651233563,4106.760824516179,-0.012173282616458891,4106.74865123356,4106.742781155498,0.005870078061889217,-0.018043360678348108
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.743996255507041,4185.591013216903,4157.913079066303,27.677934150599867,4185.591013216898,4157.903333034441,27.68768018245737,-0.009746031857503112
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.7768472396667652,4264.43337520024,4194.0119032401,70.42147196014048,4264.433375200237,4194.002227046388,70.43114815384888,-0.009676193708401115
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.8096982238264894,4343.275737183577,4230.419379538679,112.8563576448978,4343.275737183574,4230.407800749622,112.86793643395231,-0.011578789054510708
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.8425492079862138,4422.1180991669125,4284.5860362697285,137.532062897184,4422.118099166913,4284.5563774454695,137.56172172144397,-0.02965882425996824
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.875400192145938,4500.9604611502555,4486.068053115835,14.892408034420441,4500.960461150251,4486.058135161142,14.902325989109158,-0.009917954688717145
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.9082511763056622,4579.802823133597,4524.377521834885,55.42530129871193,4579.802823133589,4524.367572125157,55.435251008432715,-0.009949709720785904
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.9411021604653866,4658.645185116938,4559.660793202553,98.98439191438501,4658.645185116928,4559.648474668036,98.99671044889146,-0.012318534506448486
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,1.9739531446251108,4737.487547100276,4603.102929487841,134.38461761243525,4737.487547100266,4603.075603348585,134.41194375168106,-0.027326139245815284
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.006804128784835,4816.329909083613,4811.782278444288,4.54763063932478,4816.3299090836035,4811.768308607201,4.561600476402418,-0.013969837077638658
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.0396551129445597,4895.172271066951,4854.444462483404,40.7278085835469,4895.172271066944,4854.433451585604,40.738819481339306,-0.01101089779240283
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.072506097104284,4974.014633050287,4889.664985130876,84.34964791941093,4974.014633050282,4889.653377876187,84.36125517409528,-0.011607254684349755
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.105357081264008,5052.856995033622,4928.367509119545,124.4894859140777,5052.85699503362,4928.34855251774,124.50844251587932,-0.0189566018016194
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.1382080654237323,5131.699357016962,5131.645720147695,0.0536368692664837,5131.699357016958,5131.623685903126,0.07567111383195879,-0.022034244565475092
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.1710590495834565,5210.5417190003,5183.802458247575,26.739260752725386,5210.541719000295,5183.795002284407,26.746716715888397,-0.0074559631630108925
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.203910033743181,5289.384080983637,5220.0119072107545,69.37217377288289,5289.384080983635,5220.000698292282,69.38338269135238,-0.011208918469492346
Chen2020_DFN_Day34_sched_Qfrac_v1,rule_based_state_aware_v1,2.2367610179029054,5368.226442966977,5256.305165190239,111.92127777673795,5368.226442966972,5256.28860012178,111.93784284519188,-0.01656506845392869
