condition,Q_Ah,t_q_s,neg_avg_sto,neg_avg_surface_sto,neg_max_surface_sto,neg_min_surface_sto,pos_avg_sto,pos_avg_surface_sto,elyte_c_mean,elyte_c_range,eta_n_mean,eta_p_mean,j_n_rms,j_p_rms,cell_temperature_K,total_heating_mean,neg_surface_minus_avg_sto,pos_surface_minus_avg_sto,neg_surface_sto_range
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.4392865712619671,3292.827533930986,0.3177213885038274,0.32933210200489205,0.36629922258643527,0.31223930277466233,0.6595217555216049,0.6227613331512553,960.620136079601,872.9788999848637,-0.06615414857799913,0.006932643104588516,-0.8862929060773269,1.0034770881776445,298.15,0.0,0.01161071350106461,-0.03676042237034965,0.054059919811772966
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.479263557431708,3475.5172530872405,0.3245965143428574,0.33619149383207003,0.3714094580582455,0.32038449810285136,0.6549335597469976,0.6236628490075609,964.0103889800039,751.9931671325836,-0.08844094860685874,0.011630342741562832,-1.480747890024047,1.6765303770007483,298.15,0.0,0.011594979489212634,-0.031270710739436706,0.05102495995539413
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.5192405436014487,3505.8331623313406,0.33145493334397774,0.3444419204270579,0.3859549777497591,0.326148819828888,0.6503565134763986,0.6128031835322661,957.8484198785025,925.4113360950199,-0.08108694391015173,0.009490908760651397,-1.2317846504168177,1.3946495539472294,298.15,0.0,0.012986987083080161,-0.03755332994413244,0.0598061579208711
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.5592175297711897,3692.494786787971,0.338308866811632,0.34812281163915415,0.38634408727346653,0.33163792016642923,0.64578246067911,0.6188549168737988,970.4789021226181,603.2158130883548,-0.08356149393671607,0.011130816188907234,-1.3949452634926467,1.5793830430404177,298.15,0.0,0.009813944827522127,-0.02692754380531131,0.05470616710703728
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.5991945159409304,3721.8411787593177,0.34516741864733275,0.3582590682013312,0.40434317177559653,0.338726927233435,0.6412053257597979,0.6050221609990081,958.5932288728155,895.1235555584208,-0.08671685004637292,0.010849390528718146,-1.4132541667493175,1.6001127247561793,298.15,0.0,0.013091649553998434,-0.03618316476078988,0.0656162445421615
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.6391715021106714,3764.6187521634342,0.35202573290183187,0.36106641384361,0.40876083427078974,0.34077593163951503,0.6366283493930839,0.6033457525307105,967.8819845284597,714.5022559968403,-0.03810672317920179,0.0036225709012112756,-0.45820699847059737,0.5187905092227779,298.15,0.0,0.00904068094177811,-0.033282596862373365,0.06798490263127469
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.6791484882804122,3938.90420029273,0.3588897988780685,0.37128600975883247,0.42232901348336177,0.35030833686449697,0.6320475345474847,0.5985222823541814,961.5872666865241,814.7939497011762,-0.0877919659207307,0.011448178341186898,-1.4850850011639847,1.68144093497997,298.15,0.0,0.012396210880763935,-0.03352525219330336,0.07202067661886484
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.7191254744501532,3971.3710302423565,0.365748041845061,0.3780585383918058,0.43468782804290773,0.35486020524165995,0.6274706057553229,0.5900773045831021,959.61279551317,895.5351524860744,-0.07146092550888908,0.007948121185691907,-1.0358810701378456,1.1728438667654333,298.15,0.0,0.012310496546744803,-0.0373933011722207,0.07982762280124776
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.759102460619894,4156.1459301374125,0.37260535068786227,0.3836383370557478,0.44021718910478064,0.3609369899981949,0.6228943003618858,0.5930726454073412,966.6055520218911,693.2263100882845,-0.08543433075439823,0.011394407806768819,-1.4613296469751254,1.6545446800069925,298.15,0.0,0.011032986367885564,-0.029821654954544585,0.07928019910658574
Chen2020_DFN_fine_DC03_AC07_1p0tauSet,1.799079446789635,4185.849712627645,0.3794637941248855,0.39259590774382697,0.4569789504290221,0.36689534218151143,0.6183172377837013,0.581081258641995,958.3252665244884,912.5237119794367,-0.08212128263341603,0.009968067694550817,-1.3107999806373205,1.4841120191960617,298.15,0.0,0.01313211361894145,-0.037235979141706316,0.09008360824751065
